Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,44448,1800,1.01 [0.97-1.06],0.5167990321717446
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,43728,431,1.03 [0.95-1.12],0.4383194179116941
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,48591,334,0.98 [0.89-1.08],0.6908194692755674
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33579,1575,1.04 [0.99-1.08],0.1178081349135511
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,48482,225,0.93 [0.83-1.04],0.2214930779305921
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,45325,173,1.16 [1.02-1.32],0.021701717386771
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",50969,223,0.92 [0.82-1.04],0.1748812612924628
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,50974,151,0.90 [0.78-1.03],0.1248041587404198
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,44269,115,1.15 [0.98-1.34],0.0842651092843032
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,49296,235,1.11 [0.99-1.24],0.0643969660148
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Other septicaemia,49214,153,1.10 [0.96-1.27],0.160133145590442
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,51136,136,1.05 [0.90-1.21],0.5520222893656894
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,Other viral diseases,51130,162,1.10 [0.96-1.26],0.1540882508587646
PPY,Pancreatic prohormone,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",51118,150,1.13 [0.99-1.30],0.0722223219888426
