Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,44686,1817,2.97 [2.62-3.36],1.7504589672014353e-67
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,43970,438,6.62 [5.37-8.18],2.4433860364297097e-69
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,48843,334,2.19 [1.67-2.87],1.724116134865821e-08
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33745,1587,4.90 [4.28-5.61],1.812296212783468e-116
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,48734,225,1.95 [1.39-2.73],9.805613685462668e-05
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,45586,174,7.92 [5.94-10.55],2.5972946894510445e-45
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",51253,223,1.88 [1.34-2.63],0.0002370604224472
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,51259,152,1.04 [0.67-1.63],0.8575160703429023
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,44526,117,6.02 [4.20-8.64],1.5512805004702685e-22
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,49577,241,6.06 [4.70-7.81],7.199212134207766e-44
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,49491,155,6.87 [5.11-9.24],2.449179706418341e-37
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,51424,136,2.01 [1.30-3.10],0.0017639576953701
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Other viral diseases,51412,162,2.15 [1.45-3.18],0.0001420769312409
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",51400,150,1.93 [1.27-2.93],0.0021566810046351
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Mycoses,50708,104,2.91 [1.87-4.51],1.9048808565578728e-06
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",48957,829,2.94 [2.48-3.47],1.445594977189532e-36
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,48410,282,3.72 [2.86-4.83],7.817351082328372e-23
IL18BP,Interleukin-18-binding protein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,48701,573,2.90 [2.38-3.53],5.362964795864553e-26
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",41199,132,1.44 [0.91-2.28],0.1216139385828588
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",41179,112,1.24 [nan-nan],
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",41599,532,1.12 [0.87-1.44],0.3670484769037803
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",41614,547,1.12 [0.88-1.43],0.3674484608886385
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",23292,676,1.45 [1.17-1.80],0.0007705711958161
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",18686,235,1.64 [1.15-2.32],0.0056408949427064
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",41173,106,5.89 [4.12-8.42],2.0833776323376704e-22
IL18BP,Interleukin-18-binding protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,45897,1597,4.44 [3.91-5.03],2.0650750754950145e-119
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",48833,670,1.42 [1.16-1.74],0.0008443872478569
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,50496,239,1.25 [0.88-1.77],0.2149203478681093
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",51584,222,1.51 [1.07-2.14],0.0193677210429745
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,Benign neoplasm: Rectum,51023,132,1.27 [0.80-2.03],0.3118316177853664
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,51600,136,1.07 [0.67-1.71],0.7855057152838654
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,Benign neoplasm: Stomach,51695,104,0.78 [0.44-1.36],0.3782389666818133
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,Benign lipomatous neoplasm,51138,591,1.03 [0.81-1.29],0.8262517290309466
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,51606,217,1.02 [0.70-1.50],0.9016174045224288
IL18BP,Interleukin-18-binding protein,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,51613,178,1.36 [0.91-2.04],0.1312660826102718
