Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,43973,1792,0.91 [0.86-0.97],0.0061504217964939
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,43250,431,0.84 [0.73-0.96],0.0084784571570218
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,48064,330,0.91 [0.79-1.06],0.2210465175744075
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33233,1564,0.96 [0.90-1.03],0.2609182953292738
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,47957,223,0.86 [0.71-1.03],0.1040644192533522
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,44837,170,1.08 [0.89-1.30],0.4609028849173412
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",50419,221,0.86 [0.71-1.03],0.1072751839544539
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,50427,151,0.76 [0.60-0.96],0.0192826067584365
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,43798,115,0.93 [0.72-1.19],0.5615545348952777
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,48769,235,1.04 [0.88-1.22],0.6752726387374373
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,48686,152,1.11 [0.91-1.35],0.3174075745784016
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,50584,132,0.93 [0.74-1.17],0.5296500945226303
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Other viral diseases,50572,164,0.96 [0.78-1.18],0.6902545540398134
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",50560,152,0.94 [0.76-1.17],0.5996437077724678
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Mycoses,49892,103,1.00 [0.78-1.30],0.9812501047740808
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",48167,823,0.84 [0.77-0.93],0.0006513679792786
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,47626,282,0.89 [0.75-1.04],0.1431295649598373
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,47910,566,0.83 [0.74-0.93],0.002022309360655
LXN,Latexin,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",40559,127,1.00 [0.80-1.26],0.9954517966931316
LXN,Latexin,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",40539,107,1.11 [0.87-1.42],0.394273802437673
LXN,Latexin,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",40957,525,0.86 [0.77-0.97],0.0175091059647097
LXN,Latexin,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",40974,542,0.87 [0.77-0.98],0.0194492052422676
LXN,Latexin,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",22962,660,1.08 [0.97-1.19],0.159813628273894
LXN,Latexin,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",18364,234,0.81 [0.67-0.97],0.0201254015133195
LXN,Latexin,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",40538,106,0.99 [0.77-1.28],0.9574324240854072
LXN,Latexin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,45169,1555,0.93 [0.87-1.00],0.0549745944621352
LXN,Latexin,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",48047,658,0.99 [0.90-1.10],0.9206920938409116
