Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,44655,1815,0.98 [0.85-1.14],0.8056838073214535
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,43928,434,0.77 [0.57-1.03],0.0778422776817948
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,48811,334,1.09 [0.79-1.52],0.5982956973122475
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33738,1590,0.78 [0.67-0.91],0.0022347740542888
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,48702,225,1.20 [0.81-1.80],0.3640401451378295
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,45536,174,1.25 [0.79-1.97],0.3372134250899582
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",51207,223,1.20 [0.80-1.79],0.3744693846176945
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,51213,151,1.31 [0.81-2.13],0.2778723393499908
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,44475,117,1.29 [0.74-2.24],0.3760742700808748
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,49527,237,0.93 [0.63-1.38],0.7248316035769509
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,49444,154,1.01 [0.62-1.64],0.9582560316413976
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,51376,136,1.16 [0.69-1.95],0.5657730770195563
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,51368,164,0.90 [0.56-1.44],0.6546283661305975
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",51356,152,0.86 [0.53-1.40],0.538915176872584
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Mycoses,50668,104,0.80 [0.45-1.44],0.4635949341823526
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",48913,834,0.95 [0.77-1.17],0.6211935097626811
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,48365,286,0.93 [0.65-1.33],0.6934213584469349
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,48650,571,0.88 [0.69-1.14],0.3442901293872165
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",41161,133,0.87 [0.52-1.47],0.6127962920569141
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",41140,112,1.01 [0.56-1.80],0.9801937721344472
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",41555,527,0.89 [0.68-1.16],0.3871542727214216
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",41571,543,0.87 [0.66-1.13],0.286955775432924
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",23302,679,1.20 [0.94-1.52],0.1433739232095187
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",18640,235,1.02 [0.69-1.51],0.9184025993124244
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",41133,105,1.47 [0.82-2.65],0.1998110300448012
L1CAM,Neural cell adhesion molecule L1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,45854,1597,0.76 [0.65-0.88],0.0004349447962905
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",48797,675,1.00 [0.79-1.26],0.9757461646990188
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,50446,239,1.06 [0.72-1.56],0.7698102410216049
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",51542,222,0.99 [0.66-1.47],0.944552631724902
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Benign neoplasm: Rectum,50972,135,1.27 [0.76-2.12],0.3618426818862376
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,51553,135,1.05 [0.62-1.76],0.8642647726657082
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Benign neoplasm: Stomach,51648,102,1.11 [0.61-2.02],0.7240495351753382
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Benign lipomatous neoplasm,51094,591,0.83 [0.65-1.06],0.1432641622578842
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,51560,216,0.90 [0.60-1.36],0.6294993699380903
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,51568,180,1.17 [0.75-1.83],0.4961605759177256
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",51443,102,1.27 [0.70-2.32],0.4265280258954048
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,"Haemangioma, any site",51447,101,1.31 [0.72-2.39],0.3810347626288392
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Melanocytic naevi,51277,399,0.78 [0.58-1.06],0.112515936046557
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,51586,176,0.94 [0.59-1.49],0.7877763685458037
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Other benign neoplasms of skin,51376,367,1.24 [0.90-1.70],0.182286924577178
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Benign neoplasm of breast,27806,139,1.11 [0.66-1.87],0.6954264599698606
L1CAM,Neural cell adhesion molecule L1,Chapter II Neoplasms,Leiomyoma of uterus,27296,996,0.79 [0.65-0.97],0.0220522375637504
L1CAM,Neural cell adhesion molecule L1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,49016,396,0.64 [0.47-0.86],0.003585627805891
L1CAM,Neural cell adhesion molecule L1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,48368,710,0.70 [0.55-0.88],0.0020816340341205
L1CAM,Neural cell adhesion molecule L1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,48368,710,0.70 [0.55-0.88],0.0020816340341205
L1CAM,Neural cell adhesion molecule L1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),44569,934,0.86 [0.70-1.05],0.1296564834600362
L1CAM,Neural cell adhesion molecule L1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,50542,139,0.80 [0.48-1.34],0.396968742447266
L1CAM,Neural cell adhesion molecule L1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,51036,165,0.66 [0.41-1.05],0.0797487940024791
