Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",49364,304,0.94 [0.77-1.14],0.5102161673145268
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",51149,391,0.96 [0.81-1.14],0.6357539310793953
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",50624,2760,0.95 [0.89-1.01],0.1046813981837891
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Candidiasis,51191,851,1.01 [0.90-1.14],0.8202053801479695
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,49636,6988,0.92 [0.88-0.96],5.1761168137170346e-05
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),49845,6386,0.96 [0.92-1.00],0.052413575817083
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,50686,2432,0.87 [0.81-0.93],3.068152705811661e-05
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,51007,170,0.96 [0.74-1.23],0.726116650886716
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,47114,1948,0.88 [0.82-0.95],0.001455930175298
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,45516,2205,0.91 [0.85-0.98],0.01391644619691
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,45253,514,0.97 [0.84-1.12],0.6868758660346419
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,35971,3950,0.93 [0.88-0.98],0.0044104595345605
ICAM4,Intercellular adhesion molecule 4,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,44949,784,0.85 [0.75-0.95],0.0059840727900724
