Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",48290,289,0.99 [0.82-1.19],0.906369338937213
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",50025,382,1.16 [1.00-1.34],0.0436695830042196
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",49497,2686,1.02 [0.96-1.08],0.5617592039222417
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Candidiasis,50062,830,1.13 [1.02-1.25],0.0165597617240174
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,48538,6825,1.04 [1.00-1.08],0.0658196270802043
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),48743,6260,1.01 [0.97-1.05],0.5813980219471302
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,49577,2382,1.07 [1.01-1.14],0.0227074666279255
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,49887,169,0.96 [0.75-1.23],0.7724234257243392
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,46045,1887,1.02 [0.95-1.10],0.5622987718674403
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,44512,2155,1.03 [0.97-1.10],0.3529645975236607
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,44238,496,1.09 [0.95-1.24],0.2208937663673661
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,35195,3875,0.99 [0.94-1.05],0.8021110519875142
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,43953,759,1.04 [0.93-1.16],0.4952303085086658
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,49990,2795,1.06 [1.01-1.13],0.0314553607828405
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Mycoses,50209,977,1.12 [1.02-1.23],0.0157774351765935
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,48616,1805,1.01 [0.94-1.09],0.7446294515607488
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,50081,2080,1.01 [0.95-1.09],0.6757322507416521
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,47578,383,1.16 [1.01-1.34],0.0365772041341755
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,50308,99,1.18 [0.89-1.55],0.2440205467808638
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,49823,1822,1.01 [0.94-1.09],0.7336974183914668
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,49864,146,1.21 [0.96-1.51],0.1056072729179809
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,50151,304,1.04 [0.87-1.24],0.6782855141011855
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",50115,268,0.96 [0.79-1.17],0.7013644122933943
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,47629,818,1.03 [0.92-1.15],0.623757836568425
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,47344,533,1.03 [0.90-1.18],0.6179812591553246
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,47405,210,1.03 [0.83-1.27],0.7909051217891002
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,50264,100,0.88 [0.62-1.24],0.4636786096103696
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,50181,292,0.93 [0.76-1.13],0.4542594987986275
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Viral warts,49987,98,0.98 [0.71-1.36],0.9251262971333656
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],50010,121,0.92 [0.68-1.25],0.6105658321297027
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter II Neoplasms,Benign lipomatous neoplasm,49733,574,1.05 [0.92-1.20],0.4599338924517271
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,50134,114,1.26 [0.99-1.61],0.0576647453463263
LSM1,U6 snRNA-associated Sm-like protein LSm1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,50100,122,1.06 [0.80-1.40],0.6869675663918128
