Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",49281,304,1.56 [1.21-2.01],0.0006361760060453
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",51066,391,1.75 [1.45-2.12],7.258082849731353e-09
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",50543,2757,1.60 [1.47-1.73],1.7787175957739845e-29
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Candidiasis,51107,851,1.60 [1.38-1.84],1.3772521493260151e-10
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,49558,6983,1.50 [1.42-1.59],1.1396629288539102e-46
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),49765,6373,1.59 [1.51-1.68],9.75115375720024e-63
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,50603,2429,1.63 [1.50-1.78],1.9796016032451417e-30
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,50924,170,1.92 [1.50-2.47],2.834619173042637e-07
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,47039,1947,1.81 [1.66-1.97],7.003160057722937e-42
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,45441,2202,1.90 [1.77-2.05],6.817336168410807e-67
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,45179,514,1.87 [1.62-2.16],2.082368853711401e-17
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,35909,3943,1.69 [1.58-1.81],2.9999780041419278e-49
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,44876,783,1.90 [1.68-2.14],1.1511743713222082e-25
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,51033,2859,1.63 [1.51-1.76],1.0946877451279408e-35
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Mycoses,51263,1007,1.52 [1.32-1.74],7.506850825024355e-09
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,49646,1860,1.69 [1.54-1.85],2.8109333877431866e-29
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,51128,2151,1.71 [1.57-1.87],3.7279798580974083e-34
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,48567,393,1.77 [1.47-2.14],2.049713123165255e-09
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,51363,98,1.35 [0.81-2.25],0.2449215229957381
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Other septicaemia,50858,1881,1.76 [1.61-1.92],5.92325577281808e-35
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,50906,152,1.69 [1.23-2.32],0.0011011724607682
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Other viral diseases,51200,315,1.65 [1.31-2.07],1.866108364295207e-05
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",51160,275,1.59 [1.23-2.05],0.0003629019106132
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,48616,830,1.92 [1.70-2.16],1.6234744483473987e-26
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,48338,552,1.29 [1.04-1.61],0.0221753978283774
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,48396,222,1.95 [1.59-2.40],2.0393471468901967e-10
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,51321,106,1.29 [0.78-2.12],0.317911880423441
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,51232,300,1.42 [1.07-1.88],0.0164978983072656
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Viral warts,51031,99,1.46 [0.90-2.36],0.1228091149580573
CD4,T-cell surface glycoprotein CD4,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],51058,126,1.74 [1.24-2.44],0.0013565563432684
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign lipomatous neoplasm,50785,592,0.94 [0.73-1.21],0.6354928813378518
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,51186,117,0.83 [0.47-1.48],0.5335166191732246
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,51157,127,0.78 [0.45-1.36],0.3836379417242103
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,23617,131,1.07 [0.63-1.80],0.8050251388592101
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",50698,2865,1.22 [1.10-1.36],0.0001337420372652
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm of meninges,51335,115,1.05 [0.61-1.81],0.8506398226780884
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,51232,132,1.57 [1.07-2.32],0.0224465368859124
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,51314,216,1.68 [1.32-2.15],3.080350010784683e-05
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm of ovary,27614,181,1.00 [0.65-1.55],0.982787027214667
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm: Ascending colon,51316,719,1.47 [1.22-1.77],5.5590823877264765e-05
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm: Caecum,51318,591,1.30 [1.05-1.62],0.0168127147280457
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",51144,148,0.64 [0.38-1.07],0.0896013421076006
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm: Descending colon,51312,427,1.20 [0.92-1.58],0.1823084499496169
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm: Rectum,51233,705,1.15 [0.93-1.42],0.2067725898062646
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,51132,1227,1.15 [0.98-1.35],0.0944250197807156
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Benign neoplasm: Transverse colon,51299,852,1.38 [1.16-1.65],0.0003653728941557
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Carcinoma in situ of breast,22435,136,0.83 [0.49-1.42],0.5016191635466929
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",22527,167,0.78 [0.48-1.27],0.3121199119267356
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",40900,103,1.42 [0.86-2.32],0.1669115431285386
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",40937,140,1.78 [1.29-2.45],0.0003948564100871
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",51263,240,1.17 [0.82-1.68],0.3961507118442935
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,"Haemangioma, any site",51264,235,1.17 [0.81-1.68],0.3984464944094651
CD4,T-cell surface glycoprotein CD4,Chapter II Neoplasms,Leiomyoma of uterus,26706,594,1.06 [0.84-1.34],0.6212947690187198
