Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ABCA2,ATP-binding cassette sub-family A member 2,17624,621,2.24 [1.85-2.72],2.4017022784654297e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ABL1,Tyrosine-protein kinase ABL1,20873,780,1.22 [1.10-1.34],6.989639826005167e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ABRAXAS2,BRISC complex subunit Abraxas 2,17624,621,1.20 [1.06-1.36],0.0032590840658001
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20506,760,1.40 [1.30-1.52],1.960105954058777e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACAN,Aggrecan core protein,20769,774,0.38 [0.30-0.48],3.263549276649512e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACE,Angiotensin-converting enzyme,18263,648,3.40 [2.57-4.48],4.8853092699314854e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACE2,Angiotensin-converting enzyme 2,20570,762,2.09 [1.90-2.30],6.836342415192157e-51
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACHE,Acetylcholinesterase,17862,630,1.66 [1.33-2.06],5.190905481675017e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACOT13,Acyl-coenzyme A thioesterase 13,18162,639,1.12 [1.04-1.20],0.0021626324177396
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACP1,Low molecular weight phosphotyrosine protein phosphatase,17715,629,0.67 [0.55-0.81],4.4006792021314695e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACP5,Tartrate-resistant acid phosphatase type 5,21084,784,2.54 [2.09-3.08],9.720298726663363e-21
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACRV1,Acrosomal protein SP-10,17715,629,1.35 [1.28-1.43],3.035458725878739e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACTA2,"Actin, aortic smooth muscle",20570,762,1.84 [1.64-2.07],8.329762987303406e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACTN2,Alpha-actinin-2,17624,621,1.29 [1.14-1.46],7.305162681832052e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,ACVRL1,Serine/threonine-protein kinase receptor R3,20740,768,4.14 [3.36-5.09],4.4699087646851837e-41
