Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,ADD1,Alpha-adducin,19696,57,1.61 [1.13-2.29],0.0082947294246989
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,AMIGO2,Amphoterin-induced protein 2,23026,64,3.57 [1.51-8.47],0.0038571995357913
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,AMOT,Angiomotin,19696,57,2.15 [1.25-3.71],0.0059941216625978
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,C1GALT1C1,C1GALT1-specific chaperone 1,19439,56,2.08 [1.30-3.31],0.0021364751144081
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,CBS,Cystathionine beta-synthase,19618,55,0.39 [0.20-0.75],0.0051111632505162
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,CCDC134,Coiled-coil domain-containing protein 134,20032,57,1.78 [1.22-2.59],0.0027231730353534
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,CCL21,C-C motif chemokine 21,23234,65,1.61 [1.14-2.27],0.007228884933803
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,CD46,Membrane cofactor protein,23031,64,2.30 [1.23-4.31],0.0090470754620873
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,CRISP2,Cysteine-rich secretory protein 2,23322,63,0.65 [0.49-0.87],0.0042771554402513
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,CTLA4,Cytotoxic T-lymphocyte protein 4,20136,58,1.98 [1.21-3.25],0.0069002527123042
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,DEFB104A_DEFB104B,Beta-defensin 104,19466,51,0.38 [0.20-0.71],0.002701532208013
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,EDDM3B,Epididymal secretory protein E3-beta,20032,57,0.57 [0.40-0.81],0.0016034071596065
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,F13B,Coagulation factor XIII B chain,20043,57,4.14 [1.56-10.97],0.0042486785073021
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,FCRL1,Fc receptor-like protein 1,23137,64,1.92 [1.35-2.73],0.0002812307180553
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,FNTA,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,20032,57,1.88 [1.16-3.04],0.0099351617476116
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,FSHB,Follitropin subunit beta,19618,55,1.38 [1.08-1.77],0.0095428264653174
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,GDNF,Glial cell line-derived neurotrophic factor,22603,63,0.38 [0.21-0.70],0.002029502655087
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,IGFBPL1,Insulin-like growth factor-binding protein-like 1,23137,64,2.20 [1.25-3.86],0.0061455064307418
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,IL12A_IL12B,Interleukin-12,23026,64,1.38 [1.08-1.76],0.0093098138794967
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,IL1RL1,Interleukin-1 receptor-like 1,23355,64,0.54 [0.35-0.84],0.006243816123381
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,INSL3,Insulin-like 3,20088,58,0.78 [0.64-0.94],0.0094661430810419
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,ITGB1,Integrin beta-1,23147,64,2.94 [1.30-6.68],0.0099275952185191
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,KIT,Mast/stem cell growth factor receptor Kit,23212,65,3.02 [1.51-6.06],0.0018386351634659
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,KRT14,"Keratin, type I cytoskeletal 14",21898,62,0.25 [0.10-0.63],0.0036240568510714
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,LATS1,Serine/threonine-protein kinase LATS1,19531,56,1.51 [1.13-2.02],0.0059489589061711
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,LRIG3,Leucine-rich repeats and immunoglobulin-like domains protein 3,19464,55,2.29 [1.33-3.95],0.0029249925784784
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,LYZL2,Lysozyme-like protein 2,19395,53,0.29 [0.13-0.66],0.0030910534281089
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,MAGEA3,Melanoma-associated antigen 3,19764,57,0.76 [0.62-0.92],0.005740635281025
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,PGM2,Phosphoglucomutase-2,19584,55,1.54 [1.21-1.96],0.0004678913478536
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,PI16,Peptidase inhibitor 16,20138,57,4.22 [1.61-11.09],0.0035021109666912
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,PMM2,Phosphomannomutase 2,19439,56,1.84 [1.25-2.71],0.0019378558986431
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,PPIF,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",20136,58,1.49 [1.10-2.00],0.0091046799055879
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,PROK1,Prokineticin-1,23080,65,0.67 [0.51-0.88],0.0048041757047999
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,PSPN,Persephin,23080,65,0.77 [0.65-0.91],0.002206399580876
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,PTPRS,Receptor-type tyrosine-protein phosphatase S,23423,65,3.43 [1.51-7.81],0.0032769982113413
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,PZP,Pregnancy zone protein,20155,57,1.71 [1.24-2.36],0.001166550683122
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,REN,Renin,23137,64,0.55 [0.41-0.75],0.0001622265367362
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,RP2,Protein XRP2,23026,64,1.80 [1.15-2.82],0.00981700448799
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SERPINA6,Corticosteroid-binding globulin,20155,57,9.73 [2.77-34.11],0.0003796268555611
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SERPINA7,Thyroxine-binding globulin,20155,57,4.56 [1.62-12.84],0.0040247478178487
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SERPINF2,Alpha-2-antiplasmin,19771,55,8.57 [1.71-42.85],0.0089071519934656
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SHBG,Sex hormone-binding globulin,20138,57,2.81 [1.71-4.59],4.025711812641022e-05
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SPINT3,Kunitz-type protease inhibitor 3,20028,57,0.87 [0.79-0.96],0.0042272199898523
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SPRR3,Small proline-rich protein 3,20088,58,1.56 [1.17-2.08],0.0026970886009407
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SSBP1,"Single-stranded DNA-binding protein, mitochondrial",19531,56,2.23 [1.55-3.20],1.4851170577907462e-05
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SWAP70,Switch-associated protein 70,20028,57,1.97 [1.21-3.21],0.0067448005222662
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,SYT1,Synaptotagmin-1,20088,58,1.73 [1.27-2.35],0.0004716554806459
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,TEX101,Testis-expressed protein 101,19584,55,0.59 [0.40-0.87],0.0069220542170023
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,TLR4,Toll-like receptor 4,19531,56,2.45 [1.33-4.52],0.0040565272950428
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,TREML2,Trem-like transcript 2 protein,23161,65,2.96 [1.88-4.67],2.881849105433753e-06
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,TXNDC9,Thioredoxin domain-containing protein 9,20088,58,1.72 [1.17-2.54],0.0061943264071545
Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,XG,Glycoprotein Xg,23322,65,2.19 [1.37-3.52],0.001073972029563
