Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,ABCA2,ATP-binding cassette sub-family A member 2,10257,22,2.66 [1.34-5.31],0.0052908842296252
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,ACTN4,Alpha-actinin-4,11856,28,2.03 [1.21-3.43],0.0078225090505823
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,ANGPTL7,Angiopoietin-related protein 7,12194,29,3.01 [1.54-5.88],0.0012314563453662
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,APRT,Adenine phosphoribosyltransferase,12002,29,0.42 [0.23-0.77],0.0046478976161123
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,10257,22,2.27 [1.43-3.62],0.000555091765005
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,CD72,B-cell differentiation antigen CD72,10387,22,0.25 [0.10-0.66],0.0050242068342422
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,CHAD,Chondroadherin,10387,22,0.41 [0.22-0.79],0.0073297905159545
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,CNPY2,Protein canopy homolog 2,11860,30,1.69 [1.28-2.23],0.0002167817720145
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,CPOX,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",10294,23,3.23 [1.35-7.73],0.0085023682412217
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,CRISP3,Cysteine-rich secretory protein 3,10513,24,0.23 [0.08-0.68],0.0077855583822727
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,F10,Coagulation factor X,10602,24,4.05 [1.62-10.08],0.002691118868616
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,FOXJ3,Forkhead box protein J3,10294,23,2.20 [1.28-3.75],0.0040280249564579
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,IL15,Interleukin-15,12075,29,3.74 [1.87-7.48],0.0001979243088794
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,IL9,Interleukin-9,10424,22,1.69 [1.17-2.46],0.0053973969218677
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,ITIH5,Inter-alpha-trypsin inhibitor heavy chain H5,10541,23,2.02 [1.28-3.18],0.0026261991347544
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,KIT,Mast/stem cell growth factor receptor Kit,12138,30,0.19 [0.07-0.52],0.0013315558884769
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,KLRF1,Killer cell lectin-like receptor subfamily F member 1,10294,23,0.20 [0.07-0.61],0.0048566353934651
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,NCR1,Natural cytotoxicity triggering receptor 1,12057,29,0.32 [0.14-0.71],0.0049897700254653
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,NTproBNP,N-terminal prohormone of brain natriuretic peptide,12107,30,1.43 [1.10-1.86],0.0073291757111094
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,PCSK9,Proprotein convertase subtilisin/kexin type 9,12246,30,3.23 [1.49-7.01],0.0029341962506266
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,PSG1,Pregnancy-specific beta-1-glycoprotein 1,12020,29,0.72 [0.59-0.88],0.0016139142538014
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,PYDC1,Pyrin domain-containing protein 1,10347,23,2.14 [1.38-3.31],0.0006379528641367
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,TPR,Nucleoprotein TPR,10257,22,0.17 [0.05-0.64],0.008691982988201
Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,WNT9A,Protein Wnt-9a,11856,28,3.18 [1.46-6.95],0.0036865477787952
