Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oesophageal obstruction,A1BG,Alpha-1B-glycoprotein,14106,76,5.60 [1.65-19.05],0.0057852332711006
Chapter XI Diseases of the digestive system,Oesophageal obstruction,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,13673,70,2.12 [1.21-3.73],0.0086270782704418
Chapter XI Diseases of the digestive system,Oesophageal obstruction,ADGRD1,Adhesion G-protein coupled receptor D1,13804,75,1.99 [1.20-3.32],0.0080732148647825
Chapter XI Diseases of the digestive system,Oesophageal obstruction,AGRP,Agouti-related protein,16233,84,1.98 [1.37-2.85],0.0002443927235641
Chapter XI Diseases of the digestive system,Oesophageal obstruction,ALPP,"Alkaline phosphatase, placental type",16025,83,1.26 [1.07-1.49],0.0059327571040363
Chapter XI Diseases of the digestive system,Oesophageal obstruction,ANXA10,Annexin A10,15728,83,1.60 [1.35-1.90],6.586927921821264e-08
Chapter XI Diseases of the digestive system,Oesophageal obstruction,APCS,Serum amyloid P-component,13967,75,4.24 [2.22-8.12],1.3007047302080038e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,ASGR1,Asialoglycoprotein receptor 1,15940,80,2.32 [1.34-4.00],0.0025049456264977
Chapter XI Diseases of the digestive system,Oesophageal obstruction,ASGR2,Asialoglycoprotein receptor 2,14093,75,2.81 [1.37-5.77],0.0047491006802732
Chapter XI Diseases of the digestive system,Oesophageal obstruction,ATP6AP2,Renin receptor,15742,83,1.60 [1.13-2.26],0.0079639366979286
Chapter XI Diseases of the digestive system,Oesophageal obstruction,B4GALT1,"Beta-1,4-galactosyltransferase 1",16148,85,2.34 [1.24-4.44],0.0090335487675256
Chapter XI Diseases of the digestive system,Oesophageal obstruction,BSG,Basigin,16207,84,4.26 [1.84-9.82],0.0006906196649089
Chapter XI Diseases of the digestive system,Oesophageal obstruction,C1QA,Complement C1q subcomponent subunit A,16152,84,3.72 [1.77-7.80],0.0005160511465277
Chapter XI Diseases of the digestive system,Oesophageal obstruction,C2,Complement C2,16142,84,3.87 [1.49-10.04],0.0054062404198498
Chapter XI Diseases of the digestive system,Oesophageal obstruction,C5,Complement C5,14106,76,6.13 [1.88-20.02],0.0026501666417659
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CA9,Carbonic anhydrase 9,16222,84,1.76 [1.26-2.45],0.000904566011028
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CBLIF,Cobalamin binding intrinsic factor,16040,85,1.85 [1.46-2.35],3.132980405470945e-07
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CCDC80,Coiled-coil domain-containing protein 80,16074,85,2.02 [1.27-3.21],0.0027909440920697
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CCL22,C-C motif chemokine 22,15928,83,1.69 [1.24-2.30],0.0008278416065937
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CCL27,C-C motif chemokine 27,16074,85,1.58 [1.14-2.18],0.0054861809352404
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CCL28,C-C motif chemokine 28,15978,83,1.52 [1.14-2.02],0.0037806118585031
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CD302,CD302 antigen,16025,83,2.45 [1.49-4.05],0.0004474516046314
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CD4,T-cell surface glycoprotein CD4,16011,83,1.89 [1.23-2.89],0.0035012292248792
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CD5L,CD5 antigen-like,14019,75,2.00 [1.28-3.14],0.0024805863947622
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,15548,81,1.40 [1.09-1.79],0.0082568250722022
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CFB,Complement factor B,13849,74,2.56 [1.30-5.05],0.0064650988739964
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CFD,Complement factor D,14106,76,3.15 [1.34-7.43],0.008556374244911
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CFH,Complement factor H,13272,71,4.83 [1.87-12.42],0.0011076293324117
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CFHR5,Complement factor H-related protein 5,13902,74,2.08 [1.22-3.55],0.0071893958986458
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CFI,Complement factor I,14106,76,6.37 [2.23-18.21],0.000550271310534
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CGREF1,Cell growth regulator with EF hand domain protein 1,16074,85,1.83 [1.20-2.79],0.0052773134647377
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CHGA,Chromogranin-A,14089,74,2.46 [2.11-2.87],9.984917731628356e-31
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CHI3L1,Chitinase-3-like protein 1,15775,82,1.56 [1.29-1.89],6.77801466108743e-06
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CLEC4D,C-type lectin domain family 4 member D,16039,83,1.46 [1.10-1.95],0.0094894048382321
