Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ADAMTSL2,ADAMTS-like protein 2,20063,54,2.61 [1.42-4.80],0.0020765549066339
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ADAMTSL4,ADAMTS-like protein 4,19547,53,4.60 [1.71-12.40],0.0025432388136426
Chapter I Certain infectious and parasitic diseases,Other viral diseases,AHNAK,Neuroblast differentiation-associated protein AHNAK,19547,53,2.60 [1.48-4.57],0.0008787460516321
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ALCAM,CD166 antigen,23326,66,4.21 [1.63-10.89],0.0030435201348915
Chapter I Certain infectious and parasitic diseases,Other viral diseases,AMOT,Angiomotin,19626,55,2.27 [1.32-3.90],0.0029900260181767
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,19371,51,1.51 [1.11-2.07],0.0094910216015429
Chapter I Certain infectious and parasitic diseases,Other viral diseases,AZU1,Azurocidin,22338,62,1.44 [1.16-1.77],0.0007461044442739
Chapter I Certain infectious and parasitic diseases,Other viral diseases,B2M,Beta-2-microglobulin,20082,55,1.69 [1.18-2.40],0.0037229602374117
Chapter I Certain infectious and parasitic diseases,Other viral diseases,BAP18,Chromatin complexes subunit BAP18,20016,56,1.43 [1.11-1.83],0.0052117610829494
Chapter I Certain infectious and parasitic diseases,Other viral diseases,BATF,Basic leucine zipper transcriptional factor ATF-like,19514,57,1.44 [1.22-1.69],1.697289897841326e-05
Chapter I Certain infectious and parasitic diseases,Other viral diseases,BCL2L15,Bcl-2-like protein 15,19465,52,1.53 [1.11-2.11],0.0092871182303381
Chapter I Certain infectious and parasitic diseases,Other viral diseases,BMPER,BMP-binding endothelial regulator protein,19626,55,4.23 [2.27-7.91],5.967803815787586e-06
