Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ACAN,Aggrecan core protein,14125,293,2.23 [1.53-3.25],3.032065218540885e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ACRV1,Acrosomal protein SP-10,12078,224,0.81 [0.72-0.92],0.0005956510087021
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ACTA2,"Actin, aortic smooth muscle",13992,290,1.51 [1.27-1.81],5.3637797581884e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ACVRL1,Serine/threonine-protein kinase receptor R3,14105,294,2.33 [1.64-3.29],1.858290697534273e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADA2,Adenosine deaminase 2,14183,291,1.36 [1.09-1.72],0.0077163021571735
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,12078,224,1.96 [1.42-2.70],3.9273245171647566e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,14334,297,2.12 [1.55-2.90],2.677567833189355e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,12398,236,1.94 [1.33-2.84],0.000647991977768
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,14311,298,0.68 [0.54-0.85],0.0009202588630088
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADAMTSL2,ADAMTS-like protein 2,12479,239,1.75 [1.28-2.40],0.0004775897362719
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADGRG2,Adhesion G-protein coupled receptor G2,14252,295,1.98 [1.39-2.80],0.000140189155355
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,13992,290,0.84 [0.73-0.95],0.0069063976623689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADIPOQ,Adiponectin,12485,238,1.43 [1.21-1.68],1.9835715128843383e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ADM,Pro-adrenomedullin,14372,295,3.60 [2.40-5.41],6.613865818150462e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,AGR2,Anterior gradient protein 2 homolog,13853,278,1.27 [1.14-1.40],7.68345431704923e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,AGRN,Agrin,14318,297,1.72 [1.32-2.25],5.454389594516283e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,ALCAM,CD166 antigen,14434,300,2.79 [1.76-4.42],1.2028590838171497e-05
