Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",ADIPOQ,Adiponectin,18084,202,1.50 [1.25-1.78],7.943401310687526e-06
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",APOA2,Apolipoprotein A-II,18056,201,1.44 [1.10-1.88],0.0071161561972235
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",ASS1,Argininosuccinate synthase,17438,191,0.77 [0.64-0.93],0.0062403658904443
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",BTN2A1,Butyrophilin subfamily 2 member A1,20762,224,1.73 [1.15-2.61],0.0085605888224904
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",CCL2,C-C motif chemokine 2,20444,221,1.33 [1.07-1.66],0.0090044562620779
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",CDH4,Cadherin-4,17456,198,0.63 [0.45-0.88],0.0075441127414229
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",CRACR2A,EF-hand calcium-binding domain-containing protein 4B,20208,223,1.20 [1.05-1.37],0.0058047403985946
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",CXCL12,Stromal cell-derived factor 1,20255,224,1.50 [1.13-1.99],0.0051686900462955
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",DDX39A,ATP-dependent RNA helicase DDX39A,17524,198,1.68 [1.14-2.47],0.0086951250999362
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",ENO3,Beta-enolase,17612,198,0.70 [0.54-0.91],0.0070839087668104
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",FGF7,Fibroblast growth factor 7,17391,196,0.70 [0.55-0.90],0.0041944356654851
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",GCG,Pro-glucagon,20208,223,0.87 [0.79-0.96],0.0046542090903387
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",GZMH,Granzyme H,20289,218,0.79 [0.66-0.94],0.0066708354342804
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",IDO1,"Indoleamine 2,3-dioxygenase 1",17612,198,0.65 [0.52-0.82],0.0002576823345301
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",IGFBP1,Insulin-like growth factor-binding protein 1,20886,224,1.16 [1.05-1.28],0.0033639580343399
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",IRAG2,"Inositol 1,4,5-triphosphate receptor associated 2",20289,218,1.20 [1.07-1.36],0.0027861883594023
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",KIF1C,Kinesin-like protein KIF1C,17438,191,1.58 [1.20-2.09],0.0012572418673144
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",KLB,Beta-klotho,20203,221,1.26 [1.08-1.48],0.0035390356757007
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",KLRK1,NKG2-D type II integral membrane protein,18024,202,0.67 [0.51-0.88],0.0041879009200789
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",LY6D,Lymphocyte antigen 6D,20575,223,1.51 [1.15-1.99],0.0028553859441618
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",LYVE1,Lymphatic vessel endothelial hyaluronic acid receptor 1,18084,202,2.42 [1.26-4.65],0.0080989290775515
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",MAPK13,Mitogen-activated protein kinase 13,17391,196,1.41 [1.09-1.81],0.0082852307797018
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",MZT1,Mitotic-spindle organizing protein 1,20208,223,1.33 [1.09-1.62],0.0054353590300457
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",NME3,Nucleoside diphosphate kinase 3,20695,224,1.74 [1.15-2.63],0.0091928432411909
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",PLAUR,Urokinase plasminogen activator surface receptor,20534,223,1.71 [1.14-2.55],0.0093017632119867
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",PPY,Pancreatic prohormone,20672,229,0.82 [0.73-0.92],0.0009044560837007
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",PRAP1,Proline-rich acidic protein 1,18056,202,0.59 [0.43-0.80],0.0007857107434424
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",SEZ6L2,Seizure 6-like protein 2,20563,222,2.03 [1.31-3.14],0.001400767719865
Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",STX3,Syntaxin-3,18024,202,1.43 [1.10-1.87],0.0079077044174269
