Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,A1BG,Alpha-1B-glycoprotein,19062,394,0.28 [0.17-0.46],8.73811455762184e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AARSD1,Alanyl-tRNA editing protein Aarsd1,21722,465,1.23 [1.07-1.42],0.0048468603024909
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACE,Angiotensin-converting enzyme,19045,394,1.65 [1.17-2.35],0.0047394240577659
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACE2,Angiotensin-converting enzyme 2,21420,465,1.87 [1.67-2.10],2.005370508421661e-26
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACP5,Tartrate-resistant acid phosphatase type 5,21943,475,1.80 [1.43-2.26],4.201114073352306e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACRV1,Acrosomal protein SP-10,18476,381,1.16 [1.08-1.24],8.805506782087477e-05
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACTA2,"Actin, aortic smooth muscle",21420,465,1.52 [1.31-1.77],2.5036934262826343e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACVRL1,Serine/threonine-protein kinase receptor R3,21597,456,1.97 [1.49-2.60],1.976011724341161e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18390,374,1.43 [1.22-1.69],1.9731149987037447e-05
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADA2,Adenosine deaminase 2,21726,470,1.58 [1.33-1.88],1.802412271976919e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18476,381,1.78 [1.37-2.30],1.25236631972221e-05
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,21629,458,1.49 [1.19-1.86],0.0006052350842217
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22037,476,1.45 [1.13-1.85],0.0029768232230874
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18936,389,2.06 [1.55-2.75],7.463223716841664e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22098,476,0.50 [0.36-0.69],3.144032776674757e-05
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTSL2,ADAMTS-like protein 2,19046,394,1.46 [1.13-1.88],0.0038810739320535
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADGRB3,Adhesion G protein-coupled receptor B3,21597,456,1.54 [1.21-1.96],0.0004234693398483
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADGRG1,Adhesion G-protein coupled receptor G1,21722,465,1.14 [1.05-1.24],0.0022783955057081
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADGRG2,Adhesion G-protein coupled receptor G2,21825,472,0.62 [0.47-0.81],0.0005416010059775
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADM,Pro-adrenomedullin,21998,472,1.76 [1.29-2.41],0.0003440399255824
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AFAP1,Actin filament-associated protein 1,18632,385,0.82 [0.72-0.93],0.0021685411099364
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AFM,Afamin,19062,394,0.50 [0.31-0.81],0.004711464446119
