Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ABCA2,ATP-binding cassette sub-family A member 2,19303,61,2.24 [1.37-3.67],0.001328089424275
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACVRL1,Serine/threonine-protein kinase receptor R3,22726,73,2.57 [1.34-4.90],0.0042660673871047
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADA2,Adenosine deaminase 2,22855,76,2.06 [1.39-3.07],0.0003469617438496
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19397,60,2.26 [1.29-3.97],0.0044245593957591
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22857,75,2.25 [1.42-3.57],0.0005873366675726
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),AGR2,Anterior gradient protein 2 homolog,22258,70,1.44 [1.19-1.73],0.0001567026323977
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),AGRN,Agrin,23065,75,2.10 [1.34-3.30],0.0012355234695394
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ALCAM,CD166 antigen,23249,75,5.84 [2.46-13.85],6.121419354642456e-05
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ANPEP,Aminopeptidase N,23057,76,2.27 [1.24-4.15],0.008052123967246
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ANXA10,Annexin A10,22441,73,1.34 [1.09-1.64],0.0054310842797788
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),APOD,Apolipoprotein D,19160,56,0.34 [0.16-0.76],0.0078325557227294
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),AREG,Amphiregulin,22857,75,1.70 [1.15-2.50],0.0075790042146578
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),AXL,Tyrosine-protein kinase receptor UFO,23090,76,2.99 [1.59-5.64],0.0006892148543904
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),BAMBI,BMP and activin membrane-bound inhibitor homolog,22459,69,2.84 [1.70-4.77],7.504825019196992e-05
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),BCAM,Basal cell adhesion molecule,22994,76,3.36 [1.82-6.22],0.0001141905090912
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),BSG,Basigin,23160,76,5.40 [2.41-12.11],4.1797721054855065e-05
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),BTN2A1,Butyrophilin subfamily 2 member A1,23065,75,2.49 [1.33-4.65],0.0041334439698331
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CA12,Carbonic anhydrase 12,22857,75,2.65 [1.61-4.38],0.0001307802019681
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CA9,Carbonic anhydrase 9,23151,76,1.91 [1.39-2.63],6.387948454299189e-05
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CALB2,Calretinin,22441,73,1.61 [1.19-2.16],0.00171964301121
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CALCB,Calcitonin gene-related peptide 2,19950,62,1.61 [1.12-2.32],0.0099118839783165
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CBLIF,Cobalamin binding intrinsic factor,22927,75,1.49 [1.16-1.91],0.0016883956781623
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD163,Scavenger receptor cysteine-rich type 1 protein M130,23090,76,1.97 [1.29-3.02],0.0016603348255209
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD164,Sialomucin core protein 24,22994,76,1.69 [1.18-2.41],0.0038137174292405
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD27,CD27 antigen,23058,75,1.92 [1.29-2.84],0.0011781808629447
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD28,T-cell-specific surface glycoprotein CD28,22459,69,1.93 [1.33-2.81],0.0005195334486073
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD300A,CMRF35-like molecule 8,19559,62,3.78 [1.94-7.38],9.83755249312959e-05
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD300C,CMRF35-like molecule 6,23151,76,2.13 [1.27-3.57],0.0039531045304036
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD300E,CMRF35-like molecule 2,23074,76,1.79 [1.18-2.71],0.0057884275472715
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD4,T-cell surface glycoprotein CD4,22874,76,1.82 [1.17-2.83],0.0078154906787484
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD46,Membrane cofactor protein,22865,76,2.46 [1.39-4.36],0.0020186096083385
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD48,CD48 antigen,23025,75,2.34 [1.28-4.28],0.0055663520056261
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD5,T-cell surface glycoprotein CD5,23114,76,1.98 [1.37-2.85],0.0002593251751815
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD74,HLA class II histocompatibility antigen gamma chain,23151,76,2.37 [1.44-3.90],0.0006603636669553
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD79B,B-cell antigen receptor complex-associated protein beta chain,23193,76,1.63 [1.14-2.34],0.0080838173937623
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD80,T-lymphocyte activation antigen CD80,19983,62,2.68 [1.55-4.64],0.000444263320122
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD83,CD83 antigen,22911,76,2.41 [1.48-3.91],0.0004002265507669
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CD93,Complement component C1q receptor,22142,73,2.41 [1.36-4.28],0.0026478798797049
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CDCP1,CUB domain-containing protein 1,22762,73,1.61 [1.15-2.24],0.0052962031394105
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CDH2,Cadherin-2,22969,75,2.10 [1.22-3.62],0.0073496064146633
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CDH22,Cadherin-22,19624,60,2.22 [1.27-3.88],0.0051405043065839
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,19999,62,1.71 [1.14-2.54],0.0086901310178776
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",19950,62,1.78 [1.18-2.70],0.0063414282088779
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CHGA,Chromogranin-A,19999,62,1.68 [1.41-1.99],4.2229694918805e-09
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CHGB,Secretogranin-1,23084,76,2.00 [1.32-3.04],0.001091736317112
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CKAP4,Cytoskeleton-associated protein 4,23095,76,2.57 [1.57-4.21],0.0001843736484703
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CNTF,Ciliary neurotrophic factor,19331,60,2.25 [1.34-3.78],0.00210044884161
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),COX5B,"Cytochrome c oxidase subunit 5B, mitochondrial",22857,75,1.46 [1.12-1.89],0.0045142322272179
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CRIM1,Cysteine-rich motor neuron 1 protein,23065,75,3.42 [1.42-8.21],0.0059589005822178
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CRYM,Ketimine reductase mu-crystallin,19331,60,1.42 [1.14-1.78],0.001835622822736
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CSF1,Macrophage colony-stimulating factor 1,23065,75,2.49 [1.29-4.81],0.0068084219016927
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),CSF1R,Macrophage colony-stimulating factor 1 receptor,19999,61,2.28 [1.39-3.75],0.0010530994060775
