Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
TRIM5,Tripartite motif-containing protein 5,Lifestyle factors,X1050.Time spend outdoors in summer,46027,0.0055166366857233,0.00940336101651768,-0.0129139509066514,0.023947224278098,0.557430604120515
TRIM5,Tripartite motif-containing protein 5,Lifestyle factors,X1060.Time spent outdoors in winter,40150,0.0159647793625297,0.0106026054465827,-0.00481632731277238,0.0367458860378317,0.132141504582933
TRIM5,Tripartite motif-containing protein 5,Physical activities,X1070.Time spent watching television (TV),48407,0.00209406279300234,0.0094200530924772,-0.016369241268253,0.0205573668542577,0.824082530507746
TRIM5,Tripartite motif-containing protein 5,Physical activities,X1080.Time spent using computer,40136,-0.00844294759908395,0.00974824771609284,-0.0275495131226259,0.010663617924458,0.386441052632941
TRIM5,Tripartite motif-containing protein 5,Physical activities,X1090.Time spent driving,34842,0.00231277536385615,0.0107051018364473,-0.0186692242355806,0.0232947749632929,0.828954544986823
TRIM5,Tripartite motif-containing protein 5,Lifestyle factors,X1160.Sleep duration,50992,-0.00356509818169869,0.00859397039824678,-0.0204092801622624,0.013279083798865,0.678262867991969
TRIM5,Tripartite motif-containing protein 5,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,17059,0.0424682865942334,0.0243133959733894,-0.00518596951360981,0.0901225427020767,0.0807068462831935
TRIM5,Tripartite motif-containing protein 5,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,17059,0.0359687735173755,0.0236689981004061,-0.0104224627594205,0.0823600097941715,0.128615594056088
TRIM5,Tripartite motif-containing protein 5,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,17059,-0.0167868298087254,0.0270286041637441,-0.0697628939696639,0.0361892343522131,0.534557621456183
TRIM5,Tripartite motif-containing protein 5,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,17059,0.00797910219555345,0.0277436069894479,-0.0463983675037644,0.0623565718948713,0.773655314758706
TRIM5,Tripartite motif-containing protein 5,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,17059,0.0218064843355706,0.0281749081924869,-0.0334163357217038,0.0770293043928449,0.438960302726676
TRIM5,Tripartite motif-containing protein 5,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,17059,-0.0492972645769648,0.0600234921416794,-0.166943309174656,0.0683487800207268,0.411487174590416
TRIM5,Tripartite motif-containing protein 5,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,17059,0.0326631040065647,0.062483220547071,-0.0898040082656943,0.155130216278824,0.60115502773162
TRIM5,Tripartite motif-containing protein 5,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,17059,-0.0183874732032974,0.0428003967466613,-0.102276250826754,0.0655013044201587,0.667484881141526
