Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Lifestyle factors,X1050.Time spend outdoors in summer,39878,0.00983253446845412,0.00789922469224994,-0.00564994592835577,0.025315014865264,0.213232163729577
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Lifestyle factors,X1060.Time spent outdoors in winter,34771,0.015762858963984,0.00892973912571454,-0.00173942972241645,0.0332651476503845,0.0775373684413066
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Physical activities,X1070.Time spent watching television (TV),41970,0.0159206522530022,0.00793231955037101,0.000373305934275025,0.0314679985717294,0.0447495298619189
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Physical activities,X1080.Time spent using computer,34771,-0.0268167036700569,0.00821534282745029,-0.0429187756118594,-0.0107146317282543,0.00109871137522343
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Physical activities,X1090.Time spent driving,30215,-0.00410910928747272,0.0089326348326564,-0.0216170735594793,0.0133988549845338,0.645511716552628
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Lifestyle factors,X1160.Sleep duration,44196,-0.00478221996007037,0.00721729005161766,-0.018928108461241,0.00936366854110024,0.507586359134302
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,14401,0.0173599206503019,0.0333359221565721,-0.0479784867765794,0.0826983280771831,0.602543953586285
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,14401,0.0569513318498812,0.0326195005345742,-0.00698288919788424,0.120885552897647,0.0808446348351594
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,14401,-0.0515599808853112,0.0369640424181561,-0.124009504024897,0.0208895422542748,0.163077011335059
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,14401,-0.0123561427145818,0.03787434731151,-0.0865898634451415,0.0618775780159779,0.744247212495796
PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,14401,-0.0250498594512084,0.038388694107091,-0.100291699901107,0.0501919809986899,0.514068325921896
