Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
MAPKAPK2,MAP kinase-activated protein kinase 2,Lifestyle factors,X1050.Time spend outdoors in summer,39305,0.0243707386549122,0.0128949228929916,-0.000903310215351352,0.0496447875251758,0.0587722178637417
MAPKAPK2,MAP kinase-activated protein kinase 2,Lifestyle factors,X1060.Time spent outdoors in winter,34284,0.0193443157422998,0.0145093677258547,-0.00909404500037541,0.047782676484975,0.182465393922222
MAPKAPK2,MAP kinase-activated protein kinase 2,Physical activities,X1070.Time spent watching television (TV),41388,0.0171637252326445,0.0129588928485481,-0.00823570475050975,0.0425631552157988,0.185352768605877
MAPKAPK2,MAP kinase-activated protein kinase 2,Physical activities,X1080.Time spent using computer,34303,-0.0348624399246126,0.0133482334572513,-0.0610249775008251,-0.00869990234840007,0.00901155688043766
MAPKAPK2,MAP kinase-activated protein kinase 2,Physical activities,X1090.Time spent driving,29783,-0.00550116728952518,0.0145955169317146,-0.0341083804756858,0.0231060458966354,0.706244652743654
MAPKAPK2,MAP kinase-activated protein kinase 2,Lifestyle factors,X1160.Sleep duration,43580,-0.00803092363933209,0.0118048268477053,-0.0311683842608346,0.0151065369821704,0.496312780596462
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,14214,0.0396546393578017,0.0208984158628244,-0.0013062557333342,0.0806155344489376,0.0577829047177291
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,14214,0.0198481583142215,0.0203616605996338,-0.0200606964610608,0.0597570130895038,0.329685546866734
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,14214,-0.0292507757404427,0.0230602812638159,-0.0744489270175219,0.0159473755366366,0.204658678404367
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,14214,-0.0105395958479595,0.023593402882314,-0.056782665497295,0.0357034738013759,0.655085554410425
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,14214,-0.0163901402712312,0.0239255308761137,-0.0632841807884141,0.0305039002459517,0.493324729557428
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,14214,-0.0990469414608563,0.0512584908951705,-0.19951358361539,0.00141970069367789,0.0533419702414536
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,14214,0.0350794049629588,0.0525109978843264,-0.0678421508903209,0.138000960816238,0.504119428582416
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,14214,-0.0286327810271988,0.0366452900990507,-0.100457549621338,0.0431919875669406,0.434609959439312
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,14214,-0.00722675220981287,0.0270843670045686,-0.0603121115387673,0.0458586071191415,0.789608746251213
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,14214,-0.0134693950149204,0.018396201458129,-0.0495259498728533,0.0225871598430125,0.464068663094206
MAPKAPK2,MAP kinase-activated protein kinase 2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,14214,0.0435668843350007,0.0266136916697345,-0.00859595133767883,0.0957297200076802,0.101650500509446
