Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
EPHA2,Ephrin type-A receptor 2,Lifestyle factors,X1050.Time spend outdoors in summer,44424,0.124106038408134,0.0272829208075703,0.0706315136252965,0.177580563190972,5.4081210443059e-06
EPHA2,Ephrin type-A receptor 2,Lifestyle factors,X1060.Time spent outdoors in winter,38737,0.0378462885877963,0.0307317690544255,-0.0223879787588776,0.0980805559344703,0.218141996994612
EPHA2,Ephrin type-A receptor 2,Physical activities,X1070.Time spent watching television (TV),46738,0.238570480232146,0.027697466534437,0.18428344582465,0.292857514639643,7.30745558215468e-18
EPHA2,Ephrin type-A receptor 2,Physical activities,X1080.Time spent using computer,38768,-0.114397050283526,0.0277300867686686,-0.168748020350117,-0.0600460802169359,3.70900470450102e-05
EPHA2,Ephrin type-A receptor 2,Physical activities,X1090.Time spent driving,33587,-0.188079605457528,0.0306147754887639,-0.248084565415505,-0.128074645499551,8.16662694297081e-10
EPHA2,Ephrin type-A receptor 2,Lifestyle factors,X1160.Sleep duration,49217,0.0796006534075498,0.0248492801374158,0.0308960643382149,0.128305242476885,0.00135930737600071
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,16435,0.00321605793164537,0.00794172656355964,-0.0123497261329315,0.0187818419962223,0.685514378291214
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,16435,0.00642834355971712,0.00770968434782703,-0.00868263776202385,0.0215393248814581,0.404405183905568
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,16435,0.0279132945557442,0.00882801758564128,0.0106103800878873,0.0452162090236012,0.0015702935148456
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,16435,0.0206654393845302,0.00905858024811206,0.00291062209823061,0.0384202566708299,0.0225427895488251
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,16435,0.0351029196175984,0.00916831317920583,0.017133025786355,0.0530728134488418,0.000129288831657749
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,16435,-0.00336172499860542,0.0194666176870979,-0.0415162956653173,0.0347928456681065,0.862895827999894
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,16435,0.0269849587480377,0.0200681050506428,-0.0123485271512223,0.0663184446472977,0.178750722648123
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,16435,0.0178417856520038,0.0138151069480886,-0.00923582396624979,0.0449193952702574,0.196559193207311
EPHA2,Ephrin type-A receptor 2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,16435,0.0413752571526481,0.0101436236743784,0.0214937547508666,0.0612567595544297,4.54545170131798e-05
