Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
CR2,Complement receptor type 2,Lifestyle factors,X1050.Time spend outdoors in summer,46285,-0.0410334495664847,0.0172344183777502,-0.0748129095868751,-0.0072539895460943,0.0172743593484376
CR2,Complement receptor type 2,Lifestyle factors,X1060.Time spent outdoors in winter,40396,-0.0294964630565731,0.0194784919091461,-0.0676743071984995,0.00868138108535322,0.129955216667926
CR2,Complement receptor type 2,Physical activities,X1070.Time spent watching television (TV),48666,0.0426028100218853,0.0172851603347597,0.00872389576575636,0.0764817242780143,0.0137160632330622
CR2,Complement receptor type 2,Physical activities,X1080.Time spent using computer,40368,-0.0282191324198851,0.017795645516129,-0.063098597631498,0.00666033279172781,0.112807852235771
CR2,Complement receptor type 2,Physical activities,X1090.Time spent driving,35009,-0.0710455727576527,0.0195785391043086,-0.109419509402097,-0.0326716361132078,0.000285205062674036
CR2,Complement receptor type 2,Lifestyle factors,X1160.Sleep duration,51272,0.00339014821659809,0.01572263996623,-0.0274262261172127,0.0342065225504089,0.829283206980929
CR2,Complement receptor type 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,17155,0.00670936030251673,0.0127422906987636,-0.0182655294670599,0.0316842500720933,0.598517996852528
CR2,Complement receptor type 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,17155,0.00324714290266283,0.0124027760937951,-0.0210622982411756,0.0275565840465012,0.793472809600175
CR2,Complement receptor type 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,17155,0.00959420777965029,0.01414372638828,-0.0181274959413785,0.0373159115006791,0.497567431898563
CR2,Complement receptor type 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,17155,-0.0230072427462456,0.0144763632999767,-0.0513809148141999,0.00536642932170874,0.112011767612429
CR2,Complement receptor type 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,17155,-0.0151187690714564,0.0147269575515816,-0.0439836058725562,0.0137460677296435,0.304620959317501
CR2,Complement receptor type 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,17155,0.0496293878341853,0.0312668928609844,-0.0116537221733442,0.110912497841715,0.112467151009038
CR2,Complement receptor type 2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,17155,0.0157966142383715,0.0322657631821507,-0.0474442815986439,0.0790375100753868,0.624438671352526
CR2,Complement receptor type 2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,17155,0.00313542612655191,0.0223791416967311,-0.0407276915990411,0.0469985438521449,0.888578800602568
CR2,Complement receptor type 2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,17155,0.00398674625920526,0.0163649672321593,-0.028088589515827,0.0360620820342375,0.807532172999432
CR2,Complement receptor type 2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,17155,-0.00244013052968879,0.0112027251090882,-0.0243974717435016,0.019517210684124,0.827575226383714
CR2,Complement receptor type 2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,17155,0.0350732024807156,0.016247734628935,0.00322764260800295,0.0669187623534282,0.030891022010968
CR2,Complement receptor type 2,Health and medical history,X120039#19.Location of pain during the past week_Lower back,17155,0.00111710440654257,0.00907913477701247,-0.0166779997564019,0.018912208569487,0.902076197311394
CR2,Complement receptor type 2,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,17155,0.015801403117611,0.0117443955451032,-0.00721761215079134,0.0388204183860133,0.178500334784523
CR2,Complement receptor type 2,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,17155,-0.0133434155129883,0.0173637239745898,-0.0473763145031842,0.0206894834772077,0.442221516737127
CR2,Complement receptor type 2,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,17155,0.00647366433534452,0.0164077707431953,-0.0256855663213182,0.0386328949920073,0.693180900988889
CR2,Complement receptor type 2,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,17155,0.0162174148263003,0.0218814154795304,-0.0266701595135792,0.0591049891661798,0.458612545409434
CR2,Complement receptor type 2,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,17155,0.00216136953798884,0.0206245399101727,-0.0382627286859496,0.0425854677619273,0.916538900507155
CR2,Complement receptor type 2,Health and medical history,X120039#7.Location of pain during the past week_Left hip,17155,0.00883783982040755,0.0127430696189644,-0.0161385766327627,0.0338142562735778,0.487979572990121
CR2,Complement receptor type 2,Health and medical history,X120039#8.Location of pain during the past week_Right hip,17155,-0.00264324914335375,0.0120789578789203,-0.0263180065860375,0.02103150829933,0.826784385993595
CR2,Complement receptor type 2,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,17155,-0.00643395593483368,0.0150815094851478,-0.0359937145257234,0.023125802656056,0.669667168092698
CR2,Complement receptor type 2,Health and medical history,X120040.Fatigue severity over the past week,17167,0.0653925962456621,0.0289032366317648,0.00874225244740311,0.122042940043921,0.0236810692657749
