Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
CD300LG,CMRF35-like molecule 9,Lifestyle factors,X1050.Time spend outdoors in summer,46097,0.00256385586794091,0.0217097500714543,-0.0399872542721095,0.0451149660079913,0.905991332941121
CD300LG,CMRF35-like molecule 9,Lifestyle factors,X1060.Time spent outdoors in winter,40209,0.0136174606434691,0.0244897471206745,-0.0343824437130529,0.0616173649999911,0.578181535023191
CD300LG,CMRF35-like molecule 9,Physical activities,X1070.Time spent watching television (TV),48468,-0.0275325715717916,0.0217739790521388,-0.0702095705139836,0.0151444273704004,0.206066998181796
CD300LG,CMRF35-like molecule 9,Physical activities,X1080.Time spent using computer,40207,0.00951255922017928,0.0223811710006471,-0.034354535941089,0.0533796543814476,0.67082065993334
CD300LG,CMRF35-like molecule 9,Physical activities,X1090.Time spent driving,34880,-0.168296468288841,0.0245326944704648,-0.216380549450952,-0.12021238712673,6.99649849557285e-12
CD300LG,CMRF35-like molecule 9,Lifestyle factors,X1160.Sleep duration,51079,0.0375756450822899,0.0198578311784937,-0.00134570402755781,0.0764969941921375,0.0584655838671669
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,17099,-0.0047467820815607,0.0102077777949287,-0.024754026559621,0.0152604623964996,0.641925779004888
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,17099,-0.0184429365323027,0.00994825466832411,-0.0379415156822179,0.00105564261761261,0.0637726014829437
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,17099,0.0036730648353272,0.0113430222033944,-0.0185592586833258,0.0259053883539802,0.746080454208489
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,17099,-0.000111135360308137,0.0116097921169987,-0.0228663279096255,0.0226440571890092,0.992362435481098
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,17099,0.00961849421847826,0.0117994086860359,-0.0135083468061521,0.0327453352431086,0.414987814108185
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,17099,-0.00983715389550509,0.0250124453530489,-0.058861546787481,0.0391872389964708,0.694109937126841
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,17099,0.00287676708391848,0.0259663237439519,-0.0480172274542272,0.0537707616220641,0.911785457045469
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,17099,0.00371415772192512,0.0178681412978275,-0.0313073992218167,0.038735714665667,0.835337007383581
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,17099,0.0101749212715151,0.0131048951976676,-0.0155106733159134,0.0358605158589436,0.437510952726498
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,17099,0.000870469192507184,0.0089826678788133,-0.0167355598499669,0.0184764982349812,0.922802642162459
CD300LG,CMRF35-like molecule 9,Health and medical history,X120039#18.Location of pain during the past week_Upper back,17099,0.0161465985901865,0.0129982027584547,-0.00932987881638471,0.0416230759967577,0.214173271457188
