Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
ZPR1,Zinc finger protein ZPR1,Lifestyle factors,X1050.Time spend outdoors in summer,38757,0.0169127821426747,0.0101577459175972,-0.00299639985581579,0.0368219641411652,0.0959181864740243
ZPR1,Zinc finger protein ZPR1,Lifestyle factors,X1060.Time spent outdoors in winter,33797,-0.00808506779126653,0.0113489927854965,-0.0303290936508396,0.0141589580683066,0.476219562957337
ZPR1,Zinc finger protein ZPR1,Physical activities,X1070.Time spent watching television (TV),40791,-0.000396126980147842,0.0101129498968663,-0.0202175087780058,0.0194252548177101,0.968754828130906
ZPR1,Zinc finger protein ZPR1,Physical activities,X1080.Time spent using computer,33794,-0.0140977309349312,0.0105359901237396,-0.0347482715774609,0.00655280970759846,0.180887618682366
ZPR1,Zinc finger protein ZPR1,Physical activities,X1090.Time spent driving,29386,0.00794850274150164,0.0115822319322348,-0.0147526718456785,0.0306496773286818,0.492550216565011
ZPR1,Zinc finger protein ZPR1,Lifestyle factors,X1160.Sleep duration,42950,0.00916923011403626,0.00922534786947591,-0.00891245171013652,0.027250911938209,0.320268876703653
ZPR1,Zinc finger protein ZPR1,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,14017,0.00597674708148685,0.0277721314089965,-0.0484566304801464,0.0604101246431201,0.829609348496444
ZPR1,Zinc finger protein ZPR1,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,14017,0.0170254238407602,0.0270647044180625,-0.0360213968186423,0.0700722445001626,0.529317597808481
ZPR1,Zinc finger protein ZPR1,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,14017,-0.0309257538781286,0.0307569484264809,-0.0912093727940311,0.0293578650377739,0.314679121933554
ZPR1,Zinc finger protein ZPR1,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,14017,-0.0107446551985641,0.0314765946645186,-0.0724387807410205,0.0509494703438922,0.732842372670897
ZPR1,Zinc finger protein ZPR1,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,14017,-0.0762302482567635,0.0318454919110583,-0.138647412402438,-0.0138130841110892,0.0166900442923534
ZPR1,Zinc finger protein ZPR1,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,14017,0.0337994759674136,0.0686049757160994,-0.100666276436141,0.168265228370968,0.622254918550111
ZPR1,Zinc finger protein ZPR1,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,14017,-0.0729917812885967,0.0694773537201683,-0.209167394580127,0.0631838320029332,0.293467921303887
ZPR1,Zinc finger protein ZPR1,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,14017,-0.00446992168660855,0.0487629642545469,-0.10004533162552,0.0911054882523033,0.926964465377997
