Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
HDAC8,Histone deacetylase 8,Lifestyle factors,X1050.Time spend outdoors in summer,38887,-0.00894237136562731,0.0153766794789807,-0.0390806631444295,0.0211959204131749,0.560870423689144
HDAC8,Histone deacetylase 8,Lifestyle factors,X1060.Time spent outdoors in winter,33953,0.00381410488710531,0.017432321002291,-0.030353244277385,0.0379814540515956,0.826811048058833
HDAC8,Histone deacetylase 8,Physical activities,X1070.Time spent watching television (TV),40935,0.0200906145548151,0.015477633061394,-0.0102455462455172,0.0504267753551474,0.194280290642826
HDAC8,Histone deacetylase 8,Physical activities,X1080.Time spent using computer,33888,0.0135728704389816,0.0160908090717269,-0.017965115341603,0.0451108562195663,0.398945338068359
HDAC8,Histone deacetylase 8,Physical activities,X1090.Time spent driving,29485,-0.0185071028910598,0.0177192848503557,-0.053236901197757,0.0162226954156374,0.296280697160591
HDAC8,Histone deacetylase 8,Lifestyle factors,X1160.Sleep duration,43100,0.00496329623174744,0.0140270759995061,-0.0225297727272845,0.0324563651907794,0.723462895082373
HDAC8,Histone deacetylase 8,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,14051,0.00528571850579524,0.0182294360990777,-0.0304439762483971,0.0410154132599876,0.771854847895101
HDAC8,Histone deacetylase 8,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,14051,-0.00662978615905344,0.0177756233596213,-0.0414700079439112,0.0282104356258044,0.709175904842314
HDAC8,Histone deacetylase 8,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,14051,-0.011064962724413,0.0201581501603424,-0.0505749370386841,0.028445011589858,0.583077562408673
HDAC8,Histone deacetylase 8,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,14051,-0.0167194647661835,0.0206080673302492,-0.057111276733472,0.0236723472011049,0.417203273053937
HDAC8,Histone deacetylase 8,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,14051,-0.0142572467782232,0.0209414468531025,-0.0553024826103041,0.0267879890538577,0.495999919151973
HDAC8,Histone deacetylase 8,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,14051,-0.0259172931074351,0.0446327748706484,-0.113397531853906,0.0615629456390357,0.561466471465754
HDAC8,Histone deacetylase 8,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,14051,-0.0765441623230033,0.0451883584886966,-0.165113344960849,0.0120250203148419,0.0903081467114436
HDAC8,Histone deacetylase 8,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,14051,-0.00214766883561661,0.0323146930290635,-0.0654844671725811,0.0611891295013478,0.947011703207852
HDAC8,Histone deacetylase 8,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,14051,-0.0211750002215602,0.0236244400303823,-0.0674789026811095,0.0251289022379891,0.370098558996101
HDAC8,Histone deacetylase 8,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,14051,0.00794633679810828,0.0160337185006153,-0.0234797514630977,0.0393724250593143,0.62018327110027
HDAC8,Histone deacetylase 8,Health and medical history,X120039#18.Location of pain during the past week_Upper back,14051,0.00577329427443211,0.0232226873200788,-0.0397431728729224,0.0512897614217866,0.803669374684639
HDAC8,Histone deacetylase 8,Health and medical history,X120039#19.Location of pain during the past week_Lower back,14051,-0.00691146446304127,0.0129827318141396,-0.0323576188187548,0.0185346898926723,0.594486317544296
HDAC8,Histone deacetylase 8,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,14051,-0.0152712638481704,0.0167176617801531,-0.0480378809372705,0.0174953532409297,0.361005391526124
HDAC8,Histone deacetylase 8,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,14051,0.02077678052571,0.0249415909650662,-0.0281087377658199,0.0696622988172398,0.404849060462279
HDAC8,Histone deacetylase 8,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,14051,-0.00308630480919105,0.0231765670930258,-0.0485123763115216,0.0423397666931395,0.894064892855387
