Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Lifestyle factors,X1050.Time spend outdoors in summer,39177,0.0327244662751881,0.0149316038690523,0.00345852269184568,0.0619904098585306,0.0284125114553021
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Lifestyle factors,X1060.Time spent outdoors in winter,34196,0.0267431595033448,0.0168124390091691,-0.00620922095462667,0.0596955399613163,0.111691540838566
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Physical activities,X1070.Time spent watching television (TV),41232,0.0689359187551644,0.014994461333789,0.039546774540938,0.0983250629693908,4.29011835892796e-06
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Physical activities,X1080.Time spent using computer,34174,-0.048213648184601,0.0155030313247305,-0.0785995895810727,-0.0178277067881293,0.00187273091369286
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Physical activities,X1090.Time spent driving,29683,-0.00362267689708967,0.0168754964509414,-0.0366986499409348,0.0294532961467554,0.830025438983595
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Lifestyle factors,X1160.Sleep duration,43425,-0.0262917239194099,0.0136291296406076,-0.0530048180150007,0.000421370176180859,0.0537270549978587
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,14170,0.015523694117406,0.0180322809350937,-0.0198195765153777,0.0508669647501897,0.389316760305669
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,14170,0.0275032449728496,0.0175147793714942,-0.00682572259527892,0.0618322125409782,0.116370513003664
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,14170,-0.0202424750120648,0.019952908876696,-0.059350176410389,0.0188652263862593,0.310355617842292
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,14170,-0.000827603848746361,0.0204555020756532,-0.0409203879170266,0.0392651802195339,0.967727971022448
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,14170,-0.0321947814959229,0.0207216116588134,-0.072809140347197,0.00841957735535133,0.12028279970227
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,14170,-0.0783302124316141,0.0444946590918004,-0.165539744251543,0.00887931938831463,0.0783546913757831
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,14170,-0.0132554157509389,0.0449543653821795,-0.101365971900011,0.0748551403981328,0.768102237770712
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,14170,-0.0485366821247165,0.031795284463084,-0.110855439672361,0.0137820754229281,0.126898493227197
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,14170,-0.0164406688644442,0.0231927447173522,-0.0618984485104546,0.0290171107815661,0.478416079864693
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,14170,-0.00498183194492684,0.0158469992882392,-0.0360419505498757,0.026078286660022,0.753244154824612
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,14170,0.0345582968230036,0.0229178213425043,-0.0103606330083048,0.0794772266543119,0.131596697329302
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#19.Location of pain during the past week_Lower back,14170,-0.0156676760121842,0.0128487089754272,-0.0408511456040215,0.00951579357965305,0.222713899359006
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,14170,-0.00260376534105747,0.0164917772077389,-0.0349276486682257,0.0297201179861108,0.874551528840789
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,14170,0.0292489696107597,0.0244836494467058,-0.0187389833047837,0.0772369225263032,0.232250560782571
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,14170,-0.00666959909569783,0.0228155044068826,-0.0513879877331876,0.038048789541792,0.770040527797094
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,14170,0.0135876278847714,0.0304618076156397,-0.0461175150418823,0.0732927708114252,0.655564664650227
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,14170,0.0297660697835768,0.0294375387225478,-0.0279315061126169,0.0874636456797705,0.311957007445402
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#7.Location of pain during the past week_Left hip,14170,-0.0099449012860125,0.0179622801964071,-0.0451509704709704,0.0252611678989454,0.579823910941166
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#8.Location of pain during the past week_Right hip,14170,-0.0373398080276231,0.0169439674105548,-0.0705499841523106,-0.00412963190293556,0.0275598817928158
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,14170,0.0165268722397228,0.0211688632344439,-0.0249640996997874,0.0580178441792329,0.434982546890385
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120040.Fatigue severity over the past week,14185,-0.0256815102795363,0.0247441991447011,-0.0741801406031504,0.0228171200440778,0.299343620605675
TNFAIP8L2,Tumor necrosis factor alpha-induced protein 8-like protein 2,Health and medical history,X120041.Waking unrefreshed severity over the past week,14186,-0.0138123874124756,0.0244506044902126,-0.0617355722132923,0.0341107973883411,0.572144023673949
