Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
DEFB104A_DEFB104B,Beta-defensin 104,Lifestyle factors,X1050.Time spend outdoors in summer,38757,-0.0112767990920287,0.0171839897391872,-0.0449574189808357,0.0224038207967783,0.511674449400383
DEFB104A_DEFB104B,Beta-defensin 104,Lifestyle factors,X1060.Time spent outdoors in winter,33797,-0.0496503217779861,0.0193178002547369,-0.0875132102772705,-0.0117874332787017,0.0101686650479082
DEFB104A_DEFB104B,Beta-defensin 104,Physical activities,X1070.Time spent watching television (TV),40791,-0.000904013184030657,0.0171898621292893,-0.0345961429574377,0.0327881165893763,0.958058919599364
DEFB104A_DEFB104B,Beta-defensin 104,Physical activities,X1080.Time spent using computer,33794,0.00443375723129167,0.0179070343026751,-0.0306640300019516,0.039531544464535,0.80444647267992
DEFB104A_DEFB104B,Beta-defensin 104,Physical activities,X1090.Time spent driving,29386,0.0439232814834598,0.0194062763371404,0.00588697986266468,0.0819595831042549,0.0236211154250664
DEFB104A_DEFB104B,Beta-defensin 104,Lifestyle factors,X1160.Sleep duration,42950,0.0156256135282303,0.0156618428561071,-0.0150715984697397,0.0463228255262003,0.31843688957444
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,14017,0.0160190065191211,0.0159453778795776,-0.015233934124851,0.0472719471630932,0.315098400655273
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,14017,-0.0181355706684691,0.0155392065670985,-0.0485924155399822,0.012321274203044,0.243196028240212
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,14017,-0.00216412389155491,0.0176603466952774,-0.0367784034142986,0.0324501556311887,0.902472006414379
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,14017,0.0131181988984007,0.0180726531843309,-0.0223042013428878,0.0485405991396892,0.467937312743902
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,14017,0.0280779039382494,0.0182869291395399,-0.0077644771752487,0.0639202850517475,0.124706143530184
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,14017,0.0538259288270781,0.039388637527106,-0.0233758007260497,0.131027658380206,0.171793226996847
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,14017,0.0106980185080497,0.0398932854561221,-0.0674928209859496,0.0888888580020489,0.788575577464706
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,14017,0.0252383256919021,0.0279974297501024,-0.0296366366182986,0.0801132880021028,0.367363801474341
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,14017,-0.0234961280825597,0.0207776265734013,-0.0642202761664262,0.0172280200013069,0.258142682336904
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,14017,-0.0411332943167788,0.0140331552983453,-0.0686382787015356,-0.013628309932022,0.00338254715465726
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#18.Location of pain during the past week_Upper back,14017,-0.024934093330984,0.0202879893963483,-0.0646985525478267,0.0148303658858587,0.219089605534418
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#19.Location of pain during the past week_Lower back,14017,-0.0051402108519785,0.0113872019865744,-0.0274591267456644,0.0171787050417074,0.651706509917561
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,14017,-0.0234434935526806,0.0146209320811992,-0.052100520431831,0.00521353332646986,0.10886453231323
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,14017,-0.0553714154070557,0.0217497559206555,-0.0980009370115405,-0.0127418938025709,0.0109121109016465
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,14017,-0.0446623416482713,0.0202771435796547,-0.0844055430643944,-0.00491914023214822,0.0276395173376885
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,14017,-0.0373117292408343,0.0270394561668868,-0.0903090633279323,0.0156856048462638,0.167639653746694
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,14017,-0.0258147404089516,0.0261216800637044,-0.0770132333338122,0.0253837525159091,0.323047487428998
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#7.Location of pain during the past week_Left hip,14017,-0.00282244653629242,0.0158591274972595,-0.033906336430921,0.0282614433583362,0.858749228540846
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#8.Location of pain during the past week_Right hip,14017,-0.00910296097428621,0.0150112758035939,-0.0385250615493303,0.0203191396007578,0.544253544606617
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,14017,-0.02583806964888,0.0187334935902282,-0.0625557170857271,0.0108795777879672,0.167841381811144
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120040.Fatigue severity over the past week,14031,0.015762595255098,0.0279241047777156,-0.0389686501092246,0.0704938406194205,0.572436624346077
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120041.Waking unrefreshed severity over the past week,14033,0.0168152502856681,0.0277285843716161,-0.0375327750826996,0.0711632756540357,0.544243744861717
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120042.Cognitive symptoms severity over the past week,14030,-0.0468681130869253,0.0305789877930357,-0.106802929161275,0.0130667029874246,0.125374792776901
DEFB104A_DEFB104B,Beta-defensin 104,Health and medical history,X120098.Mobility problems today,14038,-0.0625999226079193,0.0336331464557275,-0.128520889661145,0.00332104444530665,0.0627288328794107
