Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Lifestyle factors,X1050.Time spend outdoors in summer,45721,0.0123868160689934,0.0151920655292627,-0.0173896323683615,0.0421632645063484,0.414877546412241
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Lifestyle factors,X1060.Time spent outdoors in winter,39870,0.020308035017865,0.0171366271783985,-0.013279754251796,0.0538958242875261,0.2359984005688
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Physical activities,X1070.Time spent watching television (TV),48079,0.0591906013392242,0.0151846590751657,0.0294286695518994,0.088952533126549,9.71008311010579e-05
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Physical activities,X1080.Time spent using computer,39887,-0.0112822341516863,0.0157937017387376,-0.0422378895596121,0.0196734212562395,0.475014833716527
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Physical activities,X1090.Time spent driving,34587,-0.00685032099378699,0.0172497446795123,-0.040659820565631,0.026959178578057,0.691277046888571
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Lifestyle factors,X1160.Sleep duration,50668,-0.00345176763780515,0.0138267387519175,-0.0305521755915634,0.0236486403159532,0.802863386187301
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,16963,0.0233877487908076,0.0151143702752388,-0.00623641694866034,0.0530119145302756,0.121789123434121
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,16963,0.0300608427919621,0.0147885134161398,0.00107535649632804,0.0590463290875962,0.0420968133484956
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,16963,-0.0131424478117438,0.016860803208935,-0.0461896221012564,0.0199047264777688,0.435715269510525
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,16963,0.0162157287681608,0.0173331143744685,-0.0177571754057976,0.0501886329421191,0.349526173339727
WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,16963,0.0128022733214967,0.0176382115743546,-0.0217686213642384,0.0473731680072318,0.467955441116114
