Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
AMY2A,Pancreatic alpha-amylase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,24670,69,2.18 [1.42-3.34],0.0003458713429505
AMY2A,Pancreatic alpha-amylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,25283,60,0.30 [0.20-0.47],1.0697163795790104e-07
AMY2A,Pancreatic alpha-amylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,26411,177,1.66 [1.26-2.18],0.0003319967769899
AMY2A,Pancreatic alpha-amylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,26401,167,1.69 [1.27-2.24],0.0002720246820373
AMY2A,Pancreatic alpha-amylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,24916,133,0.50 [0.36-0.69],2.343142645474173e-05
AMY2A,Pancreatic alpha-amylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26217,1434,0.68 [0.62-0.76],9.728839799802961e-14
AMY2A,Pancreatic alpha-amylase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,23958,7044,0.91 [0.87-0.96],8.691131877050386e-05
AMY2A,Pancreatic alpha-amylase,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18713,107,2.51 [1.84-3.44],7.694353774587664e-09
AMY2A,Pancreatic alpha-amylase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",26647,208,0.50 [0.39-0.65],1.6136981746032749e-07
AMY2A,Pancreatic alpha-amylase,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",26616,248,0.53 [0.42-0.68],1.94053197679734e-07
AMY2A,Pancreatic alpha-amylase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,26547,169,0.59 [0.45-0.79],0.0002782602664921
AMY2A,Pancreatic alpha-amylase,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,22127,3133,0.88 [0.82-0.95],0.0003664777241329
AMY2A,Pancreatic alpha-amylase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,26662,64,2.16 [1.39-3.34],0.0005898236460186
AMY2A,Pancreatic alpha-amylase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Seropositive rheumatoid arthritis, wide",26669,71,2.06 [1.36-3.13],0.0006810210229174
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,25867,1448,1.56 [1.42-1.71],1.0544615452624196e-19
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Dialysis,24474,55,5.72 [3.90-8.40],5.272719151986766e-19
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,23360,73,0.47 [0.30-0.73],0.0007286325436976
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,26496,2403,1.26 [1.17-1.36],2.001419655506288e-09
