Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ITGA5,Integrin alpha-5,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20287,824,1.98 [1.55-2.53],4.800158430602049e-08
ITGA5,Integrin alpha-5,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19646,241,2.54 [1.63-3.95],3.5381172758436834e-05
ITGA5,Integrin alpha-5,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15152,814,2.58 [2.00-3.33],2.2214808271761194e-13
ITGA5,Integrin alpha-5,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20368,93,3.35 [1.69-6.62],0.0005243895480746
ITGA5,Integrin alpha-5,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20969,556,2.17 [1.62-2.91],2.429481483251785e-07
ITGA5,Integrin alpha-5,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19904,511,1.90 [1.39-2.59],5.682144263138886e-05
ITGA5,Integrin alpha-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18552,1437,2.15 [1.78-2.61],8.017368783741763e-15
ITGA5,Integrin alpha-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,20936,148,3.82 [2.21-6.60],1.4930274422833016e-06
ITGA5,Integrin alpha-5,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22359,164,3.76 [2.28-6.20],2.220051100088562e-07
ITGA5,Integrin alpha-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,20921,133,3.81 [2.14-6.76],5.22562534137353e-06
ITGA5,Integrin alpha-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21483,695,3.38 [2.59-4.42],4.989427148088716e-19
ITGA5,Integrin alpha-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21457,669,3.36 [2.56-4.41],2.805810470230457e-18
ITGA5,Integrin alpha-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18398,1283,2.03 [1.65-2.49],1.1146227280521927e-11
ITGA5,Integrin alpha-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,18297,1182,2.06 [1.67-2.55],2.202063270150728e-11
ITGA5,Integrin alpha-5,Chapter V Mental and behavioural disorders,Any mental disorder,20120,683,1.93 [1.48-2.53],1.4388067092992006e-06
ITGA5,Integrin alpha-5,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",19776,339,3.17 [2.19-4.59],1.0368924154687995e-09
ITGA5,Integrin alpha-5,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",23157,261,3.20 [2.13-4.80],1.948747185649429e-08
ITGA5,Integrin alpha-5,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",23247,198,3.92 [2.48-6.18],4.361299223577847e-09
ITGA5,Integrin alpha-5,Chapter V Mental and behavioural disorders,Alcohol dependence,21653,114,5.14 [2.85-9.27],5.492696451573821e-08
ITGA5,Integrin alpha-5,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15999,3746,1.79 [1.55-2.08],1.0593527163132322e-14
ITGA5,Integrin alpha-5,Chapter IX Diseases of the circulatory system,"Hypertension, essential",16894,2450,1.79 [1.52-2.12],5.580165996653957e-12
ITGA5,Integrin alpha-5,Chapter IX Diseases of the circulatory system,Hypertension,16938,2494,1.79 [1.51-2.11],5.928807831114067e-12
ITGA5,Integrin alpha-5,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",21006,1674,1.75 [1.46-2.10],1.4016316128446987e-09
ITGA5,Integrin alpha-5,Chapter IX Diseases of the circulatory system,Angina pectoris,20266,934,1.65 [1.31-2.09],2.593209748165736e-05
ITGA5,Integrin alpha-5,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,22682,735,1.79 [1.39-2.32],7.755463136132485e-06
ITGA5,Integrin alpha-5,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",19836,504,1.69 [1.24-2.31],0.0009617701154606
