Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17632,715,1.40 [1.17-1.68],0.000226503498557
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17061,201,2.25 [1.76-2.88],6.989246583287919e-11
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19475,121,1.84 [1.33-2.56],0.0002709177500466
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13132,675,1.65 [1.38-1.98],5.1551157485251984e-08
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,19439,85,1.93 [1.33-2.81],0.000526251209305
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17685,73,2.15 [1.46-3.16],9.681445260147037e-05
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",20335,84,1.98 [1.36-2.88],0.0003523529420935
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19485,68,2.06 [1.39-3.06],0.0003301036212014
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19360,337,1.69 [1.35-2.11],4.327310326037428e-06
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19254,231,1.83 [1.42-2.35],2.380508079839289e-06
GPR158,Probable G-protein coupled receptor 158,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,18211,446,1.55 [1.26-1.90],4.063375856032757e-05
GPR158,Probable G-protein coupled receptor 158,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,19210,200,1.86 [1.43-2.40],3.0488610391167893e-06
GPR158,Probable G-protein coupled receptor 158,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,19210,200,1.86 [1.43-2.40],3.0488610391167893e-06
GPR158,Probable G-protein coupled receptor 158,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),17296,420,1.78 [1.45-2.17],2.5939526097250464e-08
GPR158,Probable G-protein coupled receptor 158,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16087,1191,1.43 [1.23-1.67],4.32522500270634e-06
GPR158,Probable G-protein coupled receptor 158,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,19013,144,1.85 [1.28-2.67],0.0009750660826722
GPR158,Probable G-protein coupled receptor 158,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",19013,143,1.87 [1.30-2.69],0.0007511903923245
GPR158,Probable G-protein coupled receptor 158,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,14935,39,2.75 [1.88-4.03],2.002132412773244e-07
GPR158,Probable G-protein coupled receptor 158,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",14976,80,3.06 [2.34-4.00],2.745183960741951e-16
GPR158,Probable G-protein coupled receptor 158,Chapter VI Diseases of the nervous system,Epilepsy,19054,141,0.36 [0.20-0.64],0.0005279347574469
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13798,3154,1.38 [1.22-1.55],1.4954406667223558e-07
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14609,2062,1.38 [1.20-1.58],3.104592439845579e-06
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,Hypertension,14635,2088,1.43 [1.25-1.63],1.1617771666104349e-07
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12610,63,4.66 [3.51-6.20],3.154024158880064e-26
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",18181,1391,1.44 [1.25-1.66],6.302283139667815e-07
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,17955,1186,1.49 [1.28-1.73],2.022633211321447e-07
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,10176,114,1.93 [1.33-2.80],0.0005459259159305
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,Other arrhythmias,16119,73,2.27 [1.55-3.33],2.905975617442516e-05
GPR158,Probable G-protein coupled receptor 158,Chapter IX Diseases of the circulatory system,"Heart failure, strict",19404,275,2.13 [1.72-2.66],1.0784765424172265e-11
GPR158,Probable G-protein coupled receptor 158,Chapter X Diseases of the respiratory system,Influenza and pneumonia,18732,218,1.74 [1.34-2.27],3.973768674251488e-05
GPR158,Probable G-protein coupled receptor 158,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",18696,182,1.80 [1.36-2.39],4.507735995293898e-05
GPR158,Probable G-protein coupled receptor 158,Chapter XI Diseases of the digestive system,Other diseases of oesophagus,15544,67,2.00 [1.36-2.93],0.0003923926149284
GPR158,Probable G-protein coupled receptor 158,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,14979,343,1.53 [1.19-1.95],0.0008483147989917
GPR158,Probable G-protein coupled receptor 158,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,14747,111,2.35 [1.72-3.20],7.727938260653027e-08
GPR158,Probable G-protein coupled receptor 158,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",19703,107,2.32 [1.72-3.13],3.5431033234431385e-08
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,15771,1973,1.54 [1.37-1.74],8.80506853334247e-13
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,18220,222,3.19 [2.64-3.85],3.626948830902891e-33
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Acute renal failure,18280,53,3.22 [2.37-4.39],9.725366637147425e-14
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,18282,55,5.19 [4.04-6.67],7.617185307454454e-38
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,18297,70,3.46 [2.67-4.50],1.2259838394805158e-20
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,20074,59,3.22 [2.45-4.24],6.472543325410309e-17
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,18634,712,1.45 [1.21-1.73],5.101464983308889e-05
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Urethral stricture,18040,118,1.90 [1.36-2.64],0.000158758406091
GPR158,Probable G-protein coupled receptor 158,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,18241,319,1.54 [1.20-1.97],0.0006012371513787
