Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Mycoses,ABCA2,ATP-binding cassette sub-family A member 2,22999,58,2.45 [1.64-3.68],1.4422741427847857e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,ADM,Pro-adrenomedullin,27475,62,5.61 [2.52-12.51],2.455676676156497e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,CD302,CD302 antigen,27129,63,3.26 [1.90-5.56],1.5933952512746006e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",23710,56,2.51 [1.68-3.75],6.651260472556765e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,CHGA,Chromogranin-A,23755,59,1.70 [1.41-2.05],2.9184184300920327e-08
Chapter I Certain infectious and parasitic diseases,Mycoses,CKAP4,Cytoskeleton-associated protein 4,27398,64,3.10 [1.75-5.47],9.82033614191454e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,CNTN5,Contactin-5,27307,63,0.22 [0.12-0.40],8.549018076364509e-07
Chapter I Certain infectious and parasitic diseases,Mycoses,COL6A3,Collagen alpha-3(VI) chain,27578,65,2.78 [1.72-4.48],2.7271614686868493e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,EDA2R,Tumor necrosis factor receptor superfamily member 27,27475,62,2.86 [1.83-4.47],4.179300894120202e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,EDN1,Endothelin-1,23153,59,3.89 [1.99-7.62],7.108432283230119e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,ELN,Elastin,23761,58,3.51 [1.92-6.42],4.449628240155151e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,EPHA2,Ephrin type-A receptor 2,26283,62,2.73 [1.67-4.45],5.694872921093876e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,ERVV-1,Endogenous retrovirus group V member 1 Env polyprotein,22999,58,1.70 [1.36-2.14],4.68881668685158e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,EXTL1,Exostosin-like 1,22999,58,0.21 [0.10-0.45],6.287837218344493e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,GAST,Gastrin,23710,56,1.40 [1.20-1.62],1.364132106423658e-05
Chapter I Certain infectious and parasitic diseases,Mycoses,GDF15,Growth/differentiation factor 15,27578,65,2.12 [1.70-2.64],2.7685679264499735e-11
