Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,AREG,Amphiregulin,23493,179,1.70 [1.33-2.18],2.067351250067393e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,CRYBB2,Beta-crystallin B2,20499,153,3.18 [2.87-3.51],3.0027907414170715e-113
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",23678,180,2.61 [1.80-3.77],3.709154287819948e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,EDA2R,Tumor necrosis factor receptor superfamily member 27,23806,183,1.99 [1.46-2.70],1.2663312267780858e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,GDF15,Growth/differentiation factor 15,23897,180,1.74 [1.36-2.24],1.5132114354472008e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,GFRA1,GDNF family receptor alpha-1,23766,183,2.77 [1.83-4.20],1.5657690321090703e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,KLK4,Kallikrein-4,23806,183,1.60 [1.33-1.93],5.977721745822044e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,KLRC1,NKG2-A/NKG2-B type II integral membrane protein,19878,145,0.45 [0.30-0.67],8.68981907945035e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,NCS1,Neuronal calcium sensor 1,23806,183,2.55 [1.63-4.00],4.526160724028628e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,OPTC,Opticin,23493,179,1.64 [1.32-2.03],7.131377680047882e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,PIGR,Polymeric immunoglobulin receptor,23301,177,2.00 [1.41-2.83],8.798970556195209e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,PRSS8,Prostasin,23527,178,1.85 [1.36-2.51],8.658571711239307e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,REN,Renin,23603,179,1.41 [1.21-1.63],8.116880948867469e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,23678,180,2.14 [1.56-2.95],3.065597646719045e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,23603,181,2.47 [1.69-3.61],3.34652781384099e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,VSIG4,V-set and immunoglobulin domain-containing protein 4,23568,180,1.86 [1.39-2.50],3.015535132952117e-05
