Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,Other benign neoplasms of skin,ABCA2,ATP-binding cassette sub-family A member 2,23308,193,0.62 [0.42-0.94],0.0236236250472724
Chapter II Neoplasms,Other benign neoplasms of skin,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26976,226,1.16 [1.01-1.33],0.0305646405175635
Chapter II Neoplasms,Other benign neoplasms of skin,ACY1,Aminoacylase-1,27619,229,1.28 [1.07-1.53],0.0078856831492797
Chapter II Neoplasms,Other benign neoplasms of skin,ADH1B,All-trans-retinol dehydrogenase,23564,195,1.33 [1.13-1.56],0.0006827293353226
Chapter II Neoplasms,Other benign neoplasms of skin,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27111,229,1.31 [1.15-1.49],4.8383265476344176e-05
Chapter II Neoplasms,Other benign neoplasms of skin,AFAP1,Actin filament-associated protein 1,23564,195,1.17 [1.00-1.36],0.0481694205451222
Chapter II Neoplasms,Other benign neoplasms of skin,AGXT,Serine--pyruvate aminotransferase,27619,229,1.19 [1.04-1.37],0.0127282702719013
Chapter II Neoplasms,Other benign neoplasms of skin,AHSP,Alpha-hemoglobin-stabilizing protein,27582,225,0.86 [0.75-0.98],0.0244642618556095
Chapter II Neoplasms,Other benign neoplasms of skin,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",27448,228,1.13 [1.01-1.26],0.0283529378010066
Chapter II Neoplasms,Other benign neoplasms of skin,AK1,Adenylate kinase isoenzyme 1,27619,229,0.82 [0.68-0.99],0.0347724485134344
Chapter II Neoplasms,Other benign neoplasms of skin,AKR1B10,Aldo-keto reductase family 1 member B10,23397,197,1.22 [1.00-1.49],0.0473244486481305
Chapter II Neoplasms,Other benign neoplasms of skin,ANGPTL3,Angiopoietin-related protein 3,27616,230,1.39 [1.01-1.91],0.0423734461510466
Chapter II Neoplasms,Other benign neoplasms of skin,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,23452,195,0.64 [0.41-0.99],0.0436191451511835
Chapter II Neoplasms,Other benign neoplasms of skin,ANXA11,Annexin A11,27537,229,1.24 [1.03-1.50],0.0215849862595355
Chapter II Neoplasms,Other benign neoplasms of skin,AP1G2,AP-1 complex subunit gamma-like 2,23933,196,1.19 [1.01-1.40],0.036480323595228
Chapter II Neoplasms,Other benign neoplasms of skin,APCS,Serum amyloid P-component,23902,196,1.50 [1.02-2.21],0.0388799113835449
Chapter II Neoplasms,Other benign neoplasms of skin,APPL2,DCC-interacting protein 13-beta,23564,195,1.16 [1.02-1.31],0.024454138117075
Chapter II Neoplasms,Other benign neoplasms of skin,ARID4B,AT-rich interactive domain-containing protein 4B,26940,224,0.69 [0.48-0.97],0.0324309958366876
Chapter II Neoplasms,Other benign neoplasms of skin,ARMCX2,Armadillo repeat-containing X-linked protein 2,23296,190,1.26 [1.07-1.48],0.0057448272772966
Chapter II Neoplasms,Other benign neoplasms of skin,ASS1,Argininosuccinate synthase,23308,193,1.24 [1.05-1.46],0.0116146266418385
Chapter II Neoplasms,Other benign neoplasms of skin,BATF,Basic leucine zipper transcriptional factor ATF-like,23397,197,1.16 [1.03-1.32],0.0188852814571959
Chapter II Neoplasms,Other benign neoplasms of skin,BLVRB,Flavin reductase,27623,226,0.81 [0.67-0.97],0.0229869914676085
Chapter II Neoplasms,Other benign neoplasms of skin,BMPER,BMP-binding endothelial regulator protein,23564,195,1.78 [1.02-3.11],0.0420123773451459
Chapter II Neoplasms,Other benign neoplasms of skin,BPIFB2,BPI fold-containing family B member 2,24025,199,1.21 [1.01-1.46],0.0377497962827304
Chapter II Neoplasms,Other benign neoplasms of skin,C19orf12,Protein C19orf12,26940,224,1.26 [1.08-1.46],0.0031297903344002
Chapter II Neoplasms,Other benign neoplasms of skin,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5,23564,195,1.76 [1.22-2.55],0.0024690583386135
Chapter II Neoplasms,Other benign neoplasms of skin,C1R,Complement C1r subcomponent,24118,200,2.04 [1.30-3.19],0.0018676877156392
Chapter II Neoplasms,Other benign neoplasms of skin,C1RL,Complement C1r subcomponent-like protein,24080,199,2.54 [1.24-5.19],0.010581303225624
Chapter II Neoplasms,Other benign neoplasms of skin,C1S,Complement C1s subcomponent,24118,200,3.20 [1.75-5.86],0.0001620025449202
Chapter II Neoplasms,Other benign neoplasms of skin,C3,Complement C3,22874,188,1.32 [1.04-1.69],0.025094672034365
Chapter II Neoplasms,Other benign neoplasms of skin,C5,Complement C5,24118,200,2.21 [1.06-4.60],0.0342924171394693
Chapter II Neoplasms,Other benign neoplasms of skin,C9orf40,Uncharacterized protein C9orf40,23947,198,0.82 [0.69-0.97],0.0195390936651642
Chapter II Neoplasms,Other benign neoplasms of skin,CA1,Carbonic anhydrase 1,26977,223,0.79 [0.66-0.96],0.0171992058630994
Chapter II Neoplasms,Other benign neoplasms of skin,CA2,Carbonic anhydrase 2,27533,225,0.84 [0.71-0.99],0.0369767042408903
Chapter II Neoplasms,Other benign neoplasms of skin,CA5A,"Carbonic anhydrase 5A, mitochondrial",27111,229,1.22 [1.08-1.37],0.0011001253413521
Chapter II Neoplasms,Other benign neoplasms of skin,CALCA,Calcitonin,27375,225,1.21 [1.00-1.47],0.0445270337942522
Chapter II Neoplasms,Other benign neoplasms of skin,CAT,Catalase,23718,197,0.76 [0.59-0.99],0.0382239890431876
Chapter II Neoplasms,Other benign neoplasms of skin,CBS,Cystathionine beta-synthase,23452,195,1.27 [1.00-1.62],0.0478297083163771
Chapter II Neoplasms,Other benign neoplasms of skin,CD8A,T-cell surface glycoprotein CD8 alpha chain,27858,228,1.34 [1.06-1.68],0.0134513431685824
Chapter II Neoplasms,Other benign neoplasms of skin,CDH2,Cadherin-2,27619,229,1.39 [1.00-1.93],0.0479735435326327
Chapter II Neoplasms,Other benign neoplasms of skin,CDH22,Cadherin-22,23618,197,1.72 [1.21-2.44],0.0024478174714191
