Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Varicose veins,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23228,535,0.84 [0.76-0.92],0.0003679374619643
Chapter IX Diseases of the circulatory system,Varicose veins,ACAN,Aggrecan core protein,26382,610,1.37 [1.06-1.78],0.0156728413764792
Chapter IX Diseases of the circulatory system,Varicose veins,ACHE,Acetylcholinesterase,22728,524,1.39 [1.08-1.77],0.0090108408821893
Chapter IX Diseases of the circulatory system,Varicose veins,ACOT13,Acyl-coenzyme A thioesterase 13,23102,533,0.92 [0.85-0.99],0.021209676873777
Chapter IX Diseases of the circulatory system,Varicose veins,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,26618,616,0.82 [0.71-0.96],0.0113040007461814
Chapter IX Diseases of the circulatory system,Varicose veins,ACP5,Tartrate-resistant acid phosphatase type 5,26730,614,0.77 [0.61-0.97],0.0243567538313719
Chapter IX Diseases of the circulatory system,Varicose veins,ACY1,Aminoacylase-1,26618,616,0.79 [0.69-0.89],0.0001983161180621
Chapter IX Diseases of the circulatory system,Varicose veins,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22567,524,1.27 [1.03-1.55],0.0220706079119529
Chapter IX Diseases of the circulatory system,Varicose veins,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26125,594,1.38 [1.08-1.75],0.0095020978560153
Chapter IX Diseases of the circulatory system,Varicose veins,ADGRE1,Adhesion G protein-coupled receptor E1,23102,533,1.24 [1.07-1.44],0.0035082009378869
Chapter IX Diseases of the circulatory system,Varicose veins,ADGRV1,Adhesion G-protein coupled receptor V1,22477,524,1.14 [1.03-1.27],0.015117163397139
Chapter IX Diseases of the circulatory system,Varicose veins,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,26125,594,0.90 [0.82-0.99],0.0243685713285183
Chapter IX Diseases of the circulatory system,Varicose veins,ADIPOQ,Adiponectin,23269,536,1.38 [1.21-1.56],7.058858288881338e-07
Chapter IX Diseases of the circulatory system,Varicose veins,AFM,Afamin,23269,536,0.64 [0.41-0.99],0.045313552304682
Chapter IX Diseases of the circulatory system,Varicose veins,AGRN,Agrin,26743,619,0.70 [0.56-0.88],0.0018567617499237
Chapter IX Diseases of the circulatory system,Varicose veins,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",26448,611,0.91 [0.85-0.98],0.0084967655437139
Chapter IX Diseases of the circulatory system,Varicose veins,AK2,"Adenylate kinase 2, mitochondrial",23174,538,0.90 [0.83-0.97],0.0092659821142223
Chapter IX Diseases of the circulatory system,Varicose veins,AMBN,Ameloblastin,26089,600,1.41 [1.17-1.70],0.0002675989315337
