Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17001,54,1.29 [1.01-1.64],0.0399964031406953
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ACAN,Aggrecan core protein,19669,66,0.44 [0.21-0.96],0.0382289928002246
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ACE2,Angiotensin-converting enzyme 2,19478,64,1.59 [1.07-2.35],0.0205949709013392
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ACHE,Acetylcholinesterase,16968,53,0.40 [0.17-0.96],0.0409869351101647
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ACTA2,"Actin, aortic smooth muscle",19478,64,1.74 [1.25-2.43],0.001109596876428
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16866,56,1.99 [1.42-2.79],5.793243961671363e-05
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ADGRB3,Adhesion G protein-coupled receptor B3,19674,68,2.14 [1.13-4.02],0.0189037137476688
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ADM,Pro-adrenomedullin,20019,68,3.08 [1.37-6.95],0.006642637278319
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",AGBL2,Cytosolic carboxypeptidase 2,16805,54,0.76 [0.61-0.94],0.0135418464144046
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",AGR3,Anterior gradient protein 3,19332,65,1.54 [1.13-2.10],0.0065630260663652
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",AMBP,Protein AMBP,19991,68,4.47 [1.59-12.58],0.0045662079364765
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",AMOT,Angiomotin,16968,53,1.98 [1.11-3.53],0.0203076617680413
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ANGPT2,Angiopoietin-2,20019,68,2.03 [1.23-3.36],0.0056005444868531
Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",ANGPTL7,Angiopoietin-related protein 7,20019,68,2.07 [1.25-3.43],0.0048594292363792
