Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Duodenal ulcer,ACAN,Aggrecan core protein,20629,75,0.31 [0.15-0.62],0.0011347307021385
Chapter XI Diseases of the digestive system,Duodenal ulcer,ACP1,Low molecular weight phosphotyrosine protein phosphatase,17687,65,0.49 [0.26-0.90],0.0209233182014085
Chapter XI Diseases of the digestive system,Duodenal ulcer,ACP6,Lysophosphatidic acid phosphatase type 6,20973,77,0.74 [0.58-0.93],0.0120050828136081
Chapter XI Diseases of the digestive system,Duodenal ulcer,ACRV1,Acrosomal protein SP-10,17687,65,0.46 [0.22-0.93],0.0307650891119215
Chapter XI Diseases of the digestive system,Duodenal ulcer,ADGRG2,Adhesion G-protein coupled receptor G2,20809,75,0.40 [0.19-0.84],0.0150676974536273
Chapter XI Diseases of the digestive system,Duodenal ulcer,AHSP,Alpha-hemoglobin-stabilizing protein,20804,76,0.77 [0.62-0.97],0.0255537476437383
Chapter XI Diseases of the digestive system,Duodenal ulcer,AK1,Adenylate kinase isoenzyme 1,20809,75,0.68 [0.49-0.95],0.023683139875764
Chapter XI Diseases of the digestive system,Duodenal ulcer,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,17033,62,0.55 [0.32-0.95],0.0310436185459997
Chapter XI Diseases of the digestive system,Duodenal ulcer,AMY2A,Pancreatic alpha-amylase,20011,73,0.55 [0.35-0.86],0.0081015197787153
Chapter XI Diseases of the digestive system,Duodenal ulcer,AMY2B,Alpha-amylase 2B,19406,71,0.59 [0.38-0.92],0.0203859707512407
Chapter XI Diseases of the digestive system,Duodenal ulcer,ANGPTL1,Angiopoietin-related protein 1,20526,73,0.30 [0.15-0.63],0.0012544442005386
Chapter XI Diseases of the digestive system,Duodenal ulcer,ANXA10,Annexin A10,20330,73,1.27 [1.01-1.58],0.037546695157402
Chapter XI Diseases of the digestive system,Duodenal ulcer,AOC1,Amiloride-sensitive amine oxidase [copper-containing],20430,73,1.31 [1.02-1.68],0.031663175373421
Chapter XI Diseases of the digestive system,Duodenal ulcer,ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,17605,63,0.52 [0.28-0.98],0.0439542643123013
Chapter XI Diseases of the digestive system,Duodenal ulcer,ASGR2,Asialoglycoprotein receptor 2,18190,66,2.98 [1.35-6.55],0.0066504079818603
Chapter XI Diseases of the digestive system,Duodenal ulcer,B4GAT1,"Beta-1,4-glucuronyltransferase 1",20837,76,0.26 [0.11-0.60],0.0014408322631362
Chapter XI Diseases of the digestive system,Duodenal ulcer,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,20358,77,1.37 [1.03-1.83],0.0321051024125012
Chapter XI Diseases of the digestive system,Duodenal ulcer,BCL2,Apoptosis regulator Bcl-2,18094,66,0.59 [0.34-1.00],0.0493018853656267
Chapter XI Diseases of the digestive system,Duodenal ulcer,BCL2L11,"Bcl-2-like protein 11, Isoform BimL ",20784,73,1.84 [1.09-3.12],0.0232036872527037
Chapter XI Diseases of the digestive system,Duodenal ulcer,BRD1,Bromodomain-containing protein 1,17828,65,0.39 [0.15-0.98],0.0457869122004917
Chapter XI Diseases of the digestive system,Duodenal ulcer,C1QL2,Complement C1q-like protein 2,17687,65,0.49 [0.27-0.88],0.0180409129243947
Chapter XI Diseases of the digestive system,Duodenal ulcer,CA6,Carbonic anhydrase 6,20765,75,0.67 [0.49-0.92],0.0124996985171825
Chapter XI Diseases of the digestive system,Duodenal ulcer,CA9,Carbonic anhydrase 9,21011,77,1.80 [1.24-2.61],0.0019708564115226
Chapter XI Diseases of the digestive system,Duodenal ulcer,CBLIF,Cobalamin binding intrinsic factor,20774,75,1.41 [1.06-1.86],0.0169806292225464
Chapter XI Diseases of the digestive system,Duodenal ulcer,CCDC80,Coiled-coil domain-containing protein 80,20809,75,0.47 [0.26-0.85],0.0124798269879249
Chapter XI Diseases of the digestive system,Duodenal ulcer,CCL11,Eotaxin,21051,77,1.73 [1.01-2.96],0.0465993697647477
Chapter XI Diseases of the digestive system,Duodenal ulcer,CCL19,C-C motif chemokine 19,21017,77,1.13 [1.00-1.28],0.0431093660100834
Chapter XI Diseases of the digestive system,Duodenal ulcer,CCL8,C-C motif chemokine 8,20979,77,0.70 [0.51-0.95],0.0240401165543175
Chapter XI Diseases of the digestive system,Duodenal ulcer,CCN5,CCN family member 5,20837,76,0.48 [0.28-0.82],0.0072794095794159
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD101,Immunoglobulin superfamily member 2,18094,66,0.51 [0.32-0.81],0.0048163623424939
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD248,Endosialin,18169,65,0.43 [0.25-0.77],0.0041514882419095
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD300LF,CMRF35-like molecule 1,21011,77,1.49 [1.05-2.11],0.027064689309212
Chapter XI Diseases of the digestive system,Duodenal ulcer,CELA2A,Chymotrypsin-like elastase family member 2A,18169,65,0.65 [0.45-0.95],0.02494584275705
Chapter XI Diseases of the digestive system,Duodenal ulcer,CENPJ,Centromere protein J,17828,65,1.33 [1.04-1.71],0.0255951196770452
Chapter XI Diseases of the digestive system,Duodenal ulcer,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",18157,66,1.78 [1.08-2.93],0.0225474056675637
Chapter XI Diseases of the digestive system,Duodenal ulcer,CHGA,Chromogranin-A,18169,65,1.91 [1.59-2.29],4.868783432517199e-12
Chapter XI Diseases of the digestive system,Duodenal ulcer,CHRDL2,Chordin-like protein 2,20809,75,0.64 [0.44-0.94],0.0244536534661995
Chapter XI Diseases of the digestive system,Duodenal ulcer,CLEC11A,C-type lectin domain family 11 member A,20797,76,0.63 [0.42-0.95],0.0272410574807286
Chapter XI Diseases of the digestive system,Duodenal ulcer,CLSTN1,Calsyntenin-1,20330,73,1.40 [1.05-1.86],0.0205448063995077
Chapter XI Diseases of the digestive system,Duodenal ulcer,CNDP1,Beta-Ala-His dipeptidase,20893,77,0.62 [0.42-0.90],0.0121577211210262
Chapter XI Diseases of the digestive system,Duodenal ulcer,CNTN1,Contactin-1,21084,77,0.49 [0.26-0.92],0.0275625246022763
Chapter XI Diseases of the digestive system,Duodenal ulcer,CNTN3,Contactin-3,20837,76,0.48 [0.28-0.85],0.0111054517561269
Chapter XI Diseases of the digestive system,Duodenal ulcer,COL4A1,Collagen alpha-1(IV) chain,20809,75,0.56 [0.33-0.95],0.0314320675470505
Chapter XI Diseases of the digestive system,Duodenal ulcer,CTNNA1,Catenin alpha-1,17596,64,1.62 [1.11-2.36],0.0116374168114959
Chapter XI Diseases of the digestive system,Duodenal ulcer,CTSH,Pro-cathepsin H,20393,75,1.40 [1.06-1.83],0.0166636323955093
Chapter XI Diseases of the digestive system,Duodenal ulcer,DBH,Dopamine beta-hydroxylase,18151,66,0.79 [0.66-0.94],0.0072350347781622
Chapter XI Diseases of the digestive system,Duodenal ulcer,DNER,Delta and Notch-like epidermal growth factor-related receptor,20790,74,0.43 [0.19-0.99],0.0461306026086265
Chapter XI Diseases of the digestive system,Duodenal ulcer,DOC2B,Double C2-like domain-containing protein beta,17692,65,0.34 [0.14-0.84],0.0195923122081995
Chapter XI Diseases of the digestive system,Duodenal ulcer,DSCAM,Down syndrome cell adhesion molecule,18163,66,0.41 [0.20-0.81],0.0103907660328636
Chapter XI Diseases of the digestive system,Duodenal ulcer,ECSCR,Endothelial cell-specific chemotaxis regulator,17596,64,1.43 [1.04-1.98],0.0285994606912166
