Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ACE2,Angiotensin-converting enzyme 2,23207,69,1.70 [1.23-2.35],0.0013247778339365
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23939,70,0.29 [0.13-0.66],0.0032704260554861
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,23738,68,0.59 [0.37-0.94],0.0262946931761787
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ADAMTSL2,ADAMTS-like protein 2,20607,58,2.02 [1.06-3.85],0.0319370796524324
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ADGRG1,Adhesion G-protein coupled receptor G1,23572,68,1.58 [1.26-1.97],6.526373259249222e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AGRP,Agouti-related protein,23888,70,0.67 [0.45-0.98],0.0367004818328571
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ALDH1A1,Retinal dehydrogenase 1,23652,69,1.45 [1.04-2.02],0.0264874615903116
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ANXA10,Annexin A10,23094,69,1.29 [1.03-1.60],0.0264227628734107
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AOC3,Membrane primary amine oxidase,23732,68,0.46 [0.24-0.90],0.0230235754450408
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,APOM,Apolipoprotein M,23690,68,0.37 [0.18-0.77],0.0075722061137412
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AREG,Amphiregulin,23572,68,1.52 [1.04-2.22],0.0293313093965489
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ART3,Ecto-ADP-ribosyltransferase 3,23732,68,0.53 [0.28-1.00],0.0482221368301707
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,19958,56,0.44 [0.20-0.93],0.0321415551114591
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,B2M,Beta-2-microglobulin,20649,58,1.60 [1.06-2.40],0.0236120754365077
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BAP18,Chromatin complexes subunit BAP18,20562,57,1.37 [1.03-1.81],0.028639132403305
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BCL2,Apoptosis regulator Bcl-2,20496,56,1.43 [1.06-1.93],0.0178409822654259
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BOC,Brother of CDO,23207,69,0.30 [0.12-0.76],0.0105994916634989
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BST2,Bone marrow stromal antigen 2,23853,70,1.54 [1.16-2.05],0.0030691750949835
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,C1R,Complement C1r subcomponent,20649,58,0.18 [0.04-0.89],0.0357329897921078
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,C7orf50,Uncharacterized protein C7orf50,20562,57,1.99 [1.16-3.39],0.0121418434534838
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CA8,Carbonic anhydrase-related protein,20019,56,0.19 [0.04-0.77],0.02092863316123
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CAPS,Calcyphosin,20562,57,1.27 [1.07-1.50],0.0054433252127001
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CBLN4,Cerebellin-4,23849,69,0.32 [0.17-0.58],0.0002109183412995
