Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,Leiomyoma of uterus,ACRBP,Acrosin-binding protein,23583,871,1.19 [1.01-1.40],0.0381285737816466
Chapter II Neoplasms,Leiomyoma of uterus,ACVRL1,Serine/threonine-protein kinase receptor R3,26973,990,0.65 [0.51-0.82],0.0004588875769276
Chapter II Neoplasms,Leiomyoma of uterus,ADA2,Adenosine deaminase 2,27018,1003,0.79 [0.69-0.91],0.000793705208686
Chapter II Neoplasms,Leiomyoma of uterus,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26697,995,0.76 [0.63-0.92],0.0051918099939642
Chapter II Neoplasms,Leiomyoma of uterus,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27013,992,0.79 [0.67-0.93],0.0053155738716588
Chapter II Neoplasms,Leiomyoma of uterus,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27481,1012,0.85 [0.73-0.99],0.0405340367648281
Chapter II Neoplasms,Leiomyoma of uterus,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23593,880,0.78 [0.63-0.97],0.0283759714114977
Chapter II Neoplasms,Leiomyoma of uterus,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27080,993,0.83 [0.74-0.92],0.0007079608043987
Chapter II Neoplasms,Leiomyoma of uterus,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26697,995,0.80 [0.65-0.98],0.0316501557814451
Chapter II Neoplasms,Leiomyoma of uterus,ADGRF5,Adhesion G protein-coupled receptor F5,23715,879,0.78 [0.63-0.97],0.023746388440986
Chapter II Neoplasms,Leiomyoma of uterus,ADRA2A,Alpha-2A adrenergic receptor,22970,852,1.14 [1.05-1.23],0.0016046597635101
Chapter II Neoplasms,Leiomyoma of uterus,AGXT,Serine--pyruvate aminotransferase,27199,1001,1.09 [1.02-1.17],0.0169329047869375
Chapter II Neoplasms,Leiomyoma of uterus,AHNAK,Neuroblast differentiation-associated protein AHNAK,23107,860,0.74 [0.59-0.92],0.0063792835186088
Chapter II Neoplasms,Leiomyoma of uterus,AIDA,"Axin interactor, dorsalization-associated protein",23050,863,1.10 [1.03-1.18],0.0060577194815854
Chapter II Neoplasms,Leiomyoma of uterus,AKR1C4,Aldo-keto reductase family 1 member C4,26697,995,0.87 [0.78-0.98],0.019885095238929
Chapter II Neoplasms,Leiomyoma of uterus,AKR7L,Aflatoxin B1 aldehyde reductase member 4,23049,854,1.13 [1.03-1.23],0.006814718626759
Chapter II Neoplasms,Leiomyoma of uterus,ALPI,Intestinal-type alkaline phosphatase,23049,854,1.08 [1.02-1.14],0.0093538564091767
Chapter II Neoplasms,Leiomyoma of uterus,AMBN,Ameloblastin,26655,989,1.28 [1.09-1.51],0.0033967341651619
Chapter II Neoplasms,Leiomyoma of uterus,ANGPTL3,Angiopoietin-related protein 3,27192,1006,0.79 [0.68-0.93],0.0033823426813257
Chapter II Neoplasms,Leiomyoma of uterus,APOL1,Apolipoprotein L1,23727,884,1.17 [1.07-1.27],0.0005703261844195
Chapter II Neoplasms,Leiomyoma of uterus,ARHGAP30,Rho GTPase-activating protein 30,23274,858,1.19 [1.02-1.39],0.0230347076561056
Chapter II Neoplasms,Leiomyoma of uterus,ARNT,Aryl hydrocarbon receptor nuclear translocator,26655,989,1.28 [1.12-1.46],0.0003984383531895
Chapter II Neoplasms,Leiomyoma of uterus,ART3,Ecto-ADP-ribosyltransferase 3,27285,1008,0.80 [0.67-0.95],0.0103870012043531
