Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of appendix,ACP5,Tartrate-resistant acid phosphatase type 5,27727,150,1.53 [1.01-2.33],0.0445432697091672
Chapter XI Diseases of the digestive system,Diseases of appendix,ACY1,Aminoacylase-1,27606,146,1.33 [1.06-1.66],0.014782918637117
Chapter XI Diseases of the digestive system,Diseases of appendix,ADGRD1,Adhesion G-protein coupled receptor D1,23555,133,1.66 [1.08-2.54],0.0207217715285443
Chapter XI Diseases of the digestive system,Diseases of appendix,ADH1B,All-trans-retinol dehydrogenase,23555,133,1.27 [1.04-1.56],0.0181034540210409
Chapter XI Diseases of the digestive system,Diseases of appendix,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27094,143,1.20 [1.01-1.41],0.0334740658672009
Chapter XI Diseases of the digestive system,Diseases of appendix,ADIPOQ,Adiponectin,24111,136,0.70 [0.55-0.88],0.0027801562401121
Chapter XI Diseases of the digestive system,Diseases of appendix,AGR3,Anterior gradient protein 3,26902,144,1.37 [1.10-1.71],0.005429628239522
Chapter XI Diseases of the digestive system,Diseases of appendix,AKR7L,Aflatoxin B1 aldehyde reductase member 4,23380,135,1.33 [1.11-1.59],0.0022138338461459
Chapter XI Diseases of the digestive system,Diseases of appendix,ANGPTL3,Angiopoietin-related protein 3,27605,149,0.66 [0.44-0.97],0.034616279688928
Chapter XI Diseases of the digestive system,Diseases of appendix,APCS,Serum amyloid P-component,23892,132,1.60 [1.00-2.56],0.0488927810538251
Chapter XI Diseases of the digestive system,Diseases of appendix,APOA1,Apolipoprotein A-I,24111,136,0.50 [0.25-0.98],0.044336013239719
Chapter XI Diseases of the digestive system,Diseases of appendix,ATP1B4,Protein ATP1B4,23187,128,0.62 [0.39-0.98],0.0407665777556042
Chapter XI Diseases of the digestive system,Diseases of appendix,BLNK,B-cell linker protein,23380,135,1.61 [1.17-2.21],0.003138055752752
Chapter XI Diseases of the digestive system,Diseases of appendix,BPIFA2,BPI fold-containing family A member 2,22588,127,0.85 [0.72-1.00],0.0481858845149396
Chapter XI Diseases of the digestive system,Diseases of appendix,BRD3,Bromodomain-containing protein 3,23299,130,0.56 [0.36-0.89],0.0130591164724151
Chapter XI Diseases of the digestive system,Diseases of appendix,C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,24026,134,0.49 [0.27-0.89],0.0188009726465716
Chapter XI Diseases of the digestive system,Diseases of appendix,C5,Complement C5,24111,136,2.46 [1.02-5.95],0.0449064333158162
Chapter XI Diseases of the digestive system,Diseases of appendix,CA7,Carbonic anhydrase 7,23613,133,0.56 [0.32-0.98],0.0410933455983761
Chapter XI Diseases of the digestive system,Diseases of appendix,CD164L2,CD164 sialomucin-like 2 protein,23396,133,0.48 [0.29-0.80],0.0043168978317624
Chapter XI Diseases of the digestive system,Diseases of appendix,CD300A,CMRF35-like molecule 8,23555,133,2.07 [1.20-3.57],0.0092743017681632
Chapter XI Diseases of the digestive system,Diseases of appendix,CD300C,CMRF35-like molecule 6,27841,147,1.65 [1.09-2.49],0.0172064859527571
