Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
FOS,Proto-oncogene c-Fos,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,28222,1281,1.39 [1.19-1.62],3.124572326163105e-05
FOS,Proto-oncogene c-Fos,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,38166,144,2.01 [1.39-2.91],0.000203475229262
FOS,Proto-oncogene c-Fos,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",33109,134,2.10 [1.45-3.05],9.669081907066856e-05
FOS,Proto-oncogene c-Fos,Chapter IX Diseases of the circulatory system,"Hypertension, essential",32075,3691,1.19 [1.08-1.32],0.0005827704807089
FOS,Proto-oncogene c-Fos,Chapter IX Diseases of the circulatory system,Hypertension,32117,3733,1.21 [1.09-1.34],0.0002122303338573
FOS,Proto-oncogene c-Fos,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,28478,94,2.68 [1.86-3.85],1.2221214154398562e-07
FOS,Proto-oncogene c-Fos,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,34402,3496,1.18 [1.07-1.30],0.0007196145808966
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,31061,6708,1.14 [1.06-1.23],0.0006864448385042
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,30113,259,1.82 [1.35-2.47],9.164032968267608e-05
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,30634,780,1.50 [1.25-1.82],2.2732735093194013e-05
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",42366,248,1.85 [1.36-2.52],0.000100182925391
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,42381,224,1.82 [1.31-2.53],0.0003405227704584
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,31779,1925,1.27 [1.12-1.45],0.0002629087024402
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",36106,1925,1.25 [1.10-1.42],0.0006872667803254
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,41979,94,2.50 [1.63-3.83],2.8434333496484825e-05
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,38744,1578,1.26 [1.10-1.44],0.0009855293394862
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,37313,147,2.09 [1.44-3.03],0.0001043741044513
FOS,Proto-oncogene c-Fos,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other intervertebral disc disorders,37573,407,1.57 [1.22-2.01],0.0003734644165051
FOS,Proto-oncogene c-Fos,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,38919,366,1.72 [1.33-2.22],3.673498286908192e-05
FOS,Proto-oncogene c-Fos,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,39145,84,3.20 [2.26-4.53],5.803913268253018e-11
FOS,Proto-oncogene c-Fos,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,39154,93,2.47 [1.66-3.67],7.455631537863157e-06
