Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
HMCN2,Hemicentin-2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,28573,1302,1.18 [1.07-1.31],0.000833485163515
HMCN2,Hemicentin-2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,37785,98,1.90 [1.34-2.69],0.0003528951796597
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,39761,209,3.26 [2.56-4.15],5.929987481552478e-22
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Peripheral artery disease,41698,186,1.69 [1.32-2.17],4.130488287368928e-05
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,39740,188,3.08 [2.39-3.97],3.0837520826504466e-18
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,40457,905,1.55 [1.38-1.75],3.0143044429244253e-13
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,40432,880,1.50 [1.33-1.69],3.1151280931897916e-11
HMCN2,Hemicentin-2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,41991,343,1.41 [1.17-1.70],0.0002659672093472
HMCN2,Hemicentin-2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,43142,67,3.90 [2.58-5.91],1.1679660265091154e-10
HMCN2,Hemicentin-2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,3715,67,2.85 [1.89-4.29],5.245443214834979e-07
HMCN2,Hemicentin-2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",39494,67,4.18 [2.75-6.36],2.2002587628413973e-11
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,30866,5435,1.10 [1.04-1.17],0.0004717884910762
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",32569,3733,1.12 [1.05-1.19],0.0003801551253512
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Hypertension,32611,3775,1.12 [1.06-1.20],0.0002535970993539
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,24714,742,1.32 [1.15-1.51],5.622409591215893e-05
HMCN2,Hemicentin-2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,38993,1732,0.83 [0.77-0.90],6.854580949519716e-06
HMCN2,Hemicentin-2,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",40708,1419,0.79 [0.73-0.87],2.408332997898517e-07
HMCN2,Hemicentin-2,Chapter X Diseases of the respiratory system,Asthma,31192,1419,0.80 [0.73-0.88],1.6611112671141449e-06
HMCN2,Hemicentin-2,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",30744,1419,0.80 [0.73-0.88],1.724929215195342e-06
HMCN2,Hemicentin-2,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",31170,1397,0.80 [0.73-0.88],1.9363875295817056e-06
HMCN2,Hemicentin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,37466,147,1.72 [1.30-2.29],0.0001819695491437
