Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SELP,P-selectin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,47877,1114,1.22 [1.11-1.34],5.539761132272274e-05
SELP,P-selectin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,47840,1077,1.22 [1.10-1.34],7.722987926559528e-05
SELP,P-selectin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",47255,2414,0.86 [0.80-0.92],1.3929619371066596e-05
SELP,P-selectin,Chapter IX Diseases of the circulatory system,Angina pectoris,46292,1451,0.82 [0.75-0.89],4.821841924599646e-06
SELP,P-selectin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,29117,882,0.83 [0.74-0.93],0.00099238410485
SELP,P-selectin,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,42901,187,0.66 [0.52-0.84],0.0006395266454377
SELP,P-selectin,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,41206,4146,1.10 [1.05-1.16],0.0001128115406149
SELP,P-selectin,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,46160,2029,1.15 [1.07-1.23],9.021343357289816e-05
SELP,P-selectin,Chapter X Diseases of the respiratory system,Asthma,36871,1675,1.14 [1.06-1.24],0.0005397987686374
SELP,P-selectin,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",36330,1675,1.14 [1.06-1.24],0.0005683152422812
SELP,P-selectin,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",36845,1649,1.14 [1.05-1.23],0.0009091600088477
SELP,P-selectin,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,20858,100,1.64 [1.23-2.18],0.0007591672264464
