Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TFPI2,Tissue factor pathway inhibitor 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24251,993,1.37 [1.22-1.53],3.5720270780119626e-08
TFPI2,Tissue factor pathway inhibitor 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24158,195,1.67 [1.38-2.02],1.14664988818294e-07
TFPI2,Tissue factor pathway inhibitor 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18472,772,1.66 [1.46-1.89],8.607862120147751e-15
TFPI2,Tissue factor pathway inhibitor 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,25038,84,1.63 [1.28-2.07],5.656669612798614e-05
TFPI2,Tissue factor pathway inhibitor 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,26883,120,1.64 [1.33-2.03],4.5025993997833775e-06
TFPI2,Tissue factor pathway inhibitor 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,26834,71,1.72 [1.35-2.18],7.934943365744576e-06
TFPI2,Tissue factor pathway inhibitor 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26438,440,1.42 [1.22-1.65],4.434717930890584e-06
TFPI2,Tissue factor pathway inhibitor 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26302,304,1.46 [1.22-1.74],2.759593012241643e-05
TFPI2,Tissue factor pathway inhibitor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24763,1035,1.59 [1.43-1.76],2.1088797340528396e-18
TFPI2,Tissue factor pathway inhibitor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,26086,454,1.54 [1.36-1.75],2.2521880971206192e-11
