Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,26948,2730,1.03 [1.00-1.07],0.0292198792706444
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20659,1193,1.06 [1.01-1.11],0.0117188769960569
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27067,609,1.07 [1.00-1.14],0.0411490924344148
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter II Neoplasms,Carcinoma in situ of breast,13220,88,0.81 [0.69-0.96],0.0131962765170497
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",24111,86,1.22 [1.02-1.45],0.0280923231676092
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",24080,55,1.26 [1.02-1.57],0.0361067114365581
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",24145,120,1.17 [1.01-1.36],0.0343276096591373
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,27034,2237,1.08 [1.04-1.11],2.148983131193728e-05
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,27389,1028,1.10 [1.04-1.15],0.0002413125905034
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,27389,1028,1.10 [1.04-1.15],0.0002413125905034
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,27550,934,1.12 [1.06-1.18],1.657792657206395e-05
ITGB1BP2,Integrin beta-1-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,27751,71,1.26 [1.04-1.53],0.0197202813573957
ITGB1BP2,Integrin beta-1-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,23756,39,1.32 [1.02-1.72],0.0360385978564141
ITGB1BP2,Integrin beta-1-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,25508,153,1.14 [1.00-1.30],0.0459660334634166
ITGB1BP2,Integrin beta-1-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,27422,1652,1.04 [1.00-1.08],0.0472395887032485
ITGB1BP2,Integrin beta-1-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,24937,1604,1.04 [1.00-1.08],0.040471727777467
