Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23844,875,1.13 [1.05-1.21],0.0009442113181727
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,22198,520,1.15 [1.05-1.26],0.002366057969273
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23502,533,1.13 [1.03-1.24],0.0072676687298801
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,23268,299,1.22 [1.09-1.37],0.0006142797228426
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter I Certain infectious and parasitic diseases,Viral warts,24049,37,0.63 [0.40-0.98],0.0401827064275339
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter II Neoplasms,Benign neoplasm: Descending colon,24165,153,0.76 [0.62-0.93],0.0084787197331422
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter II Neoplasms,Melanoma in situ,20824,40,1.43 [1.08-1.89],0.0112591160120934
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,23863,27,1.44 [1.03-2.02],0.0317620512289444
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,20604,32,1.37 [1.01-1.88],0.0458070794725202
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,23952,47,0.65 [0.44-0.96],0.031002034919182
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,23812,1457,1.06 [1.00-1.13],0.0369610134228317
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,20735,163,1.23 [1.06-1.43],0.0076363751941857
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22664,2092,1.06 [1.01-1.12],0.0123187822764396
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,20830,258,1.15 [1.01-1.30],0.0372569202272779
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23559,2987,1.06 [1.02-1.10],0.0061143784954032
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",20684,112,1.34 [1.13-1.58],0.0008216116874381
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,23964,59,0.68 [0.48-0.96],0.0272561577883279
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter IX Diseases of the circulatory system,Cerebral atherosclerosis,24173,14,0.41 [0.19-0.88],0.0228104050412237
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22456,5313,1.07 [1.04-1.10],1.2951455884205522e-05
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter IX Diseases of the circulatory system,Hypertension,22960,4328,1.08 [1.05-1.12],5.559594694340284e-06
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22969,4337,1.08 [1.04-1.12],7.088929176531646e-06
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter IX Diseases of the circulatory system,"Hypertension, portal",24013,47,1.34 [1.03-1.74],0.0314011864351427
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter IX Diseases of the circulatory system,Other embolism and thrombosis,23053,45,1.32 [1.00-1.74],0.0472280812042426
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter VI Diseases of the nervous system,Alzheimer disease,24172,64,0.68 [0.48-0.94],0.0203699714191825
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,24161,49,1.38 [1.07-1.79],0.0138785312556164
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,24172,65,0.70 [0.51-0.97],0.0344658273515345
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,24003,56,1.34 [1.05-1.71],0.01658536781312
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,23627,109,1.24 [1.02-1.50],0.0271386438680834
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter X Diseases of the respiratory system,Other diseases of pleura,24011,1097,1.08 [1.01-1.15],0.0269937771825775
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,24097,746,1.11 [1.02-1.20],0.0107516397498075
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XI Diseases of the digestive system,Chronic pancreatitis,22647,37,1.40 [1.05-1.86],0.0236644232028789
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XI Diseases of the digestive system,Diseases of the digestive system,23925,1096,1.08 [1.01-1.16],0.0203465676983674
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",23459,45,1.32 [1.01-1.74],0.0447986074751663
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,24147,335,1.13 [1.01-1.27],0.0351255070121439
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XI Diseases of the digestive system,Other diseases of pancreas,22683,73,1.26 [1.01-1.58],0.039677962202072
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,23785,38,1.40 [1.05-1.86],0.0222158384848032
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified local infections of skin and subcutaneous tissue,23241,119,1.25 [1.05-1.49],0.0144732365658896
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,23996,134,0.77 [0.62-0.97],0.0231624468899241
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,21265,206,1.18 [1.02-1.36],0.0298711559777814
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,21317,258,1.19 [1.06-1.35],0.0043682653033485
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,21938,419,1.12 [1.01-1.24],0.0373311547982114
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",10045,333,0.79 [0.69-0.91],0.001178607556855
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XIV Diseases of the genitourinary system,Irregular menses,13014,107,0.73 [0.57-0.94],0.0155021074782821
TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,Chapter XIV Diseases of the genitourinary system,Other disorders of breast,13011,55,1.40 [1.12-1.76],0.0037531809572256
