Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
AHSG,Alpha-2-HS-glycoprotein,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,23565,66,2.49 [1.06-5.80],0.0352816824143248
AHSG,Alpha-2-HS-glycoprotein,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,24571,67,2.33 [1.00-5.40],0.0490721319747453
AHSG,Alpha-2-HS-glycoprotein,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,24577,485,0.72 [0.53-0.99],0.0430293140841125
AHSG,Alpha-2-HS-glycoprotein,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",21253,35,3.01 [1.06-8.56],0.0392148212942851
AHSG,Alpha-2-HS-glycoprotein,Chapter II Neoplasms,Lymphoid leukaemia,21246,28,3.78 [1.29-11.05],0.0150895107578202
AHSG,Alpha-2-HS-glycoprotein,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",21267,49,2.75 [1.02-7.42],0.0459774836423986
AHSG,Alpha-2-HS-glycoprotein,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",21274,56,2.54 [1.05-6.14],0.0388151971763948
AHSG,Alpha-2-HS-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23929,1986,1.34 [1.14-1.57],0.0003277891485673
AHSG,Alpha-2-HS-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,24249,910,1.61 [1.27-2.03],7.141038999576938e-05
AHSG,Alpha-2-HS-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,24249,910,1.61 [1.27-2.03],7.141038999576938e-05
AHSG,Alpha-2-HS-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,23388,49,5.38 [2.34-12.34],7.354612994344528e-05
AHSG,Alpha-2-HS-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,24400,814,1.56 [1.22-2.00],0.0004226207068159
AHSG,Alpha-2-HS-glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,22918,110,0.55 [0.30-1.00],0.0482001420573438
AHSG,Alpha-2-HS-glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of lipoprotein metabolism, unspecified",20999,39,4.76 [1.80-12.61],0.0016873833108954
AHSG,Alpha-2-HS-glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,23104,2144,1.39 [1.20-1.62],2.057181539132673e-05
AHSG,Alpha-2-HS-glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,24271,1138,1.24 [1.01-1.53],0.0441228992611727
