Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23701,2417,1.07 [1.02-1.13],0.0116296116980954
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,24212,865,1.17 [1.07-1.27],0.0007112208965093
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,23275,559,1.12 [1.01-1.26],0.039992882510076
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,22487,531,1.17 [1.05-1.31],0.006461544639704
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18116,1062,1.10 [1.01-1.19],0.0265584482247321
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,24355,1008,1.15 [1.06-1.25],0.0009500106635833
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23807,543,1.13 [1.01-1.27],0.0308430593471761
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Other viral diseases,24402,155,1.26 [1.02-1.55],0.0286096005560363
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",24387,140,1.27 [1.02-1.57],0.0320947464652758
CDC26,Anaphase-promoting complex subunit CDC26,Chapter I Certain infectious and parasitic diseases,Viral warts,24356,37,0.62 [0.39-0.99],0.0466434683382777
CDC26,Anaphase-promoting complex subunit CDC26,Chapter II Neoplasms,Carcinoma in situ of breast,11573,77,0.69 [0.50-0.95],0.0229672564438331
CDC26,Anaphase-promoting complex subunit CDC26,Chapter II Neoplasms,Lung cancer and mesothelioma,18147,158,0.58 [0.46-0.74],7.98070533378659e-06
CDC26,Anaphase-promoting complex subunit CDC26,Chapter II Neoplasms,Melanoma in situ,21095,40,1.58 [1.06-2.34],0.0235185116064497
CDC26,Anaphase-promoting complex subunit CDC26,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23783,1962,1.07 [1.01-1.14],0.0179734542173653
CDC26,Anaphase-promoting complex subunit CDC26,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,24097,894,1.09 [1.00-1.19],0.0471088200254751
CDC26,Anaphase-promoting complex subunit CDC26,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,24097,894,1.09 [1.00-1.19],0.0471088200254751
CDC26,Anaphase-promoting complex subunit CDC26,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,24419,61,1.62 [1.19-2.21],0.0022424705242713
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,20860,33,1.85 [1.22-2.81],0.0037563898789068
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,20994,167,1.39 [1.14-1.69],0.0012322245750752
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22955,2128,1.13 [1.07-1.20],2.7092257995453608e-05
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,24403,230,1.38 [1.16-1.63],0.0001760025444856
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,24265,92,1.79 [1.40-2.31],4.671568180339595e-06
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,24113,1125,1.12 [1.03-1.21],0.0049132838458036
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,20942,115,1.28 [1.00-1.62],0.047875236644082
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,24259,86,1.75 [1.35-2.27],2.6556822554915017e-05
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23868,3041,1.12 [1.07-1.18],2.400930952829889e-06
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",21626,799,1.16 [1.06-1.27],0.0016498760690648
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",20939,112,1.48 [1.16-1.87],0.0014091444190171
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,24132,1347,1.10 [1.03-1.19],0.0074493775882052
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,21186,359,1.21 [1.05-1.39],0.0068943045975647
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,Cardiac arrest,16658,96,1.33 [1.02-1.73],0.0336742227446984
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23840,1188,1.13 [1.04-1.22],0.0021763792700164
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22752,5392,1.08 [1.04-1.12],3.812460122494149e-05
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,Hypertension,23261,4395,1.08 [1.04-1.13],0.0001273193078387
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,"Hypertension, essential",23270,4404,1.08 [1.04-1.13],0.0001403173280984
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,"Hypertension, portal",24333,49,0.61 [0.40-0.93],0.0208964139859484
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18906,40,1.55 [1.04-2.31],0.0299772962399827
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",23988,1326,1.09 [1.02-1.18],0.0155612174976825
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,Oesophageal varices,23336,31,0.54 [0.32-0.92],0.0221919537432832
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,23835,41,0.63 [0.40-1.00],0.0492079677726347
CDC26,Anaphase-promoting complex subunit CDC26,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,24082,307,1.17 [1.01-1.36],0.0407820467019166
CDC26,Anaphase-promoting complex subunit CDC26,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",21799,1258,1.08 [1.00-1.17],0.0394676507417757
CDC26,Anaphase-promoting complex subunit CDC26,Chapter VI Diseases of the nervous system,Hydrocephalus,24037,43,1.65 [1.14-2.39],0.0083967161925429
CDC26,Anaphase-promoting complex subunit CDC26,Chapter VI Diseases of the nervous system,Inflammatory diseases of the central nervous system,24470,60,1.40 [1.01-1.94],0.0449497495797937
CDC26,Anaphase-promoting complex subunit CDC26,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,23934,109,1.33 [1.04-1.69],0.0218669910817146
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Allergic rhinitis,24361,283,1.18 [1.01-1.38],0.0331110175655088
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",19428,1574,1.09 [1.02-1.17],0.0098069936218065
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",19533,1544,1.09 [1.02-1.17],0.0088389966425512
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Bacterial pneumonia (organism specified),24236,89,1.39 [1.06-1.82],0.0163372722853013
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,"Bacterial pneumonia, not elsewhere classified",23313,52,1.49 [1.05-2.11],0.0241792534355926
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,23708,2099,1.08 [1.02-1.14],0.011535103310334
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22765,3783,1.07 [1.02-1.12],0.0021545922946786
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Emphysema,21775,166,0.40 [0.32-0.52],4.489446421085869e-13
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Nasal polyp,23213,105,1.29 [1.01-1.66],0.0444215474607211
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Other diseases of pleura,24327,1117,1.14 [1.05-1.23],0.0014391501540731
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,23910,802,1.12 [1.02-1.23],0.014188107708617
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,24416,765,1.18 [1.08-1.30],0.0004721377063921
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Pleural effusion,23747,537,1.14 [1.02-1.28],0.0249842080856427
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Pneumothorax,23266,56,1.59 [1.14-2.21],0.0064618063878942
CDC26,Anaphase-promoting complex subunit CDC26,Chapter X Diseases of the respiratory system,Vasomotor and allergic rhinitis,23391,283,1.19 [1.02-1.38],0.0298534392958406
CDC26,Anaphase-promoting complex subunit CDC26,Chapter XI Diseases of the digestive system,Acute peritonitis,24090,61,1.51 [1.09-2.08],0.0122023928385103
