Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TPBGL,Trophoblast glycoprotein-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,22708,41,2.11 [1.47-3.01],4.233647969292241e-05
TPBGL,Trophoblast glycoprotein-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,23492,65,0.42 [0.20-0.90],0.024802669881919
TPBGL,Trophoblast glycoprotein-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,23632,28,1.87 [1.04-3.37],0.0360837991123361
TPBGL,Trophoblast glycoprotein-like,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of lipoprotein metabolism, unspecified",20405,34,0.34 [0.12-0.99],0.0483659506094782
TPBGL,Trophoblast glycoprotein-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22450,2079,0.87 [0.78-0.97],0.0118565361057591
TPBGL,Trophoblast glycoprotein-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,20501,130,0.60 [0.36-0.98],0.0410899421001236
TPBGL,Trophoblast glycoprotein-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23330,2959,0.90 [0.82-0.99],0.0291320658537233
TPBGL,Trophoblast glycoprotein-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,23580,1312,0.83 [0.72-0.96],0.0133066413481583
TPBGL,Trophoblast glycoprotein-like,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,16983,783,0.82 [0.68-0.99],0.0386232690548386
TPBGL,Trophoblast glycoprotein-like,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22224,5246,0.93 [0.87-1.00],0.042943140850026
TPBGL,Trophoblast glycoprotein-like,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22733,4277,0.92 [0.86-1.00],0.0401531952876159
TPBGL,Trophoblast glycoprotein-like,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",23742,269,0.67 [0.48-0.94],0.0202690697518029
TPBGL,Trophoblast glycoprotein-like,Chapter IX Diseases of the circulatory system,Other disorders of veins,22840,61,0.43 [0.20-0.93],0.0316312469616506
TPBGL,Trophoblast glycoprotein-like,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,23540,304,0.70 [0.51-0.96],0.0259974171680769
TPBGL,Trophoblast glycoprotein-like,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",23735,312,0.66 [0.48-0.90],0.0096017634130498
TPBGL,Trophoblast glycoprotein-like,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",23712,345,0.67 [0.49-0.90],0.0082649240647908
TPBGL,Trophoblast glycoprotein-like,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",20156,77,1.65 [1.12-2.44],0.0116898332441677
TPBGL,Trophoblast glycoprotein-like,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",23411,997,0.84 [0.72-0.99],0.0372838361093105
TPBGL,Trophoblast glycoprotein-like,Chapter VI Diseases of the nervous system,Neurological diseases,22671,2641,0.90 [0.81-0.99],0.0269415893231516
TPBGL,Trophoblast glycoprotein-like,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",22757,343,0.74 [0.56-0.99],0.0411652460401698
TPBGL,Trophoblast glycoprotein-like,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of vitreous body,23882,119,0.58 [0.34-0.98],0.0400513912700175
TPBGL,Trophoblast glycoprotein-like,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Ectropion of eyelid,23264,15,2.08 [1.06-4.06],0.0324503612745471
TPBGL,Trophoblast glycoprotein-like,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,23279,30,2.43 [1.61-3.66],2.515435887834249e-05
TPBGL,Trophoblast glycoprotein-like,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified retinal disorders,23348,54,0.40 [0.17-0.91],0.0291525997526644
TPBGL,Trophoblast glycoprotein-like,Chapter XI Diseases of the digestive system,Chronic pancreatitis,22422,36,1.78 [1.07-2.99],0.0277832930995225
TPBGL,Trophoblast glycoprotein-like,Chapter XI Diseases of the digestive system,Crohn's disease NAS,22609,73,0.49 [0.25-0.97],0.0395666935351639
TPBGL,Trophoblast glycoprotein-like,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",23515,527,1.27 [1.06-1.52],0.0092277298863796
TPBGL,Trophoblast glycoprotein-like,Chapter XI Diseases of the digestive system,Gingivitis and periodontal diseases,23047,59,1.68 [1.10-2.56],0.015747850878482
TPBGL,Trophoblast glycoprotein-like,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,23134,146,1.75 [1.34-2.28],3.306074348902162e-05
TPBGL,Trophoblast glycoprotein-like,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,22590,55,0.32 [0.14-0.73],0.0073829524208644
TPBGL,Trophoblast glycoprotein-like,Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,23200,38,0.32 [0.12-0.89],0.0286628780165422
TPBGL,Trophoblast glycoprotein-like,Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,23870,236,0.62 [0.43-0.89],0.0102829170717742
TPBGL,Trophoblast glycoprotein-like,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,23826,192,0.63 [0.42-0.94],0.0235161960134842
