Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",AREG,Amphiregulin,21399,465,1.53 [1.30-1.81],5.410286198003732e-07
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",CD302,CD302 antigen,21399,465,1.75 [1.38-2.21],2.78676988437184e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",CHGA,Chromogranin-A,18728,403,1.22 [1.12-1.33],2.7811707725122343e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",EPHA1,Ephrin type-A receptor 1,21569,474,1.77 [1.39-2.25],3.477192349666809e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",EPHB4,Ephrin type-B receptor 4,21770,475,1.92 [1.45-2.54],5.186193727373428e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",HAVCR1,Hepatitis A virus cellular receptor 1,21652,472,1.36 [1.22-1.52],7.749165137348468e-08
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",IGFBP4,Insulin-like growth factor-binding protein 4,21248,462,1.43 [1.22-1.67],8.272460955681365e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",PRSS8,Prostasin,21425,473,1.59 [1.33-1.91],3.961462363723706e-07
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",REG1B,Lithostathine-1-beta,21770,475,1.34 [1.19-1.52],2.6050347742082293e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",REG4,Regenerating islet-derived protein 4,21529,473,1.42 [1.23-1.65],2.495783551233261e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",RTN4R,Reticulon-4 receptor,21686,472,1.69 [1.36-2.09],1.526991092194715e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",TGFBR2,TGF-beta receptor type-2,21596,474,1.68 [1.38-2.06],4.002333381185778e-07
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",UMOD,Uromodulin,21711,474,0.72 [0.63-0.83],2.961903531212557e-06
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",VSIG2,V-set and immunoglobulin domain-containing protein 2,18637,401,1.36 [1.20-1.55],1.82479819867694e-06
