Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Mycoses,B2M,Beta-2-microglobulin,19664,51,2.11 [1.52-2.93],9.2601456261135e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",19606,49,2.43 [1.65-3.57],6.4610031380083964e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,COL6A3,Collagen alpha-3(VI) chain,22815,62,3.06 [1.97-4.73],5.473538776145766e-07
Chapter I Certain infectious and parasitic diseases,Mycoses,CST3,Cystatin-C,22621,61,3.88 [2.15-6.98],6.290775557359845e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,ELN,Elastin,19632,51,4.18 [2.35-7.43],1.048111666016927e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,GM2A,Ganglioside GM2 activator,19154,50,2.07 [1.55-2.75],6.796503226937305e-07
Chapter I Certain infectious and parasitic diseases,Mycoses,GPR15L,Protein GPR15L,19538,49,2.33 [1.65-3.30],1.5367453433732272e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,HAVCR1,Hepatitis A virus cellular receptor 1,22684,61,1.83 [1.41-2.38],5.758691839117745e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,IL19,Interleukin-19,21964,61,1.75 [1.39-2.20],1.542884783760332e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,LMNB2,Lamin-B2,19606,49,3.77 [2.16-6.56],2.6998878914746874e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,NPC2,NPC intracellular cholesterol transporter 2,19309,50,2.87 [1.89-4.36],8.020337422778356e-07
Chapter I Certain infectious and parasitic diseases,Mycoses,OCLN,Occludin,19595,49,2.62 [1.80-3.82],5.38140283490517e-07
Chapter I Certain infectious and parasitic diseases,Mycoses,PLAUR,Urokinase plasminogen activator surface receptor,22393,61,4.86 [2.57-9.22],1.2155947972409088e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,RBFOX3,RNA binding protein fox-1 homolog 3,19595,49,2.33 [1.69-3.21],2.116706909815979e-07
Chapter I Certain infectious and parasitic diseases,Mycoses,RNASE1,Ribonuclease pancreatic,19645,51,2.97 [1.84-4.80],9.021858816224092e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,RNASE10,Inactive ribonuclease-like protein 10,19143,51,1.98 [1.46-2.68],9.77922416575171e-06
Chapter I Certain infectious and parasitic diseases,Mycoses,SHISA5,Protein shisa-5,19644,51,3.13 [2.06-4.75],8.082419517191779e-08
Chapter I Certain infectious and parasitic diseases,Mycoses,VSIG2,V-set and immunoglobulin domain-containing protein 2,19545,49,2.06 [1.53-2.79],2.3017534752805755e-06
