Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oesophagitis,ACE2,Angiotensin-converting enzyme 2,16115,400,1.42 [1.23-1.64],1.9549686157246635e-06
Chapter XI Diseases of the digestive system,Oesophagitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,13948,345,2.12 [1.63-2.74],1.3453350776283333e-08
Chapter XI Diseases of the digestive system,Oesophagitis,ADM,Pro-adrenomedullin,16549,411,2.28 [1.63-3.20],1.8091507343170944e-06
Chapter XI Diseases of the digestive system,Oesophagitis,ANXA10,Annexin A10,16041,396,1.40 [1.28-1.53],1.7649221409564852e-13
Chapter XI Diseases of the digestive system,Oesophagitis,AREG,Amphiregulin,16347,405,1.69 [1.41-2.02],1.1491218777501821e-08
Chapter XI Diseases of the digestive system,Oesophagitis,ASGR1,Asialoglycoprotein receptor 1,16262,402,2.18 [1.66-2.86],2.1700875840039962e-08
Chapter XI Diseases of the digestive system,Oesophagitis,C1QA,Complement C1q subcomponent subunit A,16478,410,2.66 [1.82-3.89],4.206019692127981e-07
Chapter XI Diseases of the digestive system,Oesophagitis,CA9,Carbonic anhydrase 9,16549,411,1.83 [1.56-2.14],5.452720544624885e-14
Chapter XI Diseases of the digestive system,Oesophagitis,CBLIF,Cobalamin binding intrinsic factor,16366,411,1.94 [1.73-2.18],1.3122305291931205e-29
Chapter XI Diseases of the digestive system,Oesophagitis,CCL11,Eotaxin,16560,411,1.87 [1.47-2.37],3.336988532246123e-07
Chapter XI Diseases of the digestive system,Oesophagitis,CCL16,C-C motif chemokine 16,16608,415,1.52 [1.27-1.81],6.000372304820407e-06
Chapter XI Diseases of the digestive system,Oesophagitis,CFD,Complement factor D,14386,356,2.68 [1.75-4.11],5.4394867272667485e-06
Chapter XI Diseases of the digestive system,Oesophagitis,CHGA,Chromogranin-A,14364,349,2.32 [2.14-2.51],7.730874508533267e-97
Chapter XI Diseases of the digestive system,Oesophagitis,CHI3L1,Chitinase-3-like protein 1,16093,400,1.35 [1.23-1.49],1.7239033678483394e-09
Chapter XI Diseases of the digestive system,Oesophagitis,CNTN5,Contactin-5,16427,404,0.56 [0.45-0.71],9.667809959254504e-07
Chapter XI Diseases of the digestive system,Oesophagitis,COL18A1,Collagen alpha-1(XVIII) chain,16477,413,2.37 [1.66-3.38],2.2088932889380936e-06
Chapter XI Diseases of the digestive system,Oesophagitis,COL6A3,Collagen alpha-3(VI) chain,16608,415,1.80 [1.46-2.22],4.403807500836416e-08
Chapter XI Diseases of the digestive system,Oesophagitis,CST3,Cystatin-C,16483,410,1.96 [1.50-2.57],8.81094824708208e-07
Chapter XI Diseases of the digestive system,Oesophagitis,CTSL,Cathepsin L1,16400,411,2.91 [2.08-4.07],5.001538402509293e-10
Chapter XI Diseases of the digestive system,Oesophagitis,EDA2R,Tumor necrosis factor receptor superfamily member 27,16549,411,1.74 [1.42-2.13],6.961128826262795e-08
Chapter XI Diseases of the digestive system,Oesophagitis,EFNA4,Ephrin-A4,16236,400,1.74 [1.37-2.21],5.370607439440348e-06
Chapter XI Diseases of the digestive system,Oesophagitis,EPHA2,Ephrin type-A receptor 2,15838,391,1.83 [1.43-2.35],1.4764166765611554e-06
Chapter XI Diseases of the digestive system,Oesophagitis,FGF23,Fibroblast growth factor 23,16526,410,1.37 [1.20-1.57],4.591955977605238e-06
Chapter XI Diseases of the digestive system,Oesophagitis,FGFR2,Fibroblast growth factor receptor 2,16478,403,2.43 [1.66-3.55],4.672181987458925e-06
Chapter XI Diseases of the digestive system,Oesophagitis,FSTL3,Follistatin-related protein 3,16359,405,2.05 [1.61-2.61],7.147435099105186e-09
Chapter XI Diseases of the digestive system,Oesophagitis,GAST,Gastrin,14343,356,1.67 [1.58-1.77],5.151409124033661e-72
Chapter XI Diseases of the digestive system,Oesophagitis,GDF15,Growth/differentiation factor 15,16608,415,2.01 [1.73-2.34],2.310610337813848e-19
Chapter XI Diseases of the digestive system,Oesophagitis,GHRL,Appetite-regulating hormone,16400,411,1.27 [1.15-1.41],4.192381183091798e-06
Chapter XI Diseases of the digestive system,Oesophagitis,GPR37,Prosaposin receptor GPR37,16115,400,1.48 [1.30-1.69],4.695755952049746e-09
Chapter XI Diseases of the digestive system,Oesophagitis,IGFBP4,Insulin-like growth factor-binding protein 4,16206,400,1.53 [1.29-1.81],8.143470544961241e-07
Chapter XI Diseases of the digestive system,Oesophagitis,IL10RB,Interleukin-10 receptor subunit beta,16471,408,1.99 [1.51-2.64],1.2097167198375072e-06
Chapter XI Diseases of the digestive system,Oesophagitis,ITGA11,Integrin alpha-11,16363,407,0.52 [0.41-0.68],7.165402734331721e-07
Chapter XI Diseases of the digestive system,Oesophagitis,KRT18,"Keratin, type I cytoskeletal 18",16347,405,1.26 [1.14-1.39],7.059302975897217e-06
Chapter XI Diseases of the digestive system,Oesophagitis,LGALS3BP,Galectin-3-binding protein,14386,356,1.97 [1.51-2.57],5.875983932969816e-07
Chapter XI Diseases of the digestive system,Oesophagitis,LIPF,Gastric triacylglycerol lipase,14006,336,2.18 [1.88-2.52],1.5680227260557015e-25
Chapter XI Diseases of the digestive system,Oesophagitis,NBL1,Neuroblastoma suppressor of tumorigenicity 1,16478,403,2.22 [1.64-3.01],2.595973191792273e-07
Chapter XI Diseases of the digestive system,Oesophagitis,NECTIN2,Nectin-2,16366,411,1.94 [1.48-2.53],1.172958454153973e-06
Chapter XI Diseases of the digestive system,Oesophagitis,NOS3,"Nitric oxide synthase, endothelial",16041,396,1.40 [1.23-1.60],3.945333635182335e-07
Chapter XI Diseases of the digestive system,Oesophagitis,NPC2,NPC intracellular cholesterol transporter 2,14119,342,1.97 [1.55-2.52],4.75474279284337e-08
Chapter XI Diseases of the digestive system,Oesophagitis,NPDC1,Neural proliferation differentiation and control protein 1,16400,411,1.89 [1.51-2.37],2.2556753069361548e-08
Chapter XI Diseases of the digestive system,Oesophagitis,NXPH1,Neurexophilin-1,16041,396,1.52 [1.27-1.81],4.280398796569315e-06
Chapter XI Diseases of the digestive system,Oesophagitis,OCLN,Occludin,14346,355,1.59 [1.30-1.95],5.530211237414071e-06
Chapter XI Diseases of the digestive system,Oesophagitis,PALM2,Paralemmin-2,14343,356,1.79 [1.40-2.28],2.7290591947099973e-06
Chapter XI Diseases of the digestive system,Oesophagitis,PGA4,Pepsin A-4,14373,355,3.08 [2.72-3.49],1.678107095471491e-69
Chapter XI Diseases of the digestive system,Oesophagitis,PLA2G15,Phospholipase A2 group XV,16478,403,2.38 [1.73-3.28],1.057293844048124e-07
Chapter XI Diseases of the digestive system,Oesophagitis,PLAUR,Urokinase plasminogen activator surface receptor,16279,400,1.96 [1.46-2.63],7.614776588254111e-06
Chapter XI Diseases of the digestive system,Oesophagitis,PRSS8,Prostasin,16331,406,1.91 [1.57-2.32],9.608488691568211e-11
Chapter XI Diseases of the digestive system,Oesophagitis,PSAP,Prosaposin,14221,342,2.03 [1.52-2.71],1.6553110828227545e-06
Chapter XI Diseases of the digestive system,Oesophagitis,PTGDS,Prostaglandin-H2 D-isomerase,16294,406,1.76 [1.39-2.24],2.9816273061124937e-06
Chapter XI Diseases of the digestive system,Oesophagitis,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,16211,401,1.89 [1.47-2.43],7.052850147486068e-07
Chapter XI Diseases of the digestive system,Oesophagitis,RAB6A,Ras-related protein Rab-6A,16363,407,0.63 [0.52-0.77],3.339400598858725e-06
Chapter XI Diseases of the digestive system,Oesophagitis,REG1A,Lithostathine-1-alpha,16319,407,1.44 [1.24-1.68],2.366160560185468e-06
