Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ACAN,Aggrecan core protein,19818,940,1.64 [1.33-2.03],5.243122403332439e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ACTN2,Alpha-actinin-2,16900,789,1.28 [1.15-1.42],8.477594285163e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16977,790,2.10 [1.76-2.50],7.415364350468062e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,17416,818,1.98 [1.61-2.44],9.638242701899122e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,20102,949,0.72 [0.64-0.82],1.0036333160204206e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ADM,Pro-adrenomedullin,20188,956,1.66 [1.33-2.07],8.334405075302953e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,AGR2,Anterior gradient protein 2 homolog,19410,925,1.18 [1.12-1.25],9.801321795593582e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,AGRN,Agrin,20106,942,1.51 [1.29-1.75],1.1084577510852729e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ALCAM,CD166 antigen,20269,959,1.99 [1.52-2.60],4.374845299908837e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,AMBP,Protein AMBP,20154,956,3.62 [2.78-4.73],3.2912252748734404e-21
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ANGPT2,Angiopoietin-2,20188,956,1.59 [1.38-1.84],1.736762480353461e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ANXA10,Annexin A10,19572,934,1.23 [1.15-1.31],2.513442271794426e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,APOA2,Apolipoprotein A-II,17506,820,1.50 [1.31-1.71],1.975682049968295e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,APOH,Beta-2-glycoprotein 1,20048,944,1.55 [1.34-1.80],8.920252953123345e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,AREG,Amphiregulin,19928,939,1.61 [1.43-1.82],6.7158269878774055e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ASGR1,Asialoglycoprotein receptor 1,19845,938,2.18 [1.81-2.61],5.940661903079857e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ASGR2,Asialoglycoprotein receptor 2,17506,820,2.27 [1.80-2.88],8.453061249095194e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ATRAID,All-trans retinoic acid-induced differentiation factor,17416,818,1.72 [1.43-2.06],6.975587743028097e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,B4GALT1,"Beta-1,4-galactosyltransferase 1",20106,942,1.80 [1.47-2.19],1.00485633674262e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,BAMBI,BMP and activin membrane-bound inhibitor homolog,19571,926,1.53 [1.27-1.84],7.846001741173135e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,BSG,Basigin,20191,957,2.38 [1.82-3.11],1.7850770400768102e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,BST2,Bone marrow stromal antigen 2,20181,958,1.30 [1.18-1.44],2.847836042545364e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,BTN2A1,Butyrophilin subfamily 2 member A1,20106,942,2.03 [1.67-2.47],1.852441880654295e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,C1QA,Complement C1q subcomponent subunit A,20129,955,2.09 [1.62-2.69],1.2698049725733006e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,C4BPB,C4b-binding protein beta chain,20102,949,1.38 [1.20-1.58],3.877638460446132e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,CA12,Carbonic anhydrase 12,19928,939,1.83 [1.55-2.16],1.2293882543844132e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,CCDC80,Coiled-coil domain-containing protein 80,20016,948,1.51 [1.31-1.75],3.4445196127420925e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,CCL3,C-C motif chemokine 3,19966,942,1.22 [1.13-1.32],8.600028959652957e-07
