Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23554.Cholesterol in Very Large HDL,CD300LG,CMRF35-like molecule 9,39858,0.156846087761552,0.00388162069976937,0.149238111190004,0.1644540643331,0
NMR metabolomics,X23554.Cholesterol in Very Large HDL,LDLR,Low-density lipoprotein receptor,39882,-0.26113027374599,0.00546337401717144,-0.271838486819646,-0.250422060672334,0
NMR metabolomics,X23554.Cholesterol in Very Large HDL,MXRA8,Matrix remodeling-associated protein 8,37124,0.13536275978438,0.00315498748413352,0.129178984315478,0.141546535253282,0
NMR metabolomics,X23554.Cholesterol in Very Large HDL,PLTP,Phospholipid transfer protein,39976,0.21562980163817,0.00361593394498074,0.208542571106008,0.222717032170332,0
NMR metabolomics,X23554.Cholesterol in Very Large HDL,ADIPOQ,Adiponectin,37453,0.253158719608551,0.00705285445986846,0.239335124867209,0.266982314349893,1.16732135423721e-269
NMR metabolomics,X23554.Cholesterol in Very Large HDL,PON3,Serum paraoxonase/lactonase 3,39931,0.104240697106658,0.00301964949567152,0.0983221840951417,0.110159210118174,5.65719602976852e-252
NMR metabolomics,X23554.Cholesterol in Very Large HDL,CLUL1,Clusterin-like protein 1,39840,0.166913045335352,0.00485345760520617,0.157400268429148,0.176425822241556,4.15061719579116e-250
NMR metabolomics,X23554.Cholesterol in Very Large HDL,NOTCH3,Neurogenic locus notch homolog protein 3,40052,0.121712374591935,0.00365499432973586,0.114548585705653,0.128876163478217,3.04943903131409e-235
NMR metabolomics,X23554.Cholesterol in Very Large HDL,RARRES2,Retinoic acid receptor responder protein 2,39949,-0.168082610646611,0.00507847889568811,-0.17803642928216,-0.158128792011062,1.89542870919656e-232
NMR metabolomics,X23554.Cholesterol in Very Large HDL,ASGR1,Asialoglycoprotein receptor 1,39749,-0.100764008114958,0.00313396922472398,-0.106906587795417,-0.0946214284344991,8.50003522555459e-220
NMR metabolomics,X23554.Cholesterol in Very Large HDL,INHBC,Inhibin beta C chain,39858,-0.138431511977,0.00447890653062068,-0.147210168777016,-0.129652855176983,8.8512494904068e-204
