Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,XG,Glycoprotein Xg,49927,-0.0102781406860533,0.00234102808243484,-0.0148665557276256,-0.00568972564448103,1.13566952469769e-05
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,ADGRG2,Adhesion G-protein coupled receptor G2,49759,-0.00853064830277803,0.00208755518712656,-0.0126222564695461,-0.00443904013600997,4.39380400976434e-05
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,FAM3C,Protein FAM3C,49727,-0.00828383335788701,0.00224369023745111,-0.0126814662232912,-0.00388620049248284,0.000222904232385718
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,CSF3,Granulocyte colony-stimulating factor,49267,0.0135097215887311,0.0037779726345084,0.00610489522509464,0.0209145479523675,0.000349648265450316
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,TDP1,Tyrosyl-DNA phosphodiesterase 1,46168,0.0201562816177123,0.00565615460944869,0.00907021858319292,0.0312423446522318,0.00036656430692709
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,CD59,CD59 glycoprotein,48761,-0.00571656858332446,0.00162033128298947,-0.00889241789798383,-0.0025407192686651,0.000419427071918189
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,KCTD5,BTB/POZ domain-containing protein KCTD5,45766,0.0123406268042501,0.00351226337199486,0.00545659059514014,0.01922466301336,0.000442998363817646
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,LRP1,Prolow-density lipoprotein receptor-related protein 1,49634,0.00720399617164748,0.00206368152003281,0.00315918039238318,0.0112488119509118,0.00048229717291247
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,DNPEP,Aspartyl aminopeptidase,46216,0.0157846681974398,0.00459771722337919,0.00677314243961662,0.024796193955263,0.000597685446046219
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,LILRB2,Leukocyte immunoglobulin-like receptor subfamily B member 2,49934,-0.00908366236978969,0.00267677276661317,-0.0143301369923515,-0.00383718774722788,0.000691050033597003
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,HIP1R,Huntingtin-interacting protein 1-related protein,46182,0.0114884299023456,0.00342601436393111,0.00477344174904061,0.0182034180556506,0.000799888844769266
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,SPP1,Osteopontin,50019,-0.0116308385545853,0.00352733412895837,-0.0185444134473437,-0.00471726366182693,0.000977335107678086
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,BPIFA2,BPI fold-containing family A member 2,44879,0.02785055634281,0.00847433469500292,0.0112408603406042,0.0444602523450157,0.00101621669150803
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,CXCL6,C-X-C motif chemokine 6,50058,0.0195646013760043,0.0059796271474448,0.00784453216701248,0.0312846705849961,0.00106974394867482
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,NECTIN2,Nectin-2,49727,-0.00712253822127373,0.00217891300162808,-0.0113932077044648,-0.0028518687380827,0.00108126743742114
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,COL6A3,Collagen alpha-3(VI) chain,50067,-0.00802062131667139,0.0024812560594599,-0.0128838831932128,-0.00315735944012999,0.00122870559809477
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,LGALS3,Galectin-3,49821,-0.0073892618509547,0.00230806992547313,-0.011913078904882,-0.00286544479702738,0.00136883653856196
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,TPR,Nucleoprotein TPR,45557,0.0125415773033108,0.00401389887086154,0.0046743355164222,0.0204088190901994,0.00178319495065091
Working and living environment,X24006.Particulate matter air pollution (pm2.5); 2010,SCARF1,Scavenger receptor class F member 1,50067,-0.0103543648314096,0.00333663729724117,-0.0168941739340023,-0.0038145557288169,0.00191622120889787
