Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,DDC,Aromatic-L-amino-acid decarboxylase,51974,0.125495319360289,0.0243392920318861,0.0777903069777919,0.173200331742785,2.53881249843168e-07
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SELENOP,Selenoprotein P,48360,0.050744111634217,0.0111136198953529,0.0289614166393254,0.0725268066291086,4.99680933853985e-06
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD300LF,CMRF35-like molecule 1,52261,-0.124431068964096,0.0300871194122963,-0.183401823012197,-0.0654603149159957,3.54902898437044e-05
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,KLK13,Kallikrein-13,51370,0.0861294186130971,0.0214737770876113,0.0440408155213789,0.128218021704815,6.06445189955014e-05
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CLEC6A,C-type lectin domain family 6 member A,51316,-0.0906828042148814,0.0233616006503626,-0.136471541489592,-0.0448940669401706,0.000103969830900995
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,FOLR1,Folate receptor alpha,51936,0.0529556832163886,0.0138620486277414,0.0257860679060155,0.0801252985267618,0.000133634991230127
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,MSTN,Growth/differentiation factor 8,51505,-0.0969066816719875,0.0261576984007226,-0.148175770537404,-0.0456375928065712,0.0002120450105813
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,MEP1A,Meprin A subunit alpha,48227,0.126741721843484,0.0356817192589136,0.0568055520960132,0.196677891590955,0.000383025908660834
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,PTGDS,Prostaglandin-H2 D-isomerase,51791,-0.0488912425377996,0.0140908022643195,-0.0765092149758658,-0.0212732700997335,0.000521772644146133
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD99L2,CD99 antigen-like protein 2,51996,-0.0412507181514238,0.01194056878352,-0.0646542329671229,-0.0178472033357246,0.000551779558633788
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase,47274,-0.0550938304498912,0.0161077902813113,-0.0866650994012613,-0.0235225614985211,0.000626537327798961
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,PRG2,Bone marrow proteoglycan,48316,-0.0850726279852398,0.025454765720309,-0.134963968797046,-0.0351812871734341,0.000832686946967351
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,GLRX,Glutaredoxin-1,51834,-0.0948320182624958,0.028721654553516,-0.151126461187387,-0.0385375753376045,0.00096200477613751
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SPINK2,Serine protease inhibitor Kazal-type 2,47772,-0.0610658552823319,0.0185514053631017,-0.0974266097940112,-0.0247051007706525,0.000997243460566088
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,52301,-0.0436019568983452,0.0133750352660205,-0.0698170260197453,-0.0173868877769451,0.00111562487795955
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,GLO1,Lactoylglutathione lyase,51505,-0.0944324889652439,0.0292013047098956,-0.151667046196639,-0.0371979317338487,0.00122279121283384
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,KYNU,Kynureninase,52345,0.0727476011057609,0.0228782831109308,0.0279061662083366,0.117589036003185,0.00147551459390098
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,52092,-0.0659460919045637,0.0216105675403761,-0.108302804283701,-0.0235893795254266,0.00227861698717374
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,LRP1,Prolow-density lipoprotein receptor-related protein 1,51883,0.0399101403948946,0.0133708138336844,0.0137033452808731,0.066116935508916,0.00283943694119135
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,EFNA1,Ephrin-A1,51945,-0.0381818137278756,0.0130489241687387,-0.0637577050986035,-0.0126059223571477,0.00343569867067797
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,VWC2,Brorin,51715,-0.0552946258824769,0.0191783580670581,-0.0928842076939108,-0.0177050440710429,0.00393985779487693
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,NOS1,"Nitric oxide synthase, brain",51339,0.0778275673515264,0.0271124478586365,0.024687169548599,0.130967965154454,0.00410074549380924
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,PRG3,Proteoglycan 3,48316,-0.0715071501946024,0.0249451927141907,-0.120399727914416,-0.0226145724747886,0.00415300064954235
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,IL1RN,Interleukin-1 receptor antagonist protein,51941,-0.0785673993423889,0.0275260566310965,-0.132518470339338,-0.0246163283454397,0.00431644519499341
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SIRPB1,Signal-regulatory protein beta-1,51933,-0.0641166690366621,0.0225926202017423,-0.108398204632077,-0.0198351334412472,0.00454372113107856
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,ASGR1,Asialoglycoprotein receptor 1,51814,-0.0410535030808886,0.0145082297877885,-0.0694896334649541,-0.0126173726968231,0.00466292317872225
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,TTR,Transthyretin,48091,0.0357086206670889,0.012647813367453,0.010918906466881,0.0604983348672968,0.00475702479959708
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,HYOU1,Hypoxia up-regulated protein 1,52356,-0.0302756052844732,0.0107338650706933,-0.051313980823032,-0.00923722974591435,0.00479717053702235
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,GFOD2,Glucose-fructose oxidoreductase domain-containing protein 2,51316,-0.180435060194578,0.0640784439285383,-0.306028810294513,-0.0548413100946428,0.00486835802571767
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,PPT1,Palmitoyl-protein thioesterase 1,47637,0.109382136059913,0.0389034121481756,0.0331314482494885,0.185632823870337,0.00493309809095289
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,IL1B,Interleukin-1 beta,51346,-0.0789842765382144,0.0281860328296742,-0.134228900884376,-0.023739652192053,0.00507832224462217
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,ITPA,Inosine triphosphate pyrophosphatase,47541,-0.0954546289085273,0.0341206178061722,-0.162331039808625,-0.0285782180084297,0.0051531044106251
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,ERCC1,DNA excision repair protein ERCC-1,47455,-0.0448488618589388,0.0161220940916007,-0.0764481662784761,-0.0132495574394014,0.00540969029546314
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,IL18R1,Interleukin-18 receptor 1,52345,-0.0453370096743666,0.0163702831146828,-0.0774227645791448,-0.0132512547695883,0.00561838841226029
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD84,SLAM family member 5,51989,-0.0435600306408345,0.0157826175146595,-0.074493960969567,-0.0126261003121019,0.00578386972730982
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD200R1,Cell surface glycoprotein CD200 receptor 1,51889,-0.047592270794726,0.0174143356583858,-0.081724368685162,-0.0134601729042899,0.00628118122456324
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,L1CAM,Neural cell adhesion molecule L1,52073,0.0395795433891535,0.0145297830375486,0.0111011686355583,0.0680579181427487,0.00645306313957911
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,FABP9,Fatty acid-binding protein 9,51989,-0.0751497598774897,0.0277053680551337,-0.129452281265552,-0.0208472384894275,0.00668260293126846
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,VAMP5,Vesicle-associated membrane protein 5,51505,-0.0714150897670877,0.0265429191866728,-0.123439211372966,-0.019390968161209,0.00713768985240167
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,GCLM,Glutamate--cysteine ligase regulatory subunit,47541,-0.0613394417682532,0.0227982580183,-0.106024027484121,-0.0166548560523852,0.00713882444723359
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,PTH,Parathyroid hormone,47637,-0.106556541125163,0.0399575529338141,-0.184873344875438,-0.0282397373748872,0.00766419560048732
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,TGOLN2,Trans-Golgi network integral membrane protein 2,48344,-0.0331273089751826,0.0124459823000631,-0.0575214342833063,-0.00873318366705889,0.00778009006567552
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,APLP1,Amyloid-like protein 1,52007,0.0678202869858712,0.0254806260045114,0.0178782600170289,0.117762313954714,0.00778048436145472
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,51996,-0.0363025580749269,0.0136502030944088,-0.0630569561399682,-0.0095481600098856,0.00783037272388042
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD300C,CMRF35-like molecule 6,52274,-0.0443555840939223,0.0166806020987256,-0.0770495642074244,-0.0116616039804202,0.00783909021058736
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,GJA8,Gap junction alpha-8 protein,47455,-0.0809328713865316,0.0306029087540121,-0.140914572544395,-0.0209511702286679,0.00818383686354003
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,MYOC,Myocilin,51996,0.06107715233741,0.0230970161073875,0.0158070007669305,0.106347303907889,0.00818875536657474
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,MYOM3,Myomesin-3,47772,0.124411512987942,0.0471006755025639,0.032094189002917,0.216728836972967,0.00826189690787588
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,KIRREL1,Kin of IRRE-like protein 1,47545,0.0792326489382964,0.0300204272709268,0.02039261148728,0.138072686389313,0.0083133984849436
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,NME3,Nucleoside diphosphate kinase 3,52037,-0.0312888884730617,0.0118749127340399,-0.0545637174317799,-0.00801405951434351,0.00842147836893167
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD46,Membrane cofactor protein,51826,-0.0371801433752637,0.0141684242809083,-0.064950254965844,-0.00941003178468337,0.00869113981974739
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,ATXN3,Ataxin-3,48249,-0.0815652627828889,0.0311858576389311,-0.142689543755194,-0.0204409818105841,0.00891630534619314
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,NEDD4L,E3 ubiquitin-protein ligase NEDD4-like,47622,-0.0624231110994286,0.0239117201504117,-0.109290082594236,-0.0155561396046216,0.00904494012044901
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,C1QL2,Complement C1q-like protein 2,47622,0.0550859242461633,0.0213332411787415,0.0132727715358299,0.0968990769564968,0.00982422291398271
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,IMPACT,Protein IMPACT,48249,-0.0712976858536412,0.0278709803609363,-0.125924807361076,-0.016670564346206,0.0105295587295086
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,PGLYRP1,Peptidoglycan recognition protein 1,52204,-0.0535359146735237,0.0209301279677524,-0.0945589654903183,-0.012512863856729,0.0105376137433132
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,RELT,Tumor necrosis factor receptor superfamily member 19L,51996,-0.0337380421672958,0.0132299423238439,-0.0596687291220298,-0.00780735521256178,0.0107735993008068
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,TK1,"Thymidine kinase, cytosolic",47868,-0.0575082807434794,0.0226545787314908,-0.101911255057201,-0.0131053064297575,0.0111396576404864
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,FGF23,Fibroblast growth factor 23,52210,-0.0752814210022943,0.0296804288430511,-0.133455061534674,-0.0171077804699141,0.0112052111593581
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SELE,E-selectin,52356,-0.0635368987717281,0.0250603040545153,-0.112655094718578,-0.0144187028248781,0.0112384731749543
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,FGFBP1,Fibroblast growth factor-binding protein 1,52073,0.0409713619872372,0.0162076450378739,0.00920437771300433,0.0727383462614701,0.0114800006278994
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,ORM1,Alpha-1-acid glycoprotein 1,48276,-0.0249142551790207,0.00989792802666946,-0.0443141941112928,-0.00551431624674853,0.0118382616433638
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5,47772,0.0469093748896391,0.0186486038425145,0.0103581113583107,0.0834606384209676,0.0118950158509934
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,FOLR2,Folate receptor beta,52274,-0.0362853118875371,0.014441870549861,-0.0645913781652646,-0.00797924560980965,0.0119931394269868
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,MEPE,Matrix extracellular phosphoglycoprotein,51987,-0.031610789205365,0.0125875078086493,-0.0562823045103177,-0.00693927390041226,0.0120348942566124
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,51505,-0.062245583927757,0.0248454546840615,-0.110942675108518,-0.0135484927469965,0.0122400898311042
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,BPIFA2,BPI fold-containing family A member 2,46794,0.135978570312274,0.0543852069010071,0.0293835647863,0.242573575838248,0.0124162331130554
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD160,CD160 antigen,52345,-0.0554414493057741,0.0222322900189086,-0.099016737742835,-0.0118661608687132,0.0126462989282751
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SELPLG,P-selectin glycoprotein ligand 1,51989,0.0354058483304524,0.0141980317131761,0.00757770617262724,0.0632339904882775,0.0126470885901007
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,52294,-0.0440362339237358,0.0177436878321697,-0.0788138620747883,-0.00925860577268325,0.013077897770566
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SFTPD,Pulmonary surfactant-associated protein D,52007,-0.0815526366066357,0.0329161459041233,-0.146068282578717,-0.017036990634554,0.0132332148377804
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,IL1A,Interleukin-1 alpha,51487,0.0670657037148501,0.0270793590510416,0.0139901599748085,0.120141247454892,0.013268665436138
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,PLAUR,Urokinase plasminogen activator surface receptor,51801,-0.0337454996050458,0.0136820967467534,-0.0605624092286825,-0.00692858998140908,0.0136539064065566
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,HAVCR1,Hepatitis A virus cellular receptor 1,52224,-0.0741527895381954,0.0300946072561483,-0.133138219760246,-0.0151673593161448,0.0137459096993098
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CTSO,Cathepsin O,52345,-0.0369764855500379,0.0150255712614905,-0.0664266052225594,-0.00752636587751649,0.0138646387735458
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,COL6A3,Collagen alpha-3(VI) chain,52356,-0.0393373524772778,0.0160096020490714,-0.0707161724934577,-0.00795853246109797,0.0140118964413655
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SERPINA1,Alpha-1-antitrypsin,47921,-0.00981539330059303,0.00400628485181242,-0.0176677116101454,-0.00196307499104069,0.0142927398138211
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SIGLEC10,Sialic acid-binding Ig-like lectin 10,51989,-0.0401375300471062,0.0163872083353105,-0.0722564583843148,-0.0080186017098976,0.0143186468747886
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SNX15,Sorting nexin-15,47772,-0.067024393270638,0.027422275339811,-0.120772052936667,-0.0132767336046084,0.0145262104779116
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,FSTL1,Follistatin-related protein 1,47644,-0.0282653889256436,0.0115875188519337,-0.0509769258754336,-0.00555385197585357,0.0147231651717196
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",51952,0.0777181305914359,0.0319458649608175,0.0151042352682335,0.140332025914638,0.014988473872724
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,MPO,Myeloperoxidase,51996,-0.0565489223849535,0.0232822906216122,-0.102182212003314,-0.0109156327665935,0.0151535012770595
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,ADIPOQ,Adiponectin,48360,0.0806268566276273,0.0332005227398942,0.0155538320574346,0.14569988119782,0.0151693443062922
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD244,Natural killer cell receptor 2B4,52345,-0.0321979247555797,0.0132880862251424,-0.0582425737568587,-0.00615327575430058,0.0153962741988101
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CSPG4,Chondroitin sulfate proteoglycan 4,48316,0.0395076916702389,0.0163382153404866,0.00748478960288527,0.0715305937375926,0.0156083819077357
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,KIRREL2,Kin of IRRE-like protein 2,51339,-0.0477404357205588,0.0197863204483466,-0.086521623799318,-0.00895924764179951,0.0158370036348965
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,GAMT,Guanidinoacetate N-methyltransferase,47541,-0.0438770262733681,0.0181885792855385,-0.0795266416730236,-0.00822741087371261,0.0158580707472592
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,RAD51,DNA repair protein RAD51 homolog 1,47868,-0.0657532844961856,0.0273162405421608,-0.119293115958821,-0.0122134530335504,0.0160866818430278
