Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CHGA,Chromogranin-A,32702,0.146177390440195,0.0328660905506035,0.0817598529610125,0.210594927919378,8.78691281155151e-06
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,PRND,Prion-like protein doppel,32694,0.0915275414226216,0.0219645388701828,0.0484770452370634,0.13457803760818,3.11494316636658e-05
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,34402,0.0555062583965303,0.0136549479564459,0.0287425604018964,0.0822699563911643,4.83980417606601e-05
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,NPDC1,Neural proliferation differentiation and control protein 1,34509,0.0498473937478958,0.0126076956967462,0.0251363101822733,0.0745584773135183,7.7440840346147e-05
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,B4GALT1,"Beta-1,4-galactosyltransferase 1",34554,0.0451833724594092,0.0117035737359095,0.0222443679370267,0.0681223769817918,0.000113752711572034
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,PTGDS,Prostaglandin-H2 D-isomerase,34425,0.0467423712006773,0.0122117435020891,0.0228073539365827,0.070677388464772,0.000130114944839858
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,GKN1,Gastrokine-1,34071,0.0460668904828488,0.0126806212424081,0.0212128728477288,0.0709209081179688,0.000281674281430082
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,AGR2,Anterior gradient protein 2 homolog,34205,0.161415699687546,0.0444838189499786,0.0742274145455881,0.248603984829504,0.000286292862599237
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,GDF15,Growth/differentiation factor 15,34646,0.0607643179187132,0.0170129733943514,0.0274188900657845,0.0941097457716419,0.000356289778822839
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,VSIG2,V-set and immunoglobulin domain-containing protein 2,32659,0.0818700839631288,0.0229458234937433,0.0368962699153918,0.126843898010866,0.000361667156607056
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,PDCD1LG2,Programmed cell death 1 ligand 2,34452,0.0494389004679038,0.0138891662298453,0.0222161346574069,0.0766616662784006,0.000373146391538623
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,TGOLN2,Trans-Golgi network integral membrane protein 2,32723,0.0383070407790562,0.0110232297443136,0.0167015104802016,0.0599125710779108,0.000513069488108192
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,BST2,Bone marrow stromal antigen 2,34615,0.077462151613837,0.0224714324203528,0.0334181440699454,0.121506159157729,0.000568724400233649
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,SEMA3F,Semaphorin-3F,34509,0.0380910730411374,0.0111893054832894,0.0161600342938901,0.0600221117883847,0.000665932826037064
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,EPHA2,Ephrin type-A receptor 2,34086,0.0421547206891061,0.0124004637362595,0.0178498117660374,0.0664596296121748,0.000677801937031424
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,34617,0.0518917707202324,0.0153595176792058,0.0217871160689891,0.0819964253714757,0.000731473176793635
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,GAST,Gastrin,32694,0.166468450020785,0.0495305973512517,0.0693884792123312,0.263548420829238,0.000780122410497709
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,F7,Coagulation factor VII,34520,0.0439501471104105,0.0131261250840087,0.0182229419457535,0.0696773522750676,0.000815918740295208
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,FETUB,Fetuin-B,34530,0.0525669165996823,0.0157080620493983,0.0217791149828616,0.0833547182165029,0.000821234550741344
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,AGRN,Agrin,34554,0.0461608274577386,0.0138842570154979,0.0189476837073626,0.0733739712081145,0.000888151358723554
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CKAP4,Cytoskeleton-associated protein 4,34574,0.0357567279807109,0.0108047938443096,0.0145793320458641,0.0569341239155577,0.000938250589318341
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,TAFA5,Chemokine-like protein TAFA-5,34452,0.048656254650417,0.0147575384780077,0.0197314792335219,0.077581030067312,0.000980298504084063
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,AMBP,Protein AMBP,34586,0.0277218896499999,0.00844443698363493,0.0111707931620754,0.0442729861379244,0.00103089111105141
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,PGF,Placenta growth factor,34629,0.0357835202572703,0.0109221387331337,0.0143761283403283,0.0571909121742123,0.00105532817298823
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,LRP11,Low-density lipoprotein receptor-related protein 11,34509,0.0488558539146029,0.0149969367924671,0.0194618578013673,0.0782498500278384,0.00112662089635868
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,KIF1C,Kinesin-like protein KIF1C,32424,0.0547478757376014,0.016881243967915,0.0216606375604881,0.0878351139147147,0.00118682010706999
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,IGLC2,Immunoglobulin lambda constant 2,32708,0.035977245444356,0.0111537995242712,0.0141157983767845,0.0578386925119274,0.00126183642021714
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,EPHA1,Ephrin type-A receptor 1,34538,0.0470322912071693,0.014626808605695,0.0183637463400071,0.0757008360743315,0.00130611716251211
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,KRT18,"Keratin, type I cytoskeletal 18",34452,0.111511320816661,0.0348851171540651,0.0431364911946934,0.179886150438629,0.00139499801910681
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,LGALS4,Galectin-4,34497,0.0725285239718846,0.0228112921266977,0.027818391403557,0.117238656540212,0.00147951839857787
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,IGFBP4,Insulin-like growth factor-binding protein 4,34386,0.0526988423377738,0.0166282877706484,0.020107398307303,0.0852902863682445,0.00153281763607068
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,EFNA1,Ephrin-A1,34486,0.035617431887182,0.0113006743117279,0.0134681102361954,0.0577667535381686,0.00162719919216667
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,WFDC2,WAP four-disulfide core domain protein 2,33939,0.0457947172953594,0.0145380276941021,0.0173001830149193,0.0742892515757996,0.00163750478302348
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CD302,CD302 antigen,34452,0.0391317048314304,0.0124269363646343,0.0147749095567471,0.0634885001061136,0.00164317849162701
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,SORCS2,VPS10 domain-containing receptor SorCS2,34252,0.04628397807095,0.0147583623650603,0.0173575878354318,0.0752103683064682,0.0017167741549624
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,RNASE1,Ribonuclease pancreatic,32723,0.0305577195545379,0.00976421259962349,0.0114198628592759,0.0496955762497999,0.00175634781224562
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CTSZ,Cathepsin Z,34512,0.042840466956888,0.0137318212431685,0.0159260973202778,0.0697548365934982,0.00181460131795119
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CLTA,Clathrin light chain A,34321,-0.0655242721189536,0.0213769112843734,-0.107423018236325,-0.0236255260015817,0.00218086800083009
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CTSO,Cathepsin O,34629,0.0406196040118855,0.0132706895344215,0.0146090525244193,0.0666301554993517,0.00221252306649051
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,VIT,Vitrin,32703,0.0506808888136596,0.0165649553999058,0.0182135762298443,0.0831482013974749,0.00222352356987914
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,NPHS1,Nephrin,32458,-0.0481767360509483,0.0157576020217334,-0.0790616360135457,-0.0172918360883509,0.00223978307266898
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,IFIT1,Interferon-induced protein with tetratricopeptide repeats 1,32549,-0.0725345859509658,0.023751685851011,-0.119087890218947,-0.0259812816829841,0.00226592932109327
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,RBP5,Retinol-binding protein 5,34452,0.0735356588752647,0.0241083034271202,0.0262833841581091,0.12078793359242,0.00229238080724755
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,KIAA0319,Dyslexia-associated protein KIAA0319,32694,0.041302251024826,0.0136377218137585,0.0145723162698594,0.0680321857797927,0.00246456212442244
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,PIGR,Polymeric immunoglobulin receptor,34384,0.0466411873788037,0.0154751077581177,0.0163099761728931,0.0769723985847143,0.0025848509262764
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CRISP2,Cysteine-rich secretory protein 2,34596,-0.0756992593964805,0.025206199478833,-0.125103410374993,-0.0262951084179679,0.00267772255859327
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,34509,0.0345402768262851,0.0115122107581121,0.0119763437403853,0.0571042099121849,0.00270323369562874
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CXADR,Coxsackievirus and adenovirus receptor,34496,0.0678672707082882,0.0226335133290477,0.0235055845833547,0.112228956833222,0.00271912679927494
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,IL18BP,Interleukin-18-binding protein,34541,0.0385921326174599,0.0128937069598828,0.0133204669760896,0.0638637982588303,0.00276792465757294
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CA5A,"Carbonic anhydrase 5A, mitochondrial",34321,0.119492742249607,0.0402749087938363,0.0405539210136875,0.198431563485526,0.00301472052357988
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,SHISA5,Protein shisa-5,32702,0.0293088300415435,0.00988185878921771,0.00994038681467676,0.0486772732684102,0.0030258292110701
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,KLK6,Kallikrein-6,34525,0.0388006967918355,0.0130863758140137,0.0131514001963687,0.0644499933873024,0.00303383560015081
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CTSL,Cathepsin L1,34509,0.0303652810267861,0.0102990847390995,0.0101790749381512,0.0505514871154211,0.00320171492409996
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,MRPL24,"39S ribosomal protein L24, mitochondrial",32424,-0.0546040388497032,0.0185365694987772,-0.0909357150673065,-0.0182723626320998,0.0032304341793353
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,GGH,Gamma-glutamyl hydrolase,34318,0.044066716710704,0.0150616969485192,0.0145457906916063,0.0735876427298016,0.00344369019005534
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,34554,-0.0556291003881637,0.0190142201932013,-0.0928969719668383,-0.0183612288094891,0.00344451586030267
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,S100A3,Protein S100-A3,32659,-0.0584208958710766,0.0201796533539545,-0.0979730164448274,-0.0188687752973258,0.00380043221024382
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CLSTN2,Calsyntenin-2,34629,-0.0497681107799574,0.0172068073749016,-0.0834934532347645,-0.0160427683251503,0.00383137437697862
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,RTN4R,Reticulon-4 receptor,34596,0.0418190256736293,0.0145212161426226,0.013357442034089,0.0702806093131696,0.00398642431792315
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,MOG,Myelin-oligodendrocyte glycoprotein,34596,0.0404353797708733,0.0140592224322661,0.0128793038036317,0.067991455738115,0.00403446408885434
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,OGN,Mimecan,34509,0.0492356291316152,0.0171289236413416,0.0156629387945858,0.0828083194686446,0.00405578690827963
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,DSC2,Desmocollin-2,34371,0.0408454280133443,0.0142170379676735,0.0129800335967043,0.0687108224299844,0.00407419439250062
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,ACP5,Tartrate-resistant acid phosphatase type 5,34538,0.0417814292619221,0.0145724893469711,0.0132193501418587,0.0703435083819855,0.00415004639848093
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,VGF,Neurosecretory protein VGF,32698,0.0375281234328794,0.0131392703397626,0.0117751535669448,0.0632810932988141,0.00429771547099346
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,TMPRSS5,Transmembrane protease serine 5,34392,0.0488950550029158,0.0172340302435707,0.0151163557255171,0.0826737542803144,0.00456090760183215
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,34252,0.0783265046061307,0.0276595006012355,0.0241138834277091,0.132539125784552,0.00463740359318653
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,TGFBR2,TGF-beta receptor type-2,34543,0.0354366533307208,0.0125971940793224,0.0107461529352489,0.0601271537261927,0.00491621948540151
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,ADH1B,All-trans-retinol dehydrogenase,32530,0.0939590469718537,0.0335218890845814,0.0282561443660741,0.159661949577633,0.00507552751922409
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,CCL21,C-C motif chemokine 21,34554,0.0492461847711443,0.0176117896605502,0.0147270770364658,0.0837652925058228,0.00517987699425663
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,FAM3C,Protein FAM3C,34498,0.0351770139523593,0.0125858989655088,0.0105086519799621,0.0598453759247565,0.00520000021057796
Health and medical history,X120039#16.Location of pain during the past week_Abdomen,DLL1,Delta-like protein 1,34543,0.0345944732112611,0.0123984642683528,0.0102934832452897,0.0588954631772325,0.00527652093971009
