Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CD5,T-cell surface glycoprotein CD5,47200,0.0850557049814417,0.0175455293169827,0.0506664675201556,0.119444942442728,1.25695105803955e-06
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CD83,CD83 antigen,46979,0.0785910879423651,0.0174196647006175,0.0444485451291547,0.112733630755575,6.4647870451399e-06
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,GAST,Gastrin,43901,0.277564109735942,0.0619773087288494,0.156088584627398,0.399039634844487,7.55916407357204e-06
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,47244,0.0766583885516181,0.0190347280141758,0.0393503216438335,0.113966455459403,5.66012384120895e-05
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CXCL17,C-X-C motif chemokine 17,47288,0.0907620909624257,0.0229658963886336,0.0457489340407038,0.135775247884148,7.77157252724164e-05
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,LPCAT2,Lysophosphatidylcholine acyltransferase 2,46915,0.0879982955977728,0.0227617298552065,0.0433853050815681,0.132611286113978,0.000110909404468833
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,NOS3,"Nitric oxide synthase, endothelial",46471,0.107467107734756,0.027814535518822,0.0529506181178655,0.161983597351648,0.000111992496156453
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,PLAUR,Urokinase plasminogen activator surface receptor,46841,0.0550371553316752,0.014430754862927,0.0267528758003382,0.0833214348630121,0.000137159913595281
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,43949,0.0797938208834595,0.021037684554954,0.0385599591557497,0.121027682611169,0.000149334566423402
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,PRSS8,Prostasin,46917,0.0812497437823728,0.0214235182295904,0.0392596480523757,0.12323983951237,0.000149489076352384
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,GBP6,Guanylate-binding protein 6,43342,0.0911834284544647,0.0240426616530051,0.0440598116145747,0.138307045294355,0.000149547546344434
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",46792,-0.0803960381253765,0.0215156809587516,-0.12256677280453,-0.0382253034462233,0.000186958774348702
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,BAP18,Chromatin complexes subunit BAP18,43901,0.138324054977184,0.0371447467816992,0.0655203512850534,0.211127758669314,0.000196690721078722
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,HIP1R,Huntingtin-interacting protein 1-related protein,43866,0.0877102864971013,0.0235894648033413,0.0414749354825524,0.13394563751165,0.00020119696367607
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CHGA,Chromogranin-A,43949,0.153603144643231,0.0414832231516519,0.0722960272659932,0.234910262020468,0.0002138224136404
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,TPK1,Thiamin pyrophosphokinase 1,43965,0.0547956204375387,0.0148404736524806,0.0257082920786767,0.0838829487964007,0.000222814625577351
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CCL27,C-C motif chemokine 27,47004,0.122405984117018,0.0332573659425289,0.0572215468696616,0.187590421364375,0.000233243590615849
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,HEG1,Protein HEG homolog 1,43511,0.0520631022976575,0.014329325682065,0.0239776239608101,0.080148580634505,0.000280504559894805
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,IL4R,Interleukin-4 receptor subunit alpha,46979,0.0675166338447748,0.0188475772050144,0.0305753825229466,0.104457885166603,0.000341353840630025
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,GDF15,Growth/differentiation factor 15,47295,0.0788059748514112,0.0221151036380833,0.0354603717207678,0.122151577982055,0.000366745063517348
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,POF1B,Protein POF1B,43403,0.0844656073242818,0.0240438588528585,0.0373396439726791,0.131591570675885,0.000444110559937084
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,SNRPB2,U2 small nuclear ribonucleoprotein B'',43901,0.0853291440810736,0.0246096203509364,0.0370942881932383,0.133563999968909,0.000526800691941552
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,SERPINB8,Serpin B8,47288,0.107771775354706,0.031230399010583,0.046560193293963,0.168983357415448,0.000559785355719605
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,FLT3LG,Fms-related tyrosine kinase 3 ligand,47288,0.0611666374440096,0.0178556486822534,0.026169566026793,0.0961637088612262,0.000614453434542834
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CFB,Complement factor B,43620,0.0603681990431342,0.0176583511434348,0.0257578308020019,0.0949785672842665,0.000630533491115244
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CD80,T-lymphocyte activation antigen CD80,43965,0.060824801254338,0.0178046202758137,0.0259277455137431,0.0957218569949328,0.000636185631473904
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,OCLN,Occludin,43939,0.0787219037225387,0.023063130075859,0.033518168773855,0.123925638671222,0.000643026156756089
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,CD276,CD276 antigen,47000,0.0644536078477395,0.0189213528004173,0.0273677563589216,0.101539459336557,0.000659386927016499
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,MRC1,Macrophage mannose receptor 1,43976,0.0503237345852754,0.0147970792207172,0.0213214593126698,0.079326009857881,0.000672891790802179
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,STAB2,Stabilin-2,43949,0.0512273749158925,0.0150746334582625,0.0216810933376981,0.0807736564940869,0.000679500227358275
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,NADK,NAD kinase,47004,0.102649329785514,0.030220532837849,0.0434170854233299,0.161881574147698,0.000683246283306687
Health and medical history,X20111#6.Illnesses of siblings_Chronic bronchitis or emphysema,SERPINF1,Pigment epithelium-derived factor,43701,0.0467528484931963,0.0137858348087794,0.0197326122679886,0.073773084718404,0.000696801287249063
