Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29182.Belief that own life is meaningful,REG4,Regenerating islet-derived protein 4,34738,-0.17184476687423,0.0358445689998286,-0.242100122113894,-0.101589411634566,1.65518914746514e-06
Mental health,X29182.Belief that own life is meaningful,PIGR,Polymeric immunoglobulin receptor,34586,-0.215152642763821,0.0484807515970962,-0.31017491589413,-0.120130369633513,9.17484035645037e-06
Mental health,X29182.Belief that own life is meaningful,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,34844,-0.279249956813782,0.0648626924956934,-0.406380834105341,-0.152119079522223,1.68246426508697e-05
Mental health,X29182.Belief that own life is meaningful,ADM,Pro-adrenomedullin,34825,-0.256640982450772,0.0627857130337236,-0.379700979996871,-0.133580984904674,4.39024448694826e-05
Mental health,X29182.Belief that own life is meaningful,FAM3B,Protein FAM3B,34678,-0.181393774524433,0.0469110775746105,-0.27333948657067,-0.0894480624781965,0.000110937739747334
Mental health,X29182.Belief that own life is meaningful,PRSS8,Prostasin,34682,-0.165872501986213,0.0434512528655555,-0.251036957602702,-0.0807080463697243,0.000135596165148006
Mental health,X29182.Belief that own life is meaningful,CXCL16,C-X-C motif chemokine 16,34844,-0.27136566516665,0.0712041014632326,-0.410925704034585,-0.131805626298714,0.000139107418210199
Mental health,X29182.Belief that own life is meaningful,PLA2G15,Phospholipase A2 group XV,34764,-0.244128005313315,0.0640580331040327,-0.36968175019722,-0.118574260429411,0.000139141996070129
Mental health,X29182.Belief that own life is meaningful,SEZ6L,Seizure 6-like protein,34764,-0.232528130596788,0.061393165406381,-0.352858734793294,-0.112197526400281,0.000152973061403031
Mental health,X29182.Belief that own life is meaningful,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,34764,-0.180490484813158,0.0480431019097447,-0.274654964556257,-0.0863260050700583,0.0001729656076319
Mental health,X29182.Belief that own life is meaningful,TNFSF11,Tumor necrosis factor ligand superfamily member 11,34730,0.0980445535488721,0.026323435631953,0.0464506197102443,0.1496384873875,0.000196606573578948
Mental health,X29182.Belief that own life is meaningful,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,34661,-0.19849487574298,0.0533689351463539,-0.303097988629834,-0.0938917628561269,0.000200790589894839
Mental health,X29182.Belief that own life is meaningful,FGFR2,Fibroblast growth factor receptor 2,34764,-0.291117369021177,0.079416837109739,-0.446774369756265,-0.135460368286089,0.000247846096693666
Mental health,X29182.Belief that own life is meaningful,MUC13,Mucin-13,34488,-0.124627453847687,0.034093372876552,-0.191450464685729,-0.0578044430096454,0.000257944956867346
Mental health,X29182.Belief that own life is meaningful,FOLR1,Folate receptor alpha,34711,-0.226801188364884,0.0624156024443688,-0.349135769155846,-0.104466607573921,0.000280648153057417
Mental health,X29182.Belief that own life is meaningful,SLITRK1,SLIT and NTRK-like protein 1,32674,-0.220727768713855,0.061539008152643,-0.341344224693036,-0.100111312734675,0.000336582055868574
Mental health,X29182.Belief that own life is meaningful,LRRC25,Leucine-rich repeat-containing protein 25,34678,-0.151153360520847,0.0424227946425409,-0.234302038020227,-0.0680046830214667,0.000368187699265694
Mental health,X29182.Belief that own life is meaningful,ISM1,Isthmin-1,34730,-0.148489315956637,0.0420010170990006,-0.230811309470678,-0.0661673224425956,0.000408892229851487
Mental health,X29182.Belief that own life is meaningful,GFRA1,GDNF family receptor alpha-1,34816,-0.223256123990808,0.0635715993306494,-0.347856458678881,-0.0986557893027351,0.000446732638226795
Mental health,X29182.Belief that own life is meaningful,VWA1,von Willebrand factor A domain-containing protein 1,34816,-0.134735299388744,0.0384158025120841,-0.210030272312429,-0.0594403264650594,0.000454512097166883
Mental health,X29182.Belief that own life is meaningful,CDC25A,M-phase inducer phosphatase 1,32578,-0.164528548398792,0.0478283786557442,-0.258272170564051,-0.0707849262335335,0.000584488592643851
Mental health,X29182.Belief that own life is meaningful,SCG2,Secretogranin-2,34795,-0.185527704751714,0.0540039355508332,-0.291375418431347,-0.0796799910720809,0.000593773747205622
Mental health,X29182.Belief that own life is meaningful,FSTL3,Follistatin-related protein 3,34709,-0.202483161615411,0.0593201919099885,-0.318750737758988,-0.0862155854718331,0.000643938438042761
Mental health,X29182.Belief that own life is meaningful,ALCAM,CD166 antigen,34867,-0.296255264257161,0.0868457625729804,-0.466472958900202,-0.126037569614119,0.000648910370308334
Mental health,X29182.Belief that own life is meaningful,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,32662,-0.113692577669116,0.0334130555636631,-0.179182166573896,-0.0482029887643369,0.000670357179311525
Mental health,X29182.Belief that own life is meaningful,ANGPTL7,Angiopoietin-related protein 7,34825,-0.153463262261074,0.0452969725154117,-0.242245328391281,-0.0646811961308673,0.000706683914016751
Mental health,X29182.Belief that own life is meaningful,PCSK9,Proprotein convertase subtilisin/kexin type 9,34867,-0.141513669427135,0.0418178248957575,-0.223476606222819,-0.0595507326314501,0.00071673935566341
Mental health,X29182.Belief that own life is meaningful,CFH,Complement factor H,32368,-0.289682033165438,0.085720994844286,-0.457695183060239,-0.121668883270638,0.000729815429816971
Mental health,X29182.Belief that own life is meaningful,THY1,Thy-1 membrane glycoprotein,34842,-0.214190709790491,0.0633955907196803,-0.338446067601064,-0.0899353519799176,0.000730993735745819
Mental health,X29182.Belief that own life is meaningful,TAGLN3,Transgelin-3,32578,-0.107911550449334,0.032113071017967,-0.170853169644549,-0.0449699312541185,0.000781746623938834
Mental health,X29182.Belief that own life is meaningful,ADGRB3,Adhesion G protein-coupled receptor B3,34643,-0.167862296555478,0.0499896919862071,-0.265842092848444,-0.0698825002625122,0.000787980243849185
Mental health,X29182.Belief that own life is meaningful,NPDC1,Neural proliferation differentiation and control protein 1,34735,-0.193326712989241,0.057754325933463,-0.306525191818829,-0.080128234159654,0.000818507795783386
Mental health,X29182.Belief that own life is meaningful,TDGF1,Teratocarcinoma-derived growth factor 1,34488,-0.0385983513303034,0.0115648991518088,-0.0612655536678487,-0.0159311489927581,0.000848128113454758
Mental health,X29182.Belief that own life is meaningful,PTH,Parathyroid hormone,32669,-0.0852008457760598,0.0256695975294718,-0.135513256933825,-0.034888434618295,0.000906635484375647
Mental health,X29182.Belief that own life is meaningful,AOC3,Membrane primary amine oxidase,34765,-0.180730438137567,0.0546293239091353,-0.287803912999472,-0.0736569632756615,0.000941667344397769
Mental health,X29182.Belief that own life is meaningful,CD200,OX-2 membrane glycoprotein,34730,-0.209215713018917,0.0634934074573372,-0.333662791635298,-0.0847686344025363,0.00098709495436373
Mental health,X29182.Belief that own life is meaningful,YAP1,Transcriptional coactivator YAP1,32905,-0.258221908062671,0.0784709767485085,-0.412025022489748,-0.104418793635594,0.00100332686564352
Mental health,X29182.Belief that own life is meaningful,IDUA,Alpha-L-iduronidase,34825,-0.114243911409673,0.0348104292989149,-0.182472352835546,-0.0460154699837996,0.00103437210955787
Mental health,X29182.Belief that own life is meaningful,FGF21,Fibroblast growth factor 21,34816,-0.046505485385355,0.0142010289088644,-0.0743395020467292,-0.0186714687239807,0.00106066261937503
Mental health,X29182.Belief that own life is meaningful,CES1,Liver carboxylesterase 1,34759,-0.0716605818005877,0.0219939988881145,-0.114768819621292,-0.0285523439798832,0.00112469555362942
Mental health,X29182.Belief that own life is meaningful,ERBB4,Receptor tyrosine-protein kinase erbB-4,34764,-0.226084258443122,0.0703200998482711,-0.363911654145733,-0.0882568627405107,0.00130791406146898
Mental health,X29182.Belief that own life is meaningful,SCARB2,Lysosome membrane protein 2,34452,-0.205227979550953,0.063967730672271,-0.330604731668604,-0.079851227433302,0.00133917406285157
Mental health,X29182.Belief that own life is meaningful,SLITRK6,SLIT and NTRK-like protein 6,34553,-0.156020117892207,0.0486623435098304,-0.251398311171474,-0.060641924612939,0.0013490662489729
Mental health,X29182.Belief that own life is meaningful,MZB1,Marginal zone B- and B1-cell-specific protein,34754,0.108771816870178,0.0339747683592292,0.0421812708860889,0.175362362854267,0.00137084379162097
Mental health,X29182.Belief that own life is meaningful,TGFBR2,TGF-beta receptor type-2,34764,-0.188157617749546,0.0588444036013234,-0.30349264880814,-0.0728225866909524,0.00138998757829009
Mental health,X29182.Belief that own life is meaningful,SHISA5,Protein shisa-5,32909,-0.282995286556777,0.0887677660850083,-0.456980108083393,-0.109010465030161,0.00143727903589863
Mental health,X29182.Belief that own life is meaningful,DKK3,Dickkopf-related protein 3,34867,-0.177198570866945,0.0564665596957487,-0.287873027870613,-0.066524113863278,0.00170487017958591
Mental health,X29182.Belief that own life is meaningful,PTS,6-pyruvoyl tetrahydrobiopterin synthase,34446,-0.10017679787585,0.0319662076978338,-0.162830564963604,-0.0375230307880958,0.00173009630037034
Mental health,X29182.Belief that own life is meaningful,IL2RG,Cytokine receptor common subunit gamma,32876,-0.16352069116561,0.052233949695577,-0.265899232568941,-0.0611421497622791,0.00175040338271941
Mental health,X29182.Belief that own life is meaningful,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,34806,-0.173075822843147,0.0554671270683914,-0.281791391897194,-0.0643602537890995,0.0018111738585787
Mental health,X29182.Belief that own life is meaningful,IFNGR1,Interferon gamma receptor 1,34773,-0.265331179656158,0.0850729890656414,-0.432074238224816,-0.0985881210875013,0.00182021753119022
Mental health,X29182.Belief that own life is meaningful,SPINK8,Serine protease inhibitor Kazal-type 8,32659,-0.158770218954415,0.0509553242803958,-0.258642654543991,-0.0588977833648394,0.00183992789611101
Mental health,X29182.Belief that own life is meaningful,PTPRZ1,Receptor-type tyrosine-protein phosphatase zeta,32927,-0.188319719631702,0.0606375376099809,-0.307169293347265,-0.0694701459161396,0.00190439246120451
Mental health,X29182.Belief that own life is meaningful,SOD3,Extracellular superoxide dismutase,32932,-0.0969489445243364,0.0312351282418036,-0.158169795878272,-0.0357280931704014,0.00191612376556604
Mental health,X29182.Belief that own life is meaningful,SPON1,Spondin-1,34738,-0.165030655671442,0.0534903166514944,-0.269871676308371,-0.0601896350345133,0.00203896068501894
Mental health,X29182.Belief that own life is meaningful,NFASC,Neurofascin,34865,-0.188734356575004,0.0614523617582198,-0.309180985621114,-0.0682877275288927,0.00213698836729567
Mental health,X29182.Belief that own life is meaningful,PLA2G10,Group 10 secretory phospholipase A2,34661,-0.0863643595263418,0.0281251112141232,-0.141489577506023,-0.0312391415466603,0.00214073457167412
Mental health,X29182.Belief that own life is meaningful,GUCA2A,Guanylin,34675,-0.160372236114113,0.052357064034511,-0.262992081621754,-0.0577523906064713,0.00219633151597214
Mental health,X29182.Belief that own life is meaningful,PTPRB,Receptor-type tyrosine-protein phosphatase beta,32927,-0.204737755938908,0.0670133883050177,-0.336083997016743,-0.0733915148610733,0.00225581449095452
Mental health,X29182.Belief that own life is meaningful,PYY,Peptide YY,32659,-0.0666533500881016,0.0219975893207467,-0.109768625156765,-0.0235380750194381,0.00245240093065633
Mental health,X29182.Belief that own life is meaningful,CD83,CD83 antigen,34730,-0.158960155084473,0.0529067246348656,-0.262657335368809,-0.0552629748001361,0.00266592732716962
Mental health,X29182.Belief that own life is meaningful,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,34747,-0.229342132258125,0.0768505167745936,-0.379969145136329,-0.078715119379922,0.00284893826881465
Mental health,X29182.Belief that own life is meaningful,CEACAM21,Carcinoembryonic antigen-related cell adhesion molecule 21,34730,-0.0572779145077392,0.0193426055414914,-0.0951894213690623,-0.019366407646416,0.00307074983396751
Mental health,X29182.Belief that own life is meaningful,IGFBPL1,Insulin-like growth factor-binding protein-like 1,34735,-0.156264306059509,0.053072004072036,-0.2602854340407,-0.0522431780783185,0.0032428424552982
Mental health,X29182.Belief that own life is meaningful,FABP4,"Fatty acid-binding protein, adipocyte",34867,-0.101308919593374,0.0344411172080414,-0.168813509321135,-0.0338043298656124,0.00327296038882619
Mental health,X29182.Belief that own life is meaningful,REG1A,Lithostathine-1-alpha,34668,-0.102506600490753,0.0351252627705024,-0.171352115520938,-0.0336610854605684,0.00352653700036983
Mental health,X29182.Belief that own life is meaningful,ANGPTL1,Angiopoietin-related protein 1,34571,-0.165764241150084,0.0569042724983808,-0.277296615246911,-0.0542318670532579,0.00358672260884653
Mental health,X29182.Belief that own life is meaningful,LYPD3,Ly6/PLAUR domain-containing protein 3,34684,-0.142754947115373,0.049249886083687,-0.2392847238394,-0.0462251703913464,0.00375604526581902
Mental health,X29182.Belief that own life is meaningful,CRYBB2,Beta-crystallin B2,32905,-0.100142738019152,0.0345561336332826,-0.167872759940386,-0.0324127160979177,0.00376485395840254
Mental health,X29182.Belief that own life is meaningful,GOLM2,Protein GOLM2,34842,-0.213794926807484,0.0742124336983946,-0.359251296856337,-0.0683385567586305,0.00397371650975118
Mental health,X29182.Belief that own life is meaningful,SNCG,Gamma-synuclein,34661,-0.0737710114571095,0.0256199060079309,-0.123986027232654,-0.0235559956815649,0.00399163578078298
Mental health,X29182.Belief that own life is meaningful,IGF1R,Insulin-like growth factor 1 receptor,34678,-0.222128593352982,0.0771885708450076,-0.373418192209197,-0.0708389944967668,0.00401320081116032
Mental health,X29182.Belief that own life is meaningful,PVR,Poliovirus receptor,34842,-0.12771226140401,0.0444991524432646,-0.214930600192809,-0.0404939226152118,0.0041126473140606
