Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Blood and urine assays,X30740.Glucose,PLXNB2,Plexin-B2,48722,0.0437701508367805,0.0017128884245681,0.040412889524627,0.047127412148934,3.44609898135213e-142
Blood and urine assays,X30740.Glucose,PRCP,Lysosomal Pro-X carboxypeptidase,48652,0.0525976327915967,0.0022891305355664,0.0481109369418866,0.0570843286413069,1.27501473301104e-115
Blood and urine assays,X30740.Glucose,ADGRG1,Adhesion G-protein coupled receptor G1,48407,0.0782558114855273,0.00401559820333881,0.0703852390069832,0.0861263839640714,5.9913549690137e-84
Blood and urine assays,X30740.Glucose,IGSF9,Protein turtle homolog A,45266,0.116640179970294,0.00602329197923347,0.104834527690996,0.128445832249591,7.81401093685422e-83
Blood and urine assays,X30740.Glucose,CPM,Carboxypeptidase M,48640,0.0485236540753093,0.00255273237673316,0.0435202986169123,0.0535270095337063,5.38298370910697e-80
Blood and urine assays,X30740.Glucose,NFASC,Neurofascin,48816,0.0384524764390825,0.0020292984227083,0.0344750515305743,0.0424299013475908,1.63966630831616e-79
Blood and urine assays,X30740.Glucose,ACY1,Aminoacylase-1,48521,0.0859121923628697,0.00454710066510525,0.0769998750592634,0.094824509666476,4.64088937408924e-79
Blood and urine assays,X30740.Glucose,LPL,Lipoprotein lipase,48521,-0.0656821404669072,0.00351249279360694,-0.0725666263423768,-0.0587976545914376,1.71555511996193e-77
Blood and urine assays,X30740.Glucose,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,48255,-0.0424706866235568,0.00229743468053876,-0.0469736585974128,-0.0379677146497009,8.80090677806524e-76
Blood and urine assays,X30740.Glucose,PTPRR,Receptor-type tyrosine-protein phosphatase R,45193,-0.0485333815533587,0.00262873533480201,-0.0536857028095706,-0.0433810602971468,1.60031901295513e-75
Blood and urine assays,X30740.Glucose,MOG,Myelin-oligodendrocyte glycoprotein,48735,-0.0421866278812615,0.00233536283030376,-0.0467639390286569,-0.0376093167338662,1.77150817045851e-72
Blood and urine assays,X30740.Glucose,IL18R1,Interleukin-18 receptor 1,48816,0.0417881565723384,0.00241789737139638,0.0370490777244015,0.0465272354202753,1.54648913609114e-66
Blood and urine assays,X30740.Glucose,CTSD,Cathepsin D,46858,0.049651868562336,0.0028886402004489,0.0439901337694562,0.0553136033552159,8.32560036208058e-66
