Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),LILRA4,Leukocyte immunoglobulin-like receptor subfamily A member 4,31313,0.257002682394278,0.0606998895479685,0.13803089888026,0.375974465908296,2.32339680009888e-05
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),BPIFB2,BPI fold-containing family B member 2,31557,-0.271203983273931,0.0760568004111807,-0.420275312079845,-0.122132654468017,0.000364937818714626
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),ASAH2,Neutral ceramidase,32647,-0.189821981515073,0.0604776512939618,-0.308358178051238,-0.0712857849789082,0.00170253280780946
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),CXCL14,C-X-C motif chemokine 14,32596,-0.238648779627824,0.0766941424550582,-0.388969298839738,-0.0883282604159095,0.00186616468817033
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),AFM,Afamin,31598,-0.069062761211632,0.0229108830326127,-0.113968091955553,-0.024157430467711,0.00258315355155668
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),PDGFC,Platelet-derived growth factor C,32526,0.101127316124801,0.0345008879091346,0.033505575822897,0.168749056426705,0.00338590791003307
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),MUC2,Mucin-2,31571,0.315824833728027,0.107744369304554,0.1046458698911,0.527003797564953,0.00338601048066141
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),MMP12,Macrophage metalloelastase,32736,-0.171697313144437,0.0601706469686676,-0.289631781203026,-0.0537628450858489,0.00433397402510148
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),KLB,Beta-klotho,32502,0.244690861536888,0.0867722590549744,0.0746172337891384,0.414764489284638,0.00481449411932418
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),LCP1,Plastin-2,31571,-0.158067745320043,0.0564212247817539,-0.268653345892281,-0.0474821447478054,0.00509821058968347
Mental health,X29038#3.Substances taken for depression_Unprescribed medication (more than once),SELE,E-selectin,32834,-0.163536299885146,0.058875426828439,-0.278932136468886,-0.048140463301405,0.00548644655951133
