Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X20110#1.Illnesses of mother_Heart disease,PLTP,Phospholipid transfer protein,50202,-0.0334723693861953,0.00658309332957357,-0.0463752323121595,-0.0205695064602311,3.70931624260606e-07
Health and medical history,X20110#1.Illnesses of mother_Heart disease,PIGR,Polymeric immunoglobulin receptor,49632,0.0337074856937342,0.00670925154192942,0.0205573526715525,0.0468576187159159,5.09361646346523e-07
Health and medical history,X20110#1.Illnesses of mother_Heart disease,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,50237,0.0327790300434757,0.00653500308590688,0.0199704239950982,0.0455876360918532,5.31235878882395e-07
Health and medical history,X20110#1.Illnesses of mother_Heart disease,VWC2,Brorin,49690,0.0351227722171193,0.00705455259166461,0.0212958491374567,0.048949695296782,6.44119694230565e-07
Health and medical history,X20110#1.Illnesses of mother_Heart disease,SIT1,Signaling threshold-regulating transmembrane adapter 1,49484,0.0480579105230991,0.0101220383115329,0.0282187154324946,0.0678971056137035,2.06701899045629e-06
Health and medical history,X20110#1.Illnesses of mother_Heart disease,CXCL17,C-X-C motif chemokine 17,50284,0.036158764243559,0.00788598509686754,0.0207022334536986,0.0516152950334194,4.55644890821889e-06
Health and medical history,X20110#1.Illnesses of mother_Heart disease,CD72,B-cell differentiation antigen CD72,46044,0.0330787743112554,0.00749024098118902,0.0183979019881249,0.0477596466343858,1.00902771427468e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,CRIP2,Cysteine-rich protein 2,49784,0.0293879082027903,0.00665664913224099,0.0163408759035979,0.0424349405019826,1.0150233072596e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,CD22,B-cell receptor CD22,50284,0.0308843641929396,0.00733262402050792,0.0165124211127441,0.0452563072731351,2.5405699612464e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,CDH2,Cadherin-2,49965,0.0270271568129922,0.00647776001348819,0.0143307471865553,0.039723566439429,3.02515357248829e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,LPA,Apolipoprotein(a),46019,0.134447533497627,0.0323717751919574,0.0709988541213902,0.197896212873863,3.29037453322999e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,49939,0.0859167699102339,0.020847767202626,0.0450551461930869,0.126778393627381,3.78150384073849e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,49784,0.0240780651674424,0.00584844720896829,0.0126151086378646,0.0355410216970202,3.8502153512254e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,TFF1,Trefoil factor 1,49841,0.0554397264563622,0.013699651072945,0.02858841035339,0.0822910425593344,5.20730988112918e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,AGRN,Agrin,50096,0.0240968805115858,0.00597766338692517,0.0123806602732125,0.0358131007499592,5.56603653155315e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,C4BPB,C4b-binding protein beta chain,50034,0.0292411227933724,0.00733472070860526,0.0148650702045061,0.0436171753822387,6.71884360409709e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,LGALS4,Galectin-4,49967,0.038427330482187,0.00966016782672825,0.0194934015417996,0.0573612594225743,6.97096016264372e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,TNF,Tumor necrosis factor,49454,0.0273316530537426,0.00695768079773289,0.0136945986901862,0.0409687074172991,8.5783367735658e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,ASGR1,Asialoglycoprotein receptor 1,49784,0.0209453069637446,0.00533499631569508,0.0104887141849822,0.0314018997425069,8.65858623357528e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,FGFR2,Fibroblast growth factor receptor 2,50034,0.0154922350686393,0.00396919745330762,0.00771260806015632,0.0232718620771222,9.52002237432999e-05
Health and medical history,X20110#1.Illnesses of mother_Heart disease,BST2,Bone marrow stromal antigen 2,50226,0.0374174711938172,0.00975892841358558,0.0182899715031894,0.0565449708844449,0.000126277516363831
Health and medical history,X20110#1.Illnesses of mother_Heart disease,FCRL1,Fc receptor-like protein 1,49965,0.0306802910043687,0.00804289109853797,0.0149162244512343,0.0464443575575032,0.000136726069164109
Health and medical history,X20110#1.Illnesses of mother_Heart disease,CPM,Carboxypeptidase M,50109,0.0242037939182206,0.00636732386274515,0.0117238391472401,0.0366837486892011,0.000144292870461993
