Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,AMPD3,AMP deaminase 3,47987,0.0289724844350837,0.00551679756688622,0.0181595612039867,0.0397854076661807,1.51991120479686e-07
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PSMG4,Proteasome assembly chaperone 4,47371,0.0218710320010301,0.00438190294094611,0.0132825022367757,0.0304595617652845,6.04282791974789e-07
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CTSO,Cathepsin O,52041,-0.0111318645709627,0.00230979764008769,-0.0156590679455345,-0.00660466119639081,1.4473154303379e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PSME1,Proteasome activator complex subunit 1,51490,0.0136631674335055,0.0028645546847084,0.00804864025147709,0.019277694615534,1.85408697264728e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,DDI2,Protein DDI1 homolog 2,47515,0.0281852601415597,0.00591727541241865,0.0165874003332191,0.0397831199499002,1.91660880508935e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CXCL17,C-X-C motif chemokine 17,52041,-0.0153743638266729,0.00330663413634838,-0.0218553667339157,-0.00889336091943008,3.34165833715096e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CENPF,Centromere protein F,47609,0.0195866743829232,0.00421971907546803,0.0113160249950058,0.0278573237708405,3.47399096250404e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PSME2,Proteasome activator complex subunit 2,51404,0.0129134334009323,0.00281448493729835,0.00739704292382748,0.018429823878037,4.49043431996951e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CAT,Catalase,47700,0.018753007858871,0.00415852823671279,0.010602292514914,0.0269037232028281,6.52809547639091e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,TREM2,Triggering receptor expressed on myeloid cells 2,51695,-0.01793073285781,0.00398755993478403,-0.0257463503299867,-0.0101151153856333,6.93051970846905e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,SLC4A1,Band 3 anion transport protein,48047,0.0163202391500794,0.00366374356938641,0.00913930175408209,0.0235011765460768,8.44556278703624e-06
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,51587,-0.0132131427522804,0.00301818641735441,-0.019128788130295,-0.0072974973742657,1.20298517590089e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PRDX2,Peroxiredoxin-2,47676,0.0209674324312397,0.00479907943231592,0.0115612367439005,0.0303736281185789,1.25313701616655e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,TGFA,Protransforming growth factor alpha,51693,-0.0153308515922643,0.00351323882388563,-0.0222167996870801,-0.00844490349744846,1.28319046512975e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,UBAC1,Ubiquitin-associated domain-containing protein 1,51587,0.011608290065638,0.00267210724164568,0.00637095987201244,0.0168456202592635,1.40251261348776e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,YOD1,Ubiquitin thioesterase OTU1,47284,0.0208611084230836,0.00481361217254632,0.0114264285648928,0.0302957882812744,1.47184940655999e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,BPIFA2,BPI fold-containing family A member 2,46537,0.0355703646706223,0.00831410316488662,0.0192747224674446,0.0518660068738001,1.89083426919894e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",51882,0.0238871611614538,0.00558360033892025,0.0129433044971701,0.0348310178257374,1.89125810259639e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PSMG3,Proteasome assembly chaperone 3,51693,0.0167590527997205,0.00392630624554071,0.00906349255846071,0.0244546130409803,1.97529447451097e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,SH3GLB2,Endophilin-B2,47987,0.0214846854916099,0.00510076020084089,0.0114871954979618,0.0314821754852581,2.53975060210745e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,BGLAP,Osteocalcin,48047,-0.0280973230703577,0.00668033138251402,-0.0411907725800852,-0.0150038735606302,2.60891499514815e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,IDS,Iduronate 2-sulfatase,52041,-0.0028348420329701,0.000677595528759032,-0.00416292926933781,-0.0015067547966024,2.87697177727991e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,BOLA2_BOLA2B,BolA-like protein 2,47381,0.0176936525428486,0.00423471407904434,0.00939361294792169,0.0259936921377755,2.94833262573699e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,HDDC2,5'-deoxynucleotidase HDDC2,47960,0.0140705742965279,0.00337591477997374,0.0074537813277794,0.0206873672652764,3.08451380025872e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,HMBS,Porphobilinogen deaminase,51956,0.0139597461979121,0.00336990364208304,0.00735473505942934,0.0205647573363949,3.4457994547422e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,AHSP,Alpha-hemoglobin-stabilizing protein,51657,0.0277962186117831,0.00671083435887684,0.0146429832683845,0.0409494539551817,3.45319838130202e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,DNAJA4,DnaJ homolog subfamily A member 4,47987,0.0225749626921292,0.00549524257405985,0.0118042872469719,0.0333456381372865,4.00256667739439e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CA2,Carbonic anhydrase 2,51618,0.022105220231061,0.00538290328919857,0.0115547297842318,0.0326557106778902,4.02742961389296e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,ATXN3,Ataxin-3,47987,0.0194863853945543,0.00476818342747041,0.0101407458767124,0.0288320249123963,4.38867825524021e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,DNAJB2,DnaJ homolog subfamily B member 2,47515,0.0168505896738887,0.00415441933260197,0.00870792778198884,0.0249932515657886,5.00665857701214e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,AARSD1,Alanyl-tRNA editing protein Aarsd1,51587,0.0173493318696303,0.00428084438297358,0.00895887687900206,0.0257397868602585,5.0749953116232e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,SEPTIN8,Septin-8,47931,0.0101032749778476,0.0025082458330308,0.00518711314510724,0.015019436810588,5.64200941568997e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,51882,-0.0105512267722985,0.00262175149048242,-0.015689859693644,-0.00541259385095293,5.7247548395928e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,DNPEP,Aspartyl aminopeptidase,47987,0.018074630353168,0.00451221531485881,0.00923068833604472,0.0269185723702912,6.20165095100372e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PTGR1,Prostaglandin reductase 1,48053,0.0243726800905684,0.00613574392772736,0.0123466219922228,0.0363987381889141,7.14044611861164e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,DNAJC9,DnaJ homolog subfamily C member 9,47960,0.0230577082088788,0.00587534419323439,0.0115420335901394,0.0345733828276182,8.71562702869522e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,IMPACT,Protein IMPACT,47987,0.0166642143371461,0.0042571507686672,0.00832019883055838,0.0250082298437338,9.08761084971109e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,LAMP3,Lysosome-associated membrane glycoprotein 3,51990,-0.0151004136279942,0.00387079819774055,-0.0226871780955657,-0.00751364916042276,9.59748352314158e-05
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PKLR,Pyruvate kinase PKLR,51740,0.0197245697538986,0.00508769539846525,0.00975268677290675,0.0296964527348905,0.000106031087682882
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CXCL8,Interleukin-8,51487,0.0201171575285759,0.00519875104883268,0.0099276054728639,0.030306709584288,0.000109258281367712
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,ADD1,Alpha-adducin,47515,0.0202947329633162,0.00529784027401639,0.00991096602624406,0.0306784999003883,0.00012807999123255
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,MSLN,Mesothelin,51549,-0.0156115070758835,0.00407912576825018,-0.0236065935816538,-0.00761642057011315,0.000129909929212226
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,C9orf40,Uncharacterized protein C9orf40,47960,0.0238209718314224,0.0062255944896239,0.0116188066317595,0.0360231370310852,0.000130413654987201
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,FAM3C,Protein FAM3C,51674,-0.00836557431131917,0.00221042667977329,-0.0126980106036748,-0.00403313801896353,0.000154280707452237
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,NAP1L4,Nucleosome assembly protein 1-like 4,47920,0.0117842437206004,0.00313518044119493,0.00563929005585831,0.0179291973853424,0.000171193119051487
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PCDH9,Protocadherin-9,47960,-0.00963683824666499,0.00257527157354667,-0.0146843705308165,-0.00458930596251351,0.000182936400714708
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CLNS1A,Methylosome subunit pICln,47384,0.00964569092623132,0.00261610909128491,0.00451811710731289,0.0147732647451497,0.00022739044617567
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,VWC2,Brorin,51427,-0.0107612395174612,0.00294047725559136,-0.0165245749384203,-0.00499790409650216,0.000252990124802729
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PEBP1,Phosphatidylethanolamine-binding protein 1,51697,0.0164958420365015,0.00451556927401012,0.0076453262594417,0.0253463578135614,0.000259565069944071
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,BCL2L15,Bcl-2-like protein 15,47371,0.0164535370006259,0.00451383726392116,0.00760641596334046,0.0253006580379114,0.000267829478447845
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,ANXA1,Annexin A1,47378,0.0127197512891637,0.00350187307957207,0.00585608005320244,0.0195834225251249,0.000281535313181522
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,OMG,Oligodendrocyte-myelin glycoprotein,51587,-0.0181685684440869,0.00502471213005176,-0.0280170042189883,-0.00832013266918544,0.000299902842514034
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CXCL14,C-X-C motif chemokine 14,51189,-0.0172093973871183,0.00480501271160988,-0.0266272223018736,-0.00779157247236291,0.000342153364534999
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,51695,-0.00809860501199809,0.00228029808190543,-0.0125679892525327,-0.00362922077146344,0.000383593618939131
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CD8A,T-cell surface glycoprotein CD8 alpha chain,51969,-0.0129801688552838,0.00365698562278124,-0.0201478606759351,-0.00581247703463258,0.000386714192378883
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,NT5E,5'-nucleotidase,51773,-0.0150750721584177,0.00424792968899512,-0.0234010143488481,-0.00674912996798727,0.000387619520192589
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,NECTIN2,Nectin-2,51674,-0.00759961047562907,0.00215258359144496,-0.0118186743148612,-0.00338054663639695,0.000415507925975637
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,DBH,Dopamine beta-hydroxylase,48033,-0.0297708480891594,0.00844304197719583,-0.0463192103644633,-0.0132224858138556,0.000422538906410288
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,PPME1,Protein phosphatase methylesterase 1,51587,0.0163849060341016,0.00466122886008498,0.007248897468335,0.0255209145998681,0.000440211107616229
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,FAM3B,Protein FAM3B,51587,-0.00973293577248198,0.00279414184255344,-0.0152094537838867,-0.00425641776107724,0.000495969282588348
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,TGM2,Protein-glutamine gamma-glutamyltransferase 2,51654,0.0199775628932143,0.00574746953609242,0.00871252260247319,0.0312426031839555,0.000509940908989729
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,ANKRD54,Ankyrin repeat domain-containing protein 54,51023,0.0154376606419115,0.00444925670139892,0.00671711750716963,0.0241582037766534,0.000521815467426634
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,TXN,Thioredoxin,47676,0.0116621133280482,0.00336147810997092,0.00507361623250518,0.0182506104235912,0.000522659646946677
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,CDCP1,CUB domain-containing protein 1,51523,-0.0133926854480314,0.00386344169247588,-0.0209650311652841,-0.00582033973077867,0.000528048997572095
Working and living environment,X24003.Nitrogen dioxide air pollution; 2010,SCG2,Secretogranin-2,51843,-0.00822367709525903,0.00238239052650709,-0.0128931625272129,-0.00355419166330514,0.000557559960911292
