Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,APOE,Apolipoprotein E,46462,-0.133333638939405,0.0213664841624921,-0.175211947897889,-0.0914553299809206,4.44440604665081e-10
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,HMOX2,Heme oxygenase 2,49222,0.0546604838628445,0.0141138390957417,0.0269973592351907,0.0823236084904982,0.000107849280085183
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,TMPRSS11D,Transmembrane protease serine 11D,46303,-0.0420419920216372,0.0108682695743069,-0.0633438003872786,-0.0207401836559958,0.000109895218781468
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,MENT,Protein MENT,45935,0.0251797171480924,0.00653325763406799,0.0123745321853191,0.0379849021108657,0.000116493015143162
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,SNAP25,Synaptosomal-associated protein 25,45714,0.053168231327517,0.0141392023784707,0.0254553946657143,0.0808810679893196,0.000170123642057839
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,HSD11B1,Corticosteroid 11-beta-dehydrogenase isozyme 1,49830,0.0421308460196705,0.0116807233756811,0.0192366282033356,0.0650250638360055,0.000310494406290124
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,ALDH2,"Aldehyde dehydrogenase, mitochondrial",46312,0.0510234376510576,0.0148676097428859,0.0218829225550013,0.0801639527471139,0.000600554269908872
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,BRK1,Protein BRICK1,49222,0.0440470307801785,0.0132541651269876,0.0180688671312827,0.0700251944290742,0.000890979926920837
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,PLA2G7,Platelet-activating factor acetylhydrolase,49834,0.0302589074058012,0.00915940339293762,0.0123064767556435,0.048211338055959,0.000955845725381808
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,PRSS2,Trypsin-2,49918,0.0488922330326595,0.0152508439773807,0.0190005788369933,0.0787838872283257,0.00134816872965739
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,45807,-0.0369740945665414,0.0115788402719537,-0.0596686214995706,-0.0142795676335121,0.00140881172339796
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,SELP,P-selectin,49918,0.0540733676686286,0.0171291461492546,0.0205002412160896,0.0876464941211677,0.00159689899519583
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,PHLDB2,Pleckstrin homology-like domain family B member 2,45626,-0.0861180428746295,0.0273973129999533,-0.139816776354538,-0.0324193093947211,0.00167277382985293
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,LYSMD3,LysM and putative peptidoglycan-binding domain-containing protein 3,45790,0.093139339388277,0.0300506094271916,0.0342401449109814,0.152038533865573,0.00194147940574352
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,CPA1,Carboxypeptidase A1,50164,0.0534938370940373,0.0174909484846851,0.0192115780640544,0.0877760961240202,0.00222766289163432
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,NEFL,Neurofilament light polypeptide,49136,0.037762439478233,0.0127116493406588,0.0128476067705418,0.0626772721859243,0.00297405568046558
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,48860,-0.0545273807185634,0.0184685514207449,-0.0907257415032234,-0.0183290199339033,0.00315561336086955
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,DUSP3,Dual specificity protein phosphatase 3,49222,0.0749817668218711,0.025474524239835,0.0250516993117946,0.124911834331948,0.00324920640910641
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,49717,-0.0524868768471302,0.0178374116829997,-0.0874482037458096,-0.0175255499484508,0.00325845502329203
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,SPRY2,Protein sprouty homolog 2,49354,0.0812169769027316,0.0278424115435151,0.026645850277442,0.135788103528021,0.00353697065417541
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,PTPRC,Receptor-type tyrosine-protein phosphatase C,46418,-0.0191995087104688,0.00664022794516579,-0.0322143554829937,-0.00618466193794384,0.00383904326755269
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,GOLM2,Protein GOLM2,50095,0.0190543014398623,0.00660279989728135,0.00611281364119089,0.0319957892385338,0.00390749417272527
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,SUSD1,Sushi domain-containing protein 1,49375,0.0417458421048009,0.0144806463435436,0.0133637752714555,0.0701279089381463,0.00394397280331753
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,NDUFS6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",49213,0.0693896085970588,0.0240962274640071,0.0221610027676048,0.116618214426513,0.0039840253471402
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,PRTFDC1,Phosphoribosyltransferase domain-containing protein 1,49222,0.0956865146002297,0.0334564450509523,0.0301118823003631,0.161261146900096,0.00423943573553149
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,PPIB,Peptidyl-prolyl cis-trans isomerase B,49840,0.0817518778737307,0.0288299695491177,0.0252451375574601,0.138258618190001,0.00457669941569989
Health and medical history,X20110#10.Illnesses of mother_Alzheimer's disease or dementia,TRIM26,Tripartite motif-containing protein 26,45626,-0.0484864363972714,0.0171316292059633,-0.0820644296409595,-0.0149084431535833,0.00465572712488019
