Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29060.Recent worrying too much about different things,HAVCR1,Hepatitis A virus cellular receptor 1,35044,0.119540580967613,0.0320711589920123,0.0566811093432692,0.182400052591957,0.000194454270842549
Mental health,X29060.Recent worrying too much about different things,KRT8,"Keratin, type II cytoskeletal 8",32817,0.146043003870052,0.0393573843413022,0.0689025305610992,0.223183477179004,0.000207947974938475
Mental health,X29060.Recent worrying too much about different things,PIGR,Polymeric immunoglobulin receptor,34810,0.193321355825107,0.0536466010665039,0.0881740177347597,0.298468693915455,0.000315221765408225
Mental health,X29060.Recent worrying too much about different things,TCN2,Transcobalamin-2,35077,0.213229942228525,0.0612289849145433,0.0932211317960199,0.33323875266103,0.000498648226023149
Mental health,X29060.Recent worrying too much about different things,KYNU,Kynureninase,35095,0.133926631219309,0.0398620618370849,0.0557969900186225,0.212056272419995,0.000782722413323436
Mental health,X29060.Recent worrying too much about different things,FURIN,Furin,34990,0.178012020369938,0.0541254554885681,0.0719261276123449,0.284097913127532,0.00100899922493852
Mental health,X29060.Recent worrying too much about different things,IDUA,Alpha-L-iduronidase,35055,0.12644380952281,0.0387423794192333,0.0505087458611126,0.202378873184507,0.00110294400698254
Mental health,X29060.Recent worrying too much about different things,MERTK,Tyrosine-protein kinase Mer,35095,0.232634269119923,0.0714020556071489,0.0926862401299111,0.372582298109935,0.00112498325701664
Mental health,X29060.Recent worrying too much about different things,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,32845,-0.145141029081764,0.045564441058394,-0.234447333556217,-0.0558347246073122,0.00145047554528924
Mental health,X29060.Recent worrying too much about different things,LBP,Lipopolysaccharide-binding protein,34996,0.0976883703221372,0.0307400451811701,0.0374378817670439,0.157938858877231,0.00148758418960346
Mental health,X29060.Recent worrying too much about different things,TLR3,Toll-like receptor 3,35095,0.0924364139001648,0.0291653182410868,0.0352723901476347,0.149600437652695,0.00153166468449208
Mental health,X29060.Recent worrying too much about different things,SPOCK1,Testican-1,34891,0.233905931415847,0.0739299570307758,0.0890032156355268,0.378808647196168,0.00156100620800824
Mental health,X29060.Recent worrying too much about different things,NFASC,Neurofascin,35095,0.213575477946276,0.0681993696256754,0.0799047134799521,0.3472462424126,0.00174282581141637
Mental health,X29060.Recent worrying too much about different things,CDH1,Cadherin-1,34593,0.141160445151559,0.0451003281845987,0.0527638019097459,0.229557088393373,0.00175322512878144
Mental health,X29060.Recent worrying too much about different things,GAST,Gastrin,33095,0.0607487571106036,0.0194094726198286,0.0227061907757396,0.0987913234454677,0.00175440169751841
Mental health,X29060.Recent worrying too much about different things,ADGRG1,Adhesion G-protein coupled receptor G1,34906,0.120039053121444,0.038436883411771,0.0447027616343732,0.195375344608515,0.00179469899076717
Mental health,X29060.Recent worrying too much about different things,NRN1,Neuritin,33103,-0.192252864532784,0.0622775490385822,-0.314316860648405,-0.0701888684171631,0.00202763549308573
Mental health,X29060.Recent worrying too much about different things,IGF2R,Cation-independent mannose-6-phosphate receptor,34951,0.229176617746209,0.0785233087397396,0.0752709326163192,0.383082302876098,0.00352335505197209
Mental health,X29060.Recent worrying too much about different things,ATOX1,Copper transport protein ATOX1,34990,0.0715880720508789,0.0246284015079353,0.0233164050953258,0.119859739006432,0.00365951001928238
Mental health,X29060.Recent worrying too much about different things,DUSP13,Dual specificity protein phosphatase 13 isoform A,33072,-0.15309363981965,0.0530357389345958,-0.257043688131458,-0.0491435915078421,0.00390318675923198
Mental health,X29060.Recent worrying too much about different things,IGFL4,Insulin growth factor-like family member 4,32858,0.0766510752451396,0.0265929043193759,0.0245289827791629,0.128773167711116,0.00395607654458671
Mental health,X29060.Recent worrying too much about different things,LGALS4,Galectin-4,34942,0.102956224165199,0.0357307305151263,0.0329239923555513,0.172988455974846,0.00396613243223949
Mental health,X29060.Recent worrying too much about different things,NDUFS6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",34683,0.0643822819907052,0.022366370995817,0.0205441948389038,0.108220369142507,0.00400315218225328
Mental health,X29060.Recent worrying too much about different things,CREG1,Protein CREG1,34794,0.142704846698522,0.0497309948075953,0.0452320968756349,0.240177596521409,0.00411863462777599
Mental health,X29060.Recent worrying too much about different things,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,34906,0.186947680090086,0.0655666730285829,0.058437000954064,0.315458359226109,0.00436269889949236
Mental health,X29060.Recent worrying too much about different things,ERBB4,Receptor tyrosine-protein kinase erbB-4,34990,0.223948182213553,0.078797795886548,0.0695045022759187,0.378391862151187,0.00449043668840764
Mental health,X29060.Recent worrying too much about different things,C19orf12,Protein C19orf12,34716,0.0844969349298187,0.0298644286327556,0.0259626548096178,0.14303121505002,0.00467281678391408
Mental health,X29060.Recent worrying too much about different things,NOMO1,Nodal modulator 1,34951,0.213526443878341,0.0764671738242734,0.0636507831827655,0.363402104573917,0.00524092760329474
Mental health,X29060.Recent worrying too much about different things,PLA2G15,Phospholipase A2 group XV,34990,0.199990350913566,0.0717048731150863,0.0594487996079972,0.340531902219136,0.00529484542041174
Mental health,X29060.Recent worrying too much about different things,PTPRK,Receptor-type tyrosine-protein phosphatase kappa,33074,0.264602128015582,0.0955574697920919,0.0773094872230818,0.451894768808082,0.00563347764549182
Mental health,X29060.Recent worrying too much about different things,APOM,Apolipoprotein M,34986,0.190058454342371,0.0689634570969908,0.0548900784322687,0.325226830252472,0.00586208243871005
Mental health,X29060.Recent worrying too much about different things,RLN2,Prorelaxin H2,32917,-0.0385655836365484,0.0140217665809405,-0.0660482461351917,-0.011082921137905,0.00596392484905103
Mental health,X29060.Recent worrying too much about different things,IDI2,Isopentenyl-diphosphate delta-isomerase 2,34716,0.107261730892705,0.0390348569549399,0.0307534112610223,0.183770050524387,0.00600874346406507
Mental health,X29060.Recent worrying too much about different things,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",34990,0.146474976612863,0.0533874684859905,0.0418355383803221,0.251114414845405,0.00608629794100295
Mental health,X29060.Recent worrying too much about different things,CTSF,Cathepsin F,34990,0.121504425842253,0.0444555996696862,0.034371450489668,0.208637401194838,0.00628282642438721
Mental health,X29060.Recent worrying too much about different things,BST2,Bone marrow stromal antigen 2,35075,0.096314026300782,0.0355806473976376,0.0265759574014124,0.166052095200152,0.00680131138642601
Mental health,X29060.Recent worrying too much about different things,SORD,Sorbitol dehydrogenase,35015,0.0732412451941374,0.0270861574711002,0.020152376550781,0.126330113837494,0.00686120949288414
Mental health,X29060.Recent worrying too much about different things,CPM,Carboxypeptidase M,35028,0.144819776729068,0.053604544625761,0.0397548692625761,0.249884684195559,0.00691041904589862
Mental health,X29060.Recent worrying too much about different things,GUSB,Beta-glucuronidase,34987,0.0856906489741364,0.0318868977823061,0.0231923293208165,0.148188968627456,0.00721326481339112
Mental health,X29060.Recent worrying too much about different things,GRPEL1,"GrpE protein homolog 1, mitochondrial",34906,0.0805688380035452,0.0300042024783905,0.0217606011458998,0.139377074861191,0.00725834548840328
Mental health,X29060.Recent worrying too much about different things,COL15A1,Collagen alpha-1(XV) chain,33103,-0.23931028305989,0.0898417566693142,-0.415400126131745,-0.0632204399880338,0.00774236022408538
Mental health,X29060.Recent worrying too much about different things,RARRES2,Retinoic acid receptor responder protein 2,35019,0.100347291206699,0.0379594013238696,0.025946864611915,0.174747717801484,0.00821581743195378
Mental health,X29060.Recent worrying too much about different things,TNFSF13,Tumor necrosis factor ligand superfamily member 13,35002,0.184583260827324,0.0702795792333157,0.0468352855300251,0.322331236124623,0.00864078929642781
Mental health,X29060.Recent worrying too much about different things,ARSB,Arylsulfatase B,34906,0.0852582680294089,0.0327033322620031,0.0211597367958828,0.149356799262935,0.00914565707128044
Mental health,X29060.Recent worrying too much about different things,UMOD,Uromodulin,35057,0.0912582582687168,0.0350268051860404,0.0226057201040777,0.159910796433356,0.00918929078641005
Mental health,X29060.Recent worrying too much about different things,CRIM1,Cysteine-rich motor neuron 1 protein,35002,0.241187227868801,0.0925778311829131,0.0597346787502917,0.422639776987311,0.00919326653160058
Mental health,X29060.Recent worrying too much about different things,ACY1,Aminoacylase-1,34964,0.0791160694258679,0.030589695844925,0.0191602655698149,0.139071873281921,0.00971206811386949
Mental health,X29060.Recent worrying too much about different things,SCLY,Selenocysteine lyase,35035,0.0978427426902566,0.0378490460502344,0.0236586124317972,0.172026872948716,0.00974824366908153
Mental health,X29060.Recent worrying too much about different things,CRISP2,Cysteine-rich secretory protein 2,35055,-0.0821565548968214,0.0319587066914268,-0.144795620012018,-0.0195174897816249,0.0101618431456352
Mental health,X29060.Recent worrying too much about different things,PRCP,Lysosomal Pro-X carboxypeptidase,35012,0.153267298072092,0.0596852406927087,0.0362842263143826,0.2702503698298,0.0102437992050267
Mental health,X29060.Recent worrying too much about different things,SEMA3G,Semaphorin-3G,32932,0.128006246521362,0.050141429248548,0.0297290451942077,0.226283447848516,0.0106991277373044
Mental health,X29060.Recent worrying too much about different things,KIF22,Kinesin-like protein KIF22,32845,0.0459164408087768,0.0180689570638467,0.0105012849636372,0.0813315966539164,0.0110646291967034
